ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_façades,Jardin,Surface_totale_du_terrain,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_habitable,Équipement_de_la_cuisine,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Balcon,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Panneaux_solaires,Pompe_à_chaleur,Orientation_du_jardin,Raccordé_à_leau_courante,Meublé,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Parlophone,Raccordé_au_gaz_de_ville,Surface_du_séjour,Surface_du_bureau,Surface_de_la_véranda,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Domotique,Porte_daccès_sécurisée,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Attestation__Citernes_à_mazout,Maison_basse_énergie,Compteur_Bihoraire,Nombre_de_douches,Étage_de_lappartement,Profondeur_du_terrain,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Attestation__Asbuilt,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Surface_du_garage,Possibilités_pour_profession_libérale,Surface_totale,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/7532/beclers/vbc92157,VBC92157,Maison à vendre,280000,Chemin du pont 137,7532 Beclers,Nouveau,,3,,,,,,,,,,1,3,Oui,429 m²,,113 kWh/m²/an,,28/03/2034,,,Information non communiquée,Information non communiquée,,A l’acte,140 m²,Equipée,,Gaz,Double vitrage,,,,,,1,2,,,,,,,,,,Oui,,,Américaine,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13947 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7540/rumillies/vbc92156,VBC92156,Maison à vendre,439900,Quartier Albert 6,7540 Rumillies,Excellent,,3,Oui,Oui,,,,,,Oui,1,1,4,Oui,787 m²,,246 kWh/m²/an,,11/06/2035,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,A l’acte,,Super équipée,2,Gaz,Double vitrage,,,,,,1,,Oui,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,33814 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7500/tournai/vbc92154,VBC92154,Appartement à vendre,149000,,7500 Tournai,,Non,2,Non,,Non,Non,Non,Non,Non,,,1,2,,,,251 kWh/m²/an,20230705029839,05/07/2033,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,88 m²,,1,Gaz,,,,Oui,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1020/laeken/vbc92153,VBC92153,Appartement à vendre,259000,Avenue Laënnec 9 8,1020 Laeken,Excellent,Non,2,Oui,Oui,,,,,,,,1,2,,,,489 kWh/m²/an,,15/06/2035,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1955,A l’acte,85 m²,Equipée,1,Gaz,Double vitrage,Oui,,Oui,Non,,5,,Oui,,,,,,,,,,Non,,Américaine,,,,,,,,Oui,,32 m²,,,8 m²,,,,,Oui,,,,,,,,4,,,12 m²,42932 kWh/an,98,16 m²,,,,,,,,5 m²,3 m²,,,,,,,,6 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1200/woluwe-saint-lambert/vbc92148,VBC92148,Rez-de-chaussée à vendre,475000,Avenue Marcel Thiry 23,1200 Woluwe-Saint-Lambert,Excellent,,2,Oui,,,,,,,,,1,2,Oui,,,197 kWh/m²/an,,31/10/2031,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2006,A l’acte,109 m²,Super équipée,1,Gaz,,,,Oui,Oui,,3,,Oui,,,,,,,,,Oui,Non,,,Oui,,,,,,,Oui,Oui,35 m²,,,15 m²,,,,,,,,,,,,1,0,,10 m²,17 m²,21489 kWh/an,39,14 m²,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1200/woluwe-saint-lambert/vbc92147,VBC92147,Maison à vendre,890000,Avenue Marie-Jose 105,1200 Woluwe-Saint-Lambert,Excellent,,5,Oui,,,Oui,,,,,,3,2,,150 m²,,384 kWh/m²/an,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1900,,300 m²,Super équipée,4,Gaz,Double vitrage,,,Non,Non,Nord,3,,Oui,,,,,,,,,Oui,Non,,,Oui,,,,,,,Oui,Oui,23 m²,,,8 m²,,,,,,5 m,,5 m,,,,3,,,45 m²,20 m²,94984 kWh/an,77,15 m²,14 m²,12 m²,24 m²,,,,,,,,Sud,,,,,,,,,10 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc92146,VBC92146,Appartement à vendre,290000,Rue des Riches Claires 51,1000 Bruxelles,,Non,2,Non,,Non,Non,Non,Non,Non,,,1,,,,,199 kWh/m²/an,20170407-0000501504-01-2,07/04/2027,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1997,A l’acte,87 m²,,1,Gaz,,,,Oui,,Nord-ouest,3,,Oui,,,,,,,,,,Non,,,,,,,,,,,,28 m²,,,,,,,,,,,,,,,,2,,5 m²,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc92145,VBC92145,Appartement à vendre,615000,Chaussée de Roodebeek 205,1200 Woluwe-Saint-Lambert,Normal,Non,4,,,,Oui,,,,,,2,,,,,305 kWh/m²/an,,05/03/2031,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,A l’acte,190 m²,Super équipée,2,,Double vitrage,,,Non,Non,,3,,Oui,,,,,,,,,,Non,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,2,2,,25 m²,15 m²,,61,10 m²,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1970/wezembeek-oppem/vbc92144,VBC92144,Maison à vendre,995000,Rue Jan Baptist De Keyzer 79 B,1970 Wezembeek-Oppem,Nouveau,,4,Oui,,,,,,,,,2,3,Oui,1000 m²,,100 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2025,Immédiatement,270 m²,Super équipée,2,,Double vitrage,,,Non,Non,,1,2,Oui,,,,,,,,,,Non,,,Oui,Oui,,,,,,,Oui,57 m²,14 m²,,13 m²,,Oui,,,Oui,12 m,,12 m,,,,1,,,30 m²,16 m²,,15,16 m²,16 m²,16 m²,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8920/langemark/rbt73324,RBT73324,Maison à vendre,159000,Zonnebekestraat 76,8920 Langemark,À rénover,Non,3,Non,,Non,Non,Non,Non,Non,Oui,1,,3,Oui,1405 m²,,1427 kWh/m²/an,20250423-0003584637-RES-1,,pas d'application,Zone agricole,Pas de risque d’inondation,Information non communiquée,1956,A l’acte,132 m²,,1,Bois,,,,Non,,Sud-ouest,,,,,,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9500/grammont/rbt73322,RBT73322,Appartement à vendre,155000,Ezelberg 2 13,9500 Grammont,Normal,Non,1,,,,,,,,,,1,,,,,93 kWh/m²/an,,27/12/2033,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2008,A l’acte,51 m²,Equipée,1,Gaz,Double vitrage,,,Oui,,Ouest,1,,,,Oui,Non,Non,,,,,Oui,Non,,Américaine,Oui,,,,,,,Oui,Oui,23 m²,,,4 m²,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/5002/saint-servais/vbc92142,VBC92142,Immeuble mixte à vendre,190000,,5002 Saint-Servais,À rénover,,4,Oui,Oui,Oui,Oui,,,,,,1,3,,170 m²,,393 kWh/m²/an,,11/06/2034,,,Information non communiquée,Information non communiquée,1930,A l’acte,165 m²,Equipée,1,Gaz,Double vitrage,,,,,Ouest,2,,Oui,,,,,,,,,,Non,,Américaine,,,,,,,,Oui,,15 m²,,,10 m²,,,,,,6 m,,,,,,,,,15 m²,16 m²,80697 kWh/an,,15 m²,16 m²,12 m²,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9300/alost/rbt73321,RBT73321,Maison à vendre,195000,Kalfstraat 10,9300 Alost,À rénover,Non,1,Non,,Non,Non,Non,Non,Non,,,1,2,Oui,110 m²,,673 kWh/m²/an,20230123-0002789248-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1899,A l’acte,105 m²,,1,Gaz,,,,Non,,,2,,Oui,,,,Non,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9600/renaix/rbt73320,RBT73320,Maison à vendre,179500,Bredestraat 39,9600 Renaix,Normal,,3,Oui,Oui,,,,,,,,1,2,,70 m²,,293 kWh/m²/an,,19/02/2025,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,A l’acte,152 m²,Equipée,2,Gaz,Double vitrage,,,Non,,,3,,,,,,,,,,,Oui,,,Américaine,Oui,,,,,,,,Oui,,,,,,,,,,5 m,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/9860/oosterzele/rbt73318,RBT73318,Duplex à vendre,569000,Stationsstraat 11,9860 Oosterzele,,Non,3,Non,,Non,Non,Non,Non,Non,Oui,2,1,4,Oui,,,312 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,184 m²,,,,,,,Non,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/9690/kluisbergen/rbt73317,RBT73317,Immeuble mixte à vendre,295000,Kapellestraat 22,9690 Kluisbergen,Normal,Non,5,,,,,,,,,,1,2,Oui,306 m²,,326 kWh/m²/an,,11/06/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1956,A l’acte,277 m²,Super équipée,3,Gaz,Double vitrage,,,Non,,,3,,Oui,,,,Non,,,,,Oui,Non,,,Oui,,,,,,Non,,Oui,24 m²,,,16 m²,,,,,,8 m,,8 m,,,,,,,22 m²,13 m²,,12331,11 m²,11 m²,12 m²,,,70 m²,,,,8 m²,,Nord-est,,,,,,,,,16 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1332/genval/vbc92140,VBC92140,Villa à vendre,650000,,1332 Genval,Excellent,Non,5,Oui,Oui,,,,,,,,2,4,Oui,1035 m²,,412 kWh/m²/an,,06/06/2035,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1951,A l’acte,206 m²,Equipée,4,Mazout,Double vitrage,,,Non,Non,Sud-ouest,,3,Oui,,,Non,Non,,,,,Oui,Non,,Américaine,Oui,,,,,,,Oui,,44 m²,,,17 m²,,,,,,10 m,,10 m,,,,,,,30 m²,13 m²,84759 kWh/an,,18 m²,10 m²,9 m²,,,,,,,,,Sud-ouest,,,,,,,,Oui,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6001/marcinelle/vbc92139,VBC92139,Maison à vendre,199900,,6001 Marcinelle,,Non,3,Non,,Non,Non,Non,Non,Non,,,1,2,Oui,224 m²,,552 kWh/m²/an,20180506008886,06/05/2028,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,159 m²,,1,Gaz,,,,Non,,,,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,26 m²,,,,,,,,,,84 m²,,,,,,,45 m,12 m²,,,,,,,,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7340/wasmes/vbc92137,VBC92137,Maison à vendre,230000,,7340 Wasmes,,Non,3,Non,,Non,Non,Non,Non,Non,,,,4,Oui,873 m²,,387 kWh/m²/an,20250611029888,11/06/2035,pas d'application,,Pas de risque d’inondation,Information non communiquée,,A l’acte,179 m²,,,Non specifié,,,,Non,,,,,Oui,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc92136,VBC92136,Appartement à vendre,225000,,1040 Etterbeek,,Non,1,Non,,Non,Non,Non,Non,Non,,,1,,,,,,,,pas d'application,,Information non communiquée,Information non communiquée,1953,A l’acte,64 m²,,1,Non specifié,,,,Non,,,3,,Oui,,,,,,,,,,Non,,,,,,,,,,,,25 m²,,,,,,,,,,,,,,,,3,,2 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5310/hanret/vbc92135,VBC92135,Appartement à vendre,250000,Route de Champion 74A 5,5310 Hanret,Normal,Non,3,Non,,Non,Non,Non,Non,Non,,,1,4,Oui,,,318 kWh/m²/an,20220218019460,18/02/2032,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2006,A l’acte,125 m²,,1,,,,,Non,,Nord-ouest,2,2,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,294 m²,,,,,,,28 m,,,,1224,,,,,,38 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5021/boninne/vbc92134,VBC92134,Maison à vendre,430000,Rue de la Jachère 7,5021 Boninne,À rénover,Non,4,Non,,Non,Non,Non,Non,Non,Oui,1,1,4,Oui,1988 m²,,320 kWh/m²/an,20250501001409,01/05/2035,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1960,A partir du : 01/03/2026,220 m²,,2,Mazout,,,,Non,,Nord-ouest,,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,,35 m²,21 m²,,,,,,,,20 m,216 m²,,,,,1,,50 m,35 m²,,,80000,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1330/rixensart/vbc92130,VBC92130,Maison à vendre,575000,Avenue du Bois Là-Haut 25,1330 Rixensart,Normal,,3,Oui,,,Oui,,,,Oui,1,2,4,Oui,1000 m²,,190 kWh/m²/an,,02/04/2025,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1964,A l’acte,160 m²,,3,,Double vitrage,,,Non,Oui,,,3,Oui,,,,,,,,,Oui,Non,2,,Oui,,,,,,,,Oui,44 m²,7 m²,,14 m²,,,,,,,,,,,,1,,,25 m²,16 m²,190 kWh/an,35,13 m²,13 m²,,,,500 m²,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc92129,VBC92129,Appartement à vendre,239000,,1090 Jette,Excellent,,2,Oui,,,,,,,Oui,,1,2,,,Oui,69 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1973,A l’acte,88 m²,Equipée,1,Gaz,Double vitrage,,,Oui,Non,Nord,25,,Oui,,,,,,,,,,Non,1,Américaine,Oui,,,,,,,,Oui,30 m²,,,9 m²,,,,,,62 m,,62 m,,,,1,22,,9 m²,13 m²,6054 kWh/an,17,11 m²,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4460/grace-hollogne/vbc92128,VBC92128,Maison à vendre,190000,Rue du Couvent 21,4460 Grâce-Hollogne,Normal,Non,2,,,,Oui,,,,,,1,3,Oui,220 m²,,335 kWh/m²/an,,07/05/2035,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1899,A l’acte,88 m²,Equipée,2,,Double vitrage,,,Non,Non,Nord-ouest,1,,Oui,,Non,,Non,,,,,Oui,Non,,Américaine,Oui,,,,,,,,,10 m²,,,11 m²,,,,,,,,,,,,,,,,12 m²,29387 kWh/an,,14 m²,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92126,VBC92126,Appartement à vendre,259500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,,1,Oui,,,,,,,Oui,1,1,2,,,,75 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2024,,73 m²,Super équipée,1,Gaz,Double vitrage,,Oui,Oui,Oui,,6,,Oui,,,,,,,,,,,,,,,,,,,,,,29 m²,,,,,,,,,,,,,,,1,2,,3 m²,14 m²,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92125,VBC92125,Appartement à vendre,332500,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,,2,Oui,,,,,,,Oui,1,1,2,,,,75 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2024,,93 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Oui,Oui,,6,,Oui,,,,,,,,,,,,,,,,,,,,,,32 m²,,,,,,,,,,,,,,,1,2,,7 m²,11 m²,,,14 m²,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92124,VBC92124,Appartement à vendre,354000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,,3,Oui,,,,,,,Oui,1,2,2,,,,75 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2024,,130 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Oui,Oui,,6,,Oui,,,,,,,,,,,,,,,,,,,,,,33 m²,,,,,,,,,,,,,,,2,1,,4 m²,17 m²,,,13 m²,11 m²,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92123,VBC92123,Appartement à vendre,440000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,,2,Oui,,,,,,,Oui,1,1,2,,,,75 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2024,,111 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Oui,Oui,,6,,Oui,,,,,,,,,,,,,,,,,,,,,,29 m²,,,,,,,,,,,,,,,1,4,,49 m²,17 m²,,,18 m²,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc92122,VBC92122,Appartement à vendre,374000,Rue Marguerite Bervoets 50,1190 Forest,Nouveau,,2,Oui,,,,,,,Oui,1,2,2,,,,75 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2024,,94 m²,Super équipée,2,Gaz,Double vitrage,,Oui,Oui,Oui,,6,,Oui,,,,,,,,,,,,,,,,,,,,,,30 m²,,,,,,,,,,,,,,,2,4,,41 m²,15 m²,,,10 m²,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vwd13944,VWD13944,Maison à vendre,210000,rue des Français 125,6020 Dampremy,Excellent,Non,4,Oui,,,,,Oui,Oui,Oui,,2,2,Oui,230 m²,,194 kWh/m²/an,20250518001005,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,176 m²,Equipée,,Gaz,Double vitrage,Non,Non,Non,Non,Nord,,,,,,,Non,Non,,Non,Sud,Oui,,1,Américaine,Oui,,,,,,,Non,Oui,38 m²,,,8 m²,,Non,,Non,,,,,pas d'application,,,,,,,20 m²,36752 kWh/an,,16 m²,15 m²,10 m²,,,40 m²,,,56 m²,5 m²,,,Oui,,Non,,,,,,,15 m²,Oui,176 m²,,,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9160/lokeren/rbt73313,RBT73313,Maison à vendre,405000,Statiestraat 13,9160 Lokeren,Nouveau,Non,5,Non,,Non,Non,Non,Non,Non,Oui,1,1,2,Oui,262 m²,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,A l’acte,175 m²,,2,Electrique,,,,Non,,Nord,,,Oui,,,,Non,,,Oui,,,Non,,,,,,,,,,,,46 m²,,,,,,,,,7 m,,,,,,,,,17 m²,,,,,,,,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/5000/namur/vbc92120,VBC92120,Appartement à vendre,254000,Rue Julie Dessy 7,5000 Namur,,Non,2,,,,,,,,,,1,2,,,,61 kWh/m²/an,,06/12/2034,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2024,A l’acte,90 m²,,,Gaz,Double vitrage,,,Oui,Oui,,4,,Oui,,,,,,,,,,Non,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,2,,7 m²,,5417 kWh/an,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2240/zandhoven/rbt73312,RBT73312,Villa à vendre,995000,Mussenbaan 10,2240 Zandhoven,Normal,Non,5,Non,,Non,Non,Non,Non,Non,Oui,2,2,,,57564 m²,,393 kWh/m²/an,20250606-0003619639,,"oui, attestation non conforme",Zone naturelle,Information non communiquée,Information non communiquée,1972,A l’acte,388 m²,,3,Mazout,,,,Non,,Sud,,,Oui,,,,Non,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc92115,VBC92115,Maison à vendre,185000,,4100 Seraing,À rénover,,3,,,,Oui,,,,,,1,2,Oui,174 m²,,399 kWh/m²/an,,19/06/2035,,,Information non communiquée,Inondable délimitée,,A l’acte,144 m²,Semi-équipée,1,Mazout,,,,Non,Non,,,,Oui,,Non,Non,Non,,,,,Oui,Non,,Kitchenette,Oui,,,,,,,Oui,,13 m²,,,8 m²,,,,,,,,,,,,,,,,15 m²,57298 kWh/an,,15 m²,5 m²,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3550/heusden-zolder/rbt73309,RBT73309,Maison à vendre,349000,Schootstraat 126,3550 Heusden-Zolder,Normal,,6,Oui,Oui,Oui,,,,,,,1,3,Oui,950 m²,,157 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,1961,A l’acte,235 m²,,2,Gaz,Double vitrage,,Oui,Non,,,,2,Oui,,,Oui,Non,,,,,,Non,,,Oui,,,,,,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2660/hoboken/rbt73307,RBT73307,Appartement à vendre,245000,Steynstraat 357 10,2660 Hoboken,,Non,2,Non,,Non,Non,Non,Non,Non,,,1,2,,,,164 kWh/m²/an,20250608-0003620285-RES-1,08/06/2035,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,A l’acte,75 m²,,1,Gaz,,,,Oui,,,,,Oui,,,,Non,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
