ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Dressing,Buanderie,Local_vélo,Nombre_de_Garages,Orientation_de_la_façade_du_bien,Jardin,Surface_du_jardin,Référence_PEB,Année_de_construction,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Largeur_de_la_façade,Orientation_de_la_terrasse,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Nombre_de_places_de_parking_extérieur,Surface_des_caves,Surface_du_grenier,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Surface_constructible,Étage_de_lappartement,Panneaux_solaires,Parlophone,Possibilités_pour_profession_libérale,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Espace_ouvert_sensible_à_leau__WORG,Surface_du_bureau,Balcon,Surface_du_dressing,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73238,RBT73238,Maison à vendre,,Luikersteenweg 639,3920 Lommel,Normal,Non,A l’acte,3,,,,,206 m²,Non,,Non,,Non,,,,,,1,,1,Gaz,,Non,,4,,Oui,,24472 m²,,Oui,Oui,,362 kWh/m²/an,,03/02/2034,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Nord-ouest,Oui,,20240203-0003131332-RES-1,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3910/neerpelt/rbt73236,RBT73236,Maison à vendre,570000,Peerderbaan 127,3910 Neerpelt,Normal,Non,A l’acte,5,,,,,558 m²,Non,,Non,,Non,,Oui,,,,3,,,Gaz,,Non,,4,,,,1059 m²,,,,,108 kWh/m²/an,,21/05/2034,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Est,,,20240521-0003253626-RES-1,2008,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7300/boussu/vbc91976,VBC91976,Maison à vendre,170000,rue de Dour 406,7300 Boussu,Normal,Non,,,,,,,196 m²,,,Non,,Non,,Oui,,,,,,,Gaz,,Non,,,,Oui,15 m²,200 m²,Oui,,,,402 kWh/m²/an,,,77,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,1,,Oui,100 m²,20230204004008,,,,,,,,,,,,,,,,,,,Non,,,,,Non,,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/jemappes/vbc91967,VBC91967,Maison à vendre,50000,,7012 Jemappes,À rénover,Non,Immédiatement,2,,,,,70 m²,Non,,Non,,Non,,,,,,1,,1,Non specifié,,Non,,2,,Oui,,75 m²,,,,,483 kWh/m²/an,,12/06/2035,,pas d'application,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Nord-ouest,,,20250612010240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3581/beverlo/rbt73232,RBT73232,Maison à vendre,395000,Molenaarstraat 7,3581 Beverlo,,Non,,2,,,,,217 m²,,,Non,,Non,,,,,,2,,2,Gaz,Double vitrage,Non,Non,4,,,,1090 m²,,,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,,,,,,,,,,,24 m,,,,,,,,,,,,,,,,,,,Non,,Oui,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt73227,RBT73227,Appartement à vendre,249000,Artanhelling 3 0602,8370 Blankenberge,,Non,Immédiatement,1,,,,,55 m²,,,Non,,Non,,,,,,1,,1,Gaz,Double vitrage,Non,Non,,,,,,,,,,50 kWh/m²/an,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,,,,31004-G-2016_251/EP06313/A001/D01/SD016,2021,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/eernegem/rbt73226,RBT73226,Maison à vendre,169000,Emiel Coolslaan 5,8480 Eernegem,,Non,A l’acte,3,,,,,160 m²,,,Non,,Non,,,,,,,,1,Gaz,Simple vitrage,Non,Non,3,2,Oui,10 m²,273 m²,,,,,461 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Sud-ouest,,,20250309-0003548419-RES-1,1954,,,,8 m,,41 m,8 m,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73225,RBT73225,Maison à vendre,167000,,8530 Harelbeke,,Non,A l’acte,3,,,,,154 m²,,,Non,,Non,,Oui,,,,1,,1,Mazout,,Non,Non,2,4,Oui,23 m²,277 m²,,,,,624 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Est,,,20240229-0003159910-RES-1,1930,,,,5 m,,55 m,5 m,,,1,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73224,RBT73224,Maison à vendre,190000,,8500 Courtrai,,Non,A l’acte,3,,,,,151 m²,,,Non,,Non,,,,,,1,,1,Gaz,Double vitrage,Non,Non,2,2,,,200 m²,,,,,330 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Nord-est,,,3575389,,,,,5 m,,40 m,5 m,,,,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9170/sint-gillis-waas/rbt73223,RBT73223,Maison à vendre,490000,Stroperstraat 1A,9170 Sint-Gillis-Waas,Normal,Non,A l’acte,3,,,,,215 m²,Non,50 m²,Non,,Non,,Oui,,,,1,,2,,,Non,,3,,Oui,,534 m²,,,,,139 kWh/m²/an,,,,pas d'application,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,,Oui,,,1999,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8430/middelkerke/rbt73221,RBT73221,Penthouse à vendre,329000,Koning Ridderdijk 19 10,8430 Middelkerke,,Non,A l’acte,1,,,,,47 m²,Oui,,Non,,Non,,,,,,1,,,,,Oui,Non,,10,Oui,40 m²,,,,,,197 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Sud,,,20250310-0003045507-RES-3,1970,,,,6 m,,25 m,6 m,,,,,,,,,10,,,,,,,,,,,,Non,,,,,,,Non,,,,Non,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8570/anzegem/rbt73220,RBT73220,Bungalow à vendre,215000,Weggevoerdenlaan 33,8570 Anzegem,,Non,,3,,,,,80 m²,,,Non,,Non,,Oui,,,,1,,1,,,Non,Non,4,1,,,540 m²,,,,,473 kWh/m²/an,,,,,,Risque moyen,Information non communiquée,Non,Non,Non,Non,1,,,,20250321-0003559287-RES-1,1971,,,,10 m,,28 m,16 m,,,2,,,,,,,,,,,,,,,,,,Non,,,,,,,Non,,,,Non,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8200/sint-michiels/rbt73219,RBT73219,Maison à vendre,695000,Spoorwegstraat 36,8200 Sint-Michiels,,Non,,3,,,,,144 m²,,,Non,,Non,,,,,,1,,,Gaz,Double vitrage,Non,Non,4,2,,,362 m²,,,,,339 kWh/m²/an,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Sud-ouest,,,20200221-0002241486-RES-3,1949,,,,6 m,,32 m,10 m,,,1,,,,,,,,,,,,,,,,Non,,Oui,,,,,,,Non,,,,Non,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73218,RBT73218,Maison à vendre,365000,Louisastraat 8,3120 Tremelo,,Non,,3,,,,,132 m²,,,Non,,Non,,,,,,1,,1,Electrique,,Non,Non,4,1,,,990 m²,,,,,449 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Sud-ouest,,,20250616-0003626378-RES-1,1987,,,,8 m,,49 m,18 m,,,4,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,Parc résidentiel,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3191/hever/rbt73215,RBT73215,Maison à vendre,195000,Ravesteinstraat 40,3191 Hever,,Non,A l’acte,2,,,,,170 m²,,,Non,,Non,,,,,,1,,1,Electrique,Double vitrage,Non,Non,4,,,,290 m²,,,,,1078 kWh/m²/an,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Nord-est,,,3625405-RES-1,,,,,,,,,,,1,,,,,,,,,,,,,,,,Non,,Non,,,,,,,Non,,,,Non,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1210/saint-josse-ten-noode/vbc91961,VBC91961,Appartement à vendre,165000,Rue des Secours 1,1210 Saint-Josse-ten-Noode,Normal,Non,Immédiatement,1,13 m²,,,,38 m²,,11 m²,Non,Non,Oui,,,,,6 m²,1,,,Gaz,Double vitrage,,,2,3,,,,Oui,,Oui,Non,284 kWh/m²/an,,,,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,Sud,,,F,1920,,,4 m²,,,,,,,,,,,,,3,Non,Oui,,,Non,Non,Non,,,Non,Non,Non,Oui,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1020/laeken/vbc91960,VBC91960,Appartement à vendre,199000,,1020 Laeken,Normal,Non,Immédiatement,2,15 m²,8 m²,,,80 m²,,,Non,Non,Oui,,,,,7 m²,1,,1,Gaz,Double vitrage,,,,16,Oui,4 m²,,Oui,,Oui,Non,120 kWh/m²/an,,,46,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,Ouest,,,C,,,,3 m²,,,,,,,,,,,,,11,Non,Oui,,,Non,Non,Non,,,Non,Non,Oui,Oui,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91958,VBC91958,Appartement à vendre,895000,,1180 Uccle,,Non,,3,,,,,162 m²,,,Non,,Oui,,,,,,1,1,2,Non specifié,Triple vitrage,Oui,,,,Oui,,,Non,,,,,,,,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,Oui,,,,,,,,,,,,,,,,,,,0,,Oui,,,Non,Non,Non,,,Non,Non,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91957,VBC91957,Appartement à vendre,835000,,1180 Uccle,,Non,,3,,,,,145 m²,,,Non,,Oui,,,,,,1,1,2,Non specifié,Triple vitrage,Oui,,,,Oui,,,Non,,,,,,,,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,2,,Oui,,,Non,Non,Non,,,Non,Non,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91956,VBC91956,Appartement à vendre,795000,,1180 Uccle,,Non,,3,,,,,141 m²,,,Non,,Oui,,,,,,1,1,2,Non specifié,Triple vitrage,Oui,,,,Oui,,,Non,,,,,,,,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,Non,Non,Non,,,Non,Non,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91955,VBC91955,Appartement à vendre,485000,,1180 Uccle,,Non,,1,,,,,81 m²,,,Non,,Oui,,,,,,1,,1,Non specifié,Triple vitrage,Oui,,,,Oui,,,Non,,,,,,,,"non, pas d'attestation",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,1,,Oui,,,Non,Non,Non,,,Non,Non,Non,Non,Non,Non,,,"non, pas d'attestation",,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9300/alost/rbt73212,RBT73212,Maison à vendre,338000,,9300 Alost,Excellent,Non,Immédiatement,3,22 m²,17 m²,11 m²,,201 m²,Non,44 m²,Non,Oui,Non,,Oui,1,,15 m²,1,,1,,Double vitrage,Non,Non,,,Oui,12 m²,,,Oui,Oui,Non,299 kWh/m²/an,,,,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,Non,Non,Non,Non,,,Oui,100 m²,20250113-0003503475-RES-1,,,,9 m²,,,,,,,1,,,,,240 m²,,,,,,,Non,Non,,,Non,Non,Non,,Non,Non,,,,Non,,,,Non,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Non,Non,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7000/mons/vbc91953,VBC91953,Appartement à vendre,235000,Rue de la Sucrerie 17 0.2,7000 Mons,Excellent,Non,A l’acte,2,9 m²,12 m²,,,86 m²,Non,,,,,,,,Américaine,10 m²,1,1,,Gaz,Double vitrage,Oui,Oui,2,4,Oui,11 m²,,Oui,Oui,Oui,Non,86 kWh/m²/an,7432 kWh/an,03/05/2027,16,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,,,,,,,Oui,58 m²,,2017,,Equipée,,,,,,,,,,,,,,0,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91952,VBC91952,Appartement à vendre,695000,,1050 Ixelles,Excellent,Non,A l’acte,2,21 m²,19 m²,,,160 m²,Non,48 m²,Oui,,,,,,,17 m²,2,2,,,Double vitrage,Oui,Oui,2,5,Oui,11 m²,,Oui,Oui,Oui,Non,186 kWh/m²/an,29691 kWh/an,13/05/2035,37,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,Sud-ouest,,,,1964,,Super équipée,10 m²,,Sud-ouest,,,,,,,,,,,5,,Oui,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1410/waterloo/vbc91949,VBC91949,Maison à vendre,345000,Rue Bodrissart 23,1410 Waterloo,À rénover,Oui,A l’acte,3,8 m²,10 m²,12 m²,,110 m²,,27 m²,Oui,Oui,,,Oui,,Indépendante,7 m²,,1,1,,Double vitrage,,,3,,,,839 m²,Oui,Oui,Oui,,667 kWh/m²/an,112603 kWh/an,12/08/2034,190,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,,,1,,Oui,,,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rwc39953,RWC39953,Appartement à vendre,398000,Leon Spilliaertstraat 45 0101,Leopold park,Normal,Non,A l’acte,2,,,,,103 m²,,,Oui,,,,,,Américaine,,1,,,Gaz,Double vitrage,Oui,,2,7,Oui,,,Oui,Oui,Oui,,182 kWh/m²/an,,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,,1967,,Super équipée,,,Sud,,,Oui,Non,,,,,,,1,,,,,,,,,,,,,,,,,,,Non,,Non,,,,Non,,,,,,,,,,,,,Oui,Oui,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9090/melle/rbt73208,RBT73208,Maison à vendre,369000,Gontrode Heirweg 225,9090 Melle,À rénover,Non,A l’acte,3,,,,,159 m²,Non,,Non,Oui,Non,,Oui,,,,1,,1,Gaz,Double vitrage,,,3,,,,665 m²,Oui,Oui,Oui,Non,456 kWh/m²/an,,,,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,Non,Non,Non,Non,1,,Oui,552 m²,20250523-0003606696-RES-1,1963,,,,,,,,,,,,,,,113 m²,,Non,Non,,,,Non,Non,,,,Non,Non,Non,,,,,pas d'application,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7141/carnieres/vbc91948,VBC91948,Maison à vendre,80000,Rue Ernest Solvay 104,7141 Carnières,À rénover,,A l’acte,2,19 m²,12 m²,,,100 m²,Non,,Oui,,,,,,,,,,1,Non specifié,Simple vitrage,Non,Non,4,1,,,155 m²,Oui,,Oui,,1135 kWh/m²/an,144277 kWh/an,16/06/2035,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2650/edegem/rbt73194,RBT73194,Appartement à vendre,255000,Archimedeslaan 3,2650 Edegem,Excellent,Non,A l’acte,2,,,,,80 m²,Non,25 m²,Oui,Non,Non,,Oui,,,7 m²,1,,1,Gaz,,,,2,2,Oui,,,Oui,Oui,Oui,Non,183 kWh/m²/an,,,,pas d'application,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,,,,,1973,,,,,,,,,,,4 m²,,,,,2,Non,Oui,,,,Non,Non,,,,Non,Non,Non,,,,,pas d'application,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,Oui,Non,Oui,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1160/auderghem/vbc91947,VBC91947,Penthouse à vendre,749000,Boulevard des Invalides 70,1160 Auderghem,Normal,Non,A l’acte,4,15 m²,9 m²,16 m²,11 m²,201 m²,Non,,Oui,,,,Oui,,,17 m²,1,2,3,Gaz,Double vitrage,Oui,Oui,2,5,Oui,22 m²,,Oui,,Oui,Non,205 kWh/m²/an,,,,"non, pas d'attestation",Non,Pas de risque d’inondation,Information non communiquée,,,,,1,,,,,1988,,,7 m²,,,,,,,,4 m²,,,,,5,,Oui,,,,,,,,,,Oui,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73193,RBT73193,Maison à vendre,249000,Brugsesteenweg 210,8500 Courtrai,Normal,Non,A l’acte,3,11 m²,10 m²,17 m²,,145 m²,Non,23 m²,Oui,,Oui,21 m²,,,,13 m²,1,1,2,Gaz,Double vitrage,Non,,2,3,Oui,10 m²,158 m²,Oui,Oui,Oui,Non,289 kWh/m²/an,,27/06/2029,9075,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,,,,,,,Oui,57 m²,,1936,,Super équipée,,5 m,Sud-est,,5 m,Oui,Non,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2340/beerse/rbt73191,RBT73191,Appartement à vendre,310000,Vrijwilligersstraat 55 6,2340 Beerse,Excellent,Non,A l’acte,2,,,,,90 m²,Non,,Non,Oui,Non,,Oui,,,,1,,1,,,Non,,3,2,Oui,,,,Oui,Oui,,99 kWh/m²/an,,04/01/2033,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Sud,,,20230201-0002771413-RES-2,2005,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91945,VBC91945,Maison à vendre,245000,dizos bihay 1,6940 Durbuy,À rénover,Non,,4,,,,,168 m²,Non,21 m²,Non,Oui,Non,,,,,,1,,,Mazout,,Non,,3,,Oui,,1002 m²,,,Oui,,443 kWh/m²/an,,02/06/2025,28179,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,,Nord-ouest,Oui,,20240602002335,1875,,,,15 m,,,,,,4,,,,,84 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73190,RBT73190,Maison à vendre,380000,Grote Bollostraat 163,3120 Tremelo,,,,3,,,,,206 m²,,,,,,,Oui,3,Américaine,,1,,1,Mazout,,,,4,,Oui,,1250 m²,Oui,,Oui,,431 kWh/m²/an,,12/07/2034,,,Non,Pas de risque d’inondation,Information non communiquée,,,,,3,,Oui,1250 m²,,1972,,Equipée,,,,,,Oui,Oui,3,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2560/kessel/rbt73187,RBT73187,Maison à vendre,325000,Grote Steenweg 97,2560 Kessel,À rénover,Non,A l’acte,3,,,,,142 m²,Non,,Non,Non,Non,,Oui,,,,1,,2,Mazout,,Non,,4,,,,978 m²,,,Oui,,974 kWh/m²/an,,,,"non, pas d'attestation",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Nord,Oui,400 m²,,1957,,,,,,,,,,3,,,,,129 m²,,,,,,,,,,,,,,,,,,,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6530/thuin/vbc91944,VBC91944,Maison à vendre,139000,Rue saint jacques 6,6530 Thuin,À rénover,,A l’acte,3,11 m²,16 m²,9 m²,,89 m²,Non,,,Oui,,,,,,,1,,1,,,,,2,2,,,59 m²,,,,,453 kWh/m²/an,54525 kWh/an,16/06/2035,87,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6280/gougnies/vbc91943,VBC91943,Maison à vendre,230000,Rue du Phalanstère 3,6280 Gougnies,À rénover,Non,,3,,,,,130 m²,Non,30 m²,Non,Oui,Non,,Oui,,,,,1,2,Non specifié,,Non,,,,,,,,,,,457 kWh/m²/an,,,457,pas d'application,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,2,,,,20250528029047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2570/duffel/rbt73184,RBT73184,Appartement à vendre,299000,Merodestraat 20 1,2570 Duffel,Normal,Non,A l’acte,2,,,,,77 m²,Non,,Non,Non,Non,,Oui,,,,1,,,Gaz,,Non,,3,,,,,,Oui,Oui,,203 kWh/m²/an,,11/05/2030,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Nord-ouest,Oui,,20200511-0002268387-RES-1,1995,,,,7 m,,,,,,,,,,,98 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2570/duffel/rbt73176,RBT73176,Bungalow à vendre,455000,Oude Liersebaan 287,2570 Duffel,À rénover,Non,A l’acte,3,,,,,195 m²,Non,,Non,Non,Non,,Oui,,,,1,,,Gaz,,Non,,4,,,,1638 m²,,,,,801 kWh/m²/an,,24/10/2034,,"oui, attestation non conforme",Oui,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Nord-ouest,Oui,,20241024-0003425209-RES-2,1962,,,,18 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,,
