ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Garage,Équipement_de_la_cuisine,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Nombre_de_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Largeur_de_la_façade,Surface_constructible,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_Garages,Type_de_vitrage,Panneaux_solaires,Pompe_à_chaleur,Air_conditionné,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Parlophone,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Étage_de_lappartement,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Largeur_du_terrain_à_rue,Bien_actuellement_loué,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_toilettes,Raccordé_à_leau_courante,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Emission_de_CO2,Surface_du_garage,Conso_annuelle_totale_dénergie_primaire,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Niveau_S,Surface_du_séjour,Surface_du_bureau,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_des_caves,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Profondeur_du_terrain,Surface_du_grenier,Possibilités_pour_profession_libérale,Surface_totale,Porte_de_garage_motorisée,Domotique,Porte_daccès_sécurisée,Niveau_K,Nombre_de_douches,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Piscine_extérieure,Surface_salle_à_manger,Orientation_de_la_terrasse,Feu_ouvert,Balcon,Espace_ouvert_sensible_à_leau__WORG,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Station_de_charge_électrique,Adoucisseur_deau,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques,Appartement_de_service,Surface_du_dressing,Surface_de_la_véranda,Niveau_E,Attestation__Citernes_à_mazout__Validité,Clef_électronique
https://immovlan.be/fr/detail/appartement/a-vendre/8660/la-panne/rbt02925,RBT02925,Appartement à vendre,310000,Duinkerkelaan 60 0201,8660 La Panne,,1992,A l’acte,3,88 m²,,Non,Non,,Equipée,,,,Oui,,111 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Gaz,Oui,Non,,,20240530-0003265552-RES-1,,,Non,Non,,Double vitrage,,,Non,Non,,,5,,2,,,,Non,Non,Non,Non,Non,2,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6700/arlon/vbc56198,VBC56198,Maison à vendre,350000,Rue des Genêts 6,6700 Arlon,Normal,,A convenir,4,125 m²,Non,Non,Non,Oui,Super équipée,2,Oui,,Oui,166 m²,238 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Electrique,Non,,7 m,170 m²,20250330004047,30/03/2035,pas d'application,,,,,,,,,Sud-ouest,,,35 m²,,,,,Non,Non,Non,Non,Non,,Oui,,,61,,,,,,,,,,,,,,,,,,,,,27 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8900/ieper/rbj91719,RBJ91719,Maison à vendre,337040,Aquastraat 1,8900 Ieper,Nouveau,,,3,,,Non,Non,,,3,,,,,,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,Non,Non,Non,Non,Non,,,,"Zone, info non disponible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1490/court-saint-etienne/vbc69029,VBC69029,Maison à vendre,550000,Clos de Profondval 29,1490 Court-Saint-Étienne,,,,3,175 m²,Non,Non,Non,,Non équipée,,Oui,,Oui,557 m²,211 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,,Non,,,,20230610010138,10/06/2033,pas d'application,,,,,,,,,,,,,,,,,Non,Non,Non,Non,Non,2,,,,39,,,,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,1,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2530/boechout/rbt63373,RBT63373,Rez-de-chaussée à vendre,265000,Kardinaal Sterckxstraat 7 1,2530 Boechout,Normal,1969,,2,77 m²,,Non,Non,,,,Oui,,,,257 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Gaz,Non,Non,,79 m²,20250605-0003617922RES-1,05/06/2035,"non, pas d'attestation",Non,Non,,Double vitrage,,,,,,Oui,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,
https://immovlan.be/fr/detail/maison/a-vendre/5190/moustier-sur-sambre/vbc78966,VBC78966,Maison à vendre,249000,Rue de jemeppe 39,5190 Moustier-Sur-Sambre,Normal,1920,A l’acte,5,208 m²,Non,Oui,Oui,Oui,Equipée,3,Oui,1387 m²,Oui,1567 m²,418 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,Non,10 m,,,,"oui, attestation conforme",,,1,Double vitrage,Oui,,,,,,4,28 m²,,3,,10 m,,Oui,,,,1,,,,,,,,Américaine,,,,Oui,,,,,15 m²,15 m²,22 m²,16 m²,36 m²,9 m²,5 m²,,74 m,46 m²,,,,,,,1,16 m²,19 m²,Non,23 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc70285,VBC70285,Appartement à vendre,290000,Chaussée de Waterloo 222,1060 Saint-Gilles,À rénover,,Immédiatement,4,175 m²,,Non,Oui,,Non équipée,2,,,Oui,,964 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,,,,,20240813-0000687542-01-3,,"oui, attestation non conforme",Non,,,,Non,,Non,Non,,Non,3,3 m²,2,,,,Non,Oui,Oui,Non,Non,,Oui,Non,,194,,,,,Non,Non,,Oui,,,,45 m²,,14 m²,14 m²,13 m²,,11 m²,5 m²,,,33 m²,,,,Non,Non,,,10 m²,,Non,,,Non,,,,,,Non,,pas d'application,,Oui,,,Non,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60776,VBC60776,Studio à vendre,56500,Rue de l'Enseignement 101 1,4102 Ougrée,À rénover,,,1,32 m²,,Non,Non,,,,,,,,920 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Electrique,Non,Non,,,20250319027738,19/03/2035,pas d'application,,Non,,Double vitrage,,,,,,,1,,1,,,,,,,,,,,,,,,340026 kWh/an,,,,,,,,,,,,,,,,,2 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/4102/ougree/vbc60777,VBC60777,Studio à vendre,56500,Rue de l'Enseignement 101 2,4102 Ougrée,À rénover,,,1,28 m²,,Non,Non,,,,,,,,770 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Electrique,Non,Non,,,20250319027216,19/03/2035,pas d'application,,Non,,Double vitrage,,,,,,,1,,1,,,,,,,,,,,,,,,23567 kWh/an,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc92025,VBC92025,Appartement à vendre,295000,Rue Emile Lecomte 41,1180 Uccle,Excellent,1966,A l’acte,1,84 m²,,Oui,,,Super équipée,2,,,,,286 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,Oui,Oui,,,,20/02/2034,"oui, attestation conforme",,,,Double vitrage,,,,,,Oui,4,,0,,,,Non,,,,,1,,,,74,,,,,,,,,,,,32 m²,,13 m²,,,,14 m²,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc92024,VBC92024,Maison à vendre,549000,Rue de la Poste 76,1210 Saint-Josse-ten-Noode,À rénover,1900,A l’acte,6,268 m²,,Oui,,,,2,Oui,75 m²,Oui,100 m²,410 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,,Non,Non,6 m,,,14/09/2033,"oui, attestation non conforme",,,,Double vitrage,,,,,,Oui,4,30 m²,,,,6 m,Non,Oui,,,,2,,,,107,,113725 kWh/an,,,,,,,,,,23 m²,,30 m²,22 m²,22 m²,,9 m²,,,,,,,,,,,2,15 m²,14 m²,,22 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc92022,VBC92022,Maison de maître à vendre,499000,Rue Publémont 43,4000 Liège,Normal,,,6,355 m²,Non,,,,,2,Oui,,Oui,193 m²,151 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,3,,Non,Non,,,,,"oui, attestation conforme",,,,Double vitrage,,,,,,,3,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,6 m²,16 m²,18 m²,,13 m²,9 m²,,,,,,,,,,,6 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73278,RBT73278,Maison à vendre,,Kolkstraat 2A,3450 Geetbets,Nouveau,2023,,5,225 m²,Non,,Oui,Oui,,3,Oui,226 m²,Oui,316 m²,30 kWh/m²/an,Oui,,,,,Pas de risque d’inondation,Information non communiquée,,2,Air pulsé,Non,Non,9 m,,,,"oui, attestation conforme",Non,,1,Double vitrage,Oui,Oui,,,,,2,26 m²,,1,Oui,9 m,,,,,,2,Oui,,,,,,,,,,,Oui,,Oui,,33 m²,,17 m²,13 m²,11 m²,,8 m²,,,,,,,,,,,,16 m²,17 m²,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73277,RBT73277,Maison à vendre,,Kolkstraat 2B,3450 Geetbets,,2023,,4,195 m²,Non,,Oui,,,3,Oui,183 m²,Oui,214 m²,30 kWh/m²/an,Oui,,,,,Risque moyen,Information non communiquée,,1,Air pulsé,Non,Non,8 m,,,,"oui, attestation conforme",Non,,,Double vitrage,Oui,Oui,,,,,2,21 m²,,2,Oui,8 m,,,,,,2,Oui,,,,,,,Indépendante,,,,Oui,,Oui,,36 m²,,21 m²,17 m²,10 m²,,8 m²,,,,,,,,,,,,20 m²,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7850/enghien/vbc92021,VBC92021,Maison à vendre,586220,,7850 Enghien,Nouveau,,,4,233 m²,,,,Oui,,4,,,,1200 m²,,,,,,,Information non communiquée,Information non communiquée,,2,,,,15 m,,,,,,,1,,,,,,,,,,,,,15 m,,,,,,2,,,,,,,2,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7860/lessines/vbc92020,VBC92020,Maison à vendre,382061,,7860 Lessines,Nouveau,,,3,158 m²,,,,Oui,,4,,,,1290 m²,,,,,,,Information non communiquée,Information non communiquée,,1,,,,11 m,,,,,,,1,,,,,,,,,,,,,11 m,,,,,,2,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7822/ghislenghien/vbc92019,VBC92019,Maison à vendre,432084,,7822 Ghislenghien,Nouveau,,,3,184 m²,,,,Oui,,4,,,,1077 m²,,,,,,,Information non communiquée,Information non communiquée,,1,,,,12 m,,,,,,,1,,,,,,,,,,,,,12 m,,,,,,2,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3530/houthalen-helchteren/rbt73276,RBT73276,Maison à vendre,248000,De Standaard 26,3530 Houthalen-Helchteren,À rénover,1977,A l’acte,3,109 m²,Non,,,,,3,Oui,,Oui,217 m²,440 kWh/m²/an,Non,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,,,,,,,Non,,,Double vitrage,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5100/wepion/vbc92015,VBC92015,Maison à vendre,795000,Chaussée de Dinant 780,5100 Wépion,Normal,1899,A l’acte,2,210 m²,Non,Oui,Oui,,,2,Oui,,Oui,1699 m²,439 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,Non,Non,,,,18/06/2035,"oui, attestation non conforme",,,,Double vitrage,,,,,Nord-est,,3,45 m²,,,,,Non,,,,,2,Oui,,,109,,72420 kWh/an,,,,,,,Oui,,,,,25 m²,23 m²,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1180/uccle/vbc92014,VBC92014,Maison à vendre,1075000,Avenue Beau-Séjour 23,1180 Uccle,Excellent,1911,A l’acte,4,250 m²,Non,Oui,,,Super équipée,2,Oui,115 m²,Oui,150 m²,230 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,Gaz,Non,Non,6 m,,,25/03/2034,"oui, attestation conforme",,,,Double vitrage,,,,,,,3,35 m²,,,,6 m,,,,,,2,Oui,,,43,,58133 kWh/an,,,,,,Oui,Oui,,,32 m²,,30 m²,27 m²,16 m²,,20 m²,,,,,,,,,,,2,12 m²,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73275,RBT73275,Maison à vendre,289000,Ter Duystlaan 29,9400 Ninove,À rénover,1965,A l’acte,4,150 m²,Non,Non,,Oui,Semi-équipée,3,Oui,502 m²,Oui,616 m²,345 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,,10 m,,,,"oui, attestation non conforme",Non,Non,1,Double vitrage,,,Non,Non,,Non,2,,,1,Oui,10 m,,,,,,,Oui,,,,22 m²,,1,Kitchenette,,,,Oui,Non,Oui,,29 m²,,23 m²,21 m²,10 m²,,7 m²,5 m²,Nord-est,,,,,,,,,,9 m²,,,,,,,Non,,Non,Oui,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9320/erembodegem/rbt73274,RBT73274,Maison à vendre,519000,D’uitseweg 12,9320 Erembodegem,Normal,1995,,4,220 m²,Non,Non,,Oui,,3,Oui,,Oui,575 m²,183 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,,7 m,,,,"oui, attestation conforme",Non,,1,Double vitrage,Oui,,,Oui,,Oui,2,,,4,Oui,7 m,,,,,,,Oui,,,,,,2,,,Oui,,Oui,,Oui,,,,,,,,,,Nord-ouest,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt73273,RBT73273,Maison à vendre,259000,Gildenstraat 53,2300 Turnhout,,1937,A l’acte,4,120 m²,,Oui,Oui,,Super équipée,2,,,Oui,84 m²,319 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,3,Gaz,,,,,,,"oui, attestation conforme",Non,,,Double vitrage,,,,,,,,,,,,,,,,Oui,,3,,,,,,,,,,,,,,,,15 m²,,14 m²,15 m²,9 m²,,16 m²,3 m²,,,20 m²,,,,,,,,15 m²,12 m²,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2340/beerse/rbt73272,RBT73272,Maison à vendre,145000,D'Aestenstraat 31,2340 Beerse,Normal,1990,A l’acte,2,60 m²,,,,,Semi-équipée,4,Oui,,,1800 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,,,7 m,,,,"oui, attestation non conforme",Non,,,Double vitrage,,,,,,,,,,,,7 m,,,,,,,,,,,,,,Kitchenette,,,,,,,,30 m²,,12 m²,8 m²,,,5 m²,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9000/gand/rbt73271,RBT73271,Maison à vendre,285000,Groendreef 155,9000 Gand,Normal,,A l’acte,3,,,Non,,,,,,,,70 m²,282 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,,,,,,20240917-0003374682-RES-1,,"oui, attestation non conforme",Non,,,Double vitrage,,,,,,,,,,,,,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2370/arendonk/rbt73270,RBT73270,Maison à vendre,245000,Hoogakkers 4,2370 Arendonk,À rénover,1967,A l’acte,3,105 m²,,Oui,Oui,Oui,Semi-équipée,3,Oui,,,226 m²,355 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,1,Gaz,,,,,,,"oui, attestation conforme",Non,,1,Double vitrage,,,,,,,,,,,,,,,,,,1,,,,,12 m²,,,Kitchenette,,,,,,,,27 m²,,13 m²,13 m²,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8460/oudenburg/rbt73267,RBT73267,Maison à vendre,269000,Nieuwstraat 20,8460 Oudenburg,À rénover,1956,A l’acte,3,145 m²,,,,Oui,Semi-équipée,3,Oui,,Oui,338 m²,460 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,,,,,,27/01/2035,"oui, attestation non conforme",Non,,,Double vitrage,,,,,Nord,,,,,,Oui,,,,,,,,Oui,,,,,,1,Kitchenette,,,,Oui,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8470/gistel/rbt73266,RBT73266,Maison à vendre,350000,Vaartstraat 4,8470 Gistel,À restaurer,,A l’acte,8,,,,,,,4,,,,609 m²,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vwd13943,VWD13943,Appartement à vendre,435000,Rue du Consei 51,1050 Ixelles,Excellent,,,2,90 m²,,Oui,,,,,Oui,11 m²,,,145 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Gaz,,,,,20250525-0000715692-01-9,25/05/2035,"oui, attestation conforme",Non,Non,,Triple vitrage,,Non,Non,,,,,,,,Oui,,Non,,,,Non,,Oui,Non,,,,,,,Non,,,Oui,Oui,Non,,,,,,,,,,Sud-est,,,Non,,,,,,,,,,,,,,,,Non,,,,pas d'application,,,,,,Non,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6220/lambusart/vbc92007,VBC92007,Maison à vendre,160000,Avenue de la Terrienne 37,6220 Lambusart,,,A l’acte,3,,,Non,,,,,,,,,510 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,,,,,,,20250612021870,,,,,,,,,,,,,,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7160/pieton/vbc92006,VBC92006,Maison à vendre,119000,,7160 Piéton,À rénover,1900,A l’acte,3,153 m²,Non,Oui,Oui,,Semi-équipée,2,Oui,,Oui,159 m²,232 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,Gaz,Non,Non,,,,11/06/2035,"oui, attestation conforme",,,,Double vitrage,,,,,,,3,,,,,,Non,Oui,,,,2,Oui,,,43,,35539 kWh/an,,Kitchenette,,,,Oui,Oui,,,14 m²,,18 m²,20 m²,36 m²,,9 m²,,,,,,,,,,,1,,,,18 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6020/dampremy/vbc92004,VBC92004,Maison à vendre,195000,Rue Jean Jaures 284,6020 Dampremy,Normal,,,4,178 m²,Non,Oui,,Oui,Equipée,2,Oui,85 m²,Oui,200 m²,219 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Oui,1,Mazout,Non,Non,6 m,,,17/10/2034,,,,1,Double vitrage,,,,Oui,Ouest,,2,20 m²,,,,6 m,,Oui,,,,2,Oui,,,,,47296 kWh/an,,Américaine,,,,Oui,Oui,,,,,13 m²,14 m²,10 m²,,29 m²,,,32 m,,,,,,,,,18 m²,,,14 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92003,VBC92003,Maison à vendre,249000,Rue du Petit Chene 45,4000 Liège,À rénover,,A l’acte,4,169 m²,,Oui,,,,2,Oui,70 m²,Oui,182 m²,462 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,2,Mazout,Non,Non,6 m,,,,"oui, attestation non conforme",,,,Double vitrage,,,,,Sud,,2,16 m²,,,,6 m,,,,,,2,Oui,,,114,,91413 kWh/an,,,,,,Oui,Oui,,,38 m²,,14 m²,15 m²,16 m²,,15 m²,,Nord,34 m,,,,,,,,2,19 m²,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7080/frameries/vbc92002,VBC92002,Maison à vendre,155000,Impasse des Fours à Chaux 18,7080 Frameries,Excellent,1962,,3,133 m²,,Oui,Oui,,Equipée,3,Oui,,Oui,180 m²,191 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,,,,,,30/05/2035,"oui, attestation conforme",,,,Double vitrage,,,,,,,,,,,,,,,,,,1,Oui,,,,,25525 kWh/an,,Américaine,,,,Oui,Oui,,,37 m²,,15 m²,13 m²,8 m²,,10 m²,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6700/arlon/vbc92001,VBC92001,Maison à vendre,489000,Route de Bouillon 267,6700 Arlon,,2025,Immédiatement,4,165 m²,Non,,,,Equipée,4,Oui,374 m²,Oui,374 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,,,,12/06/2035,"oui, attestation conforme",,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc92000,VBC92000,Maison à vendre,369900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,2025,,4,155 m²,Non,,,,,3,Oui,588 m²,Oui,,,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Non,,,,,,,,,Double vitrage,,,,,,,,6 m²,,2,,,,,,,,2,,,,,,,,,,,,,,,,43 m²,,13 m²,12 m²,9 m²,,,7 m²,,,,,,,,,,1,10 m²,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6800/libramont-chevigny/vbc91999,VBC91999,Appartement à vendre,259900,Dessous la Ville,6800 Libramont-Chevigny,Nouveau,2026,,2,88 m²,Non,,,,,,,,Oui,,85 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Gaz,Non,Oui,,,,,"oui, attestation conforme",,,,Double vitrage,,,,,Sud,,2,6 m²,2,,,,Non,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1730/asse/rbt73265,RBT73265,Maison à vendre,279000,Kapellestraat 35,1730 Asse,À rénover,1952,Immédiatement,3,140 m²,Non,Oui,,Oui,Equipée,3,Oui,300 m²,Oui,435 m²,595 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,,,8 m,,,30/03/2035,"oui, attestation non conforme",Oui,,1,Double vitrage,,,,,,,,20 m²,,2,Oui,8 m,,,,,,2,Oui,,,,,,,Américaine,,,,Oui,Oui,,,35 m²,,16 m²,12 m²,20 m²,60 m²,15 m²,8 m²,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/winenne/vbc91989,VBC91989,Maison à vendre,195000,RUE DES ARDENNES 505,5570 Winenne,À rénover,,Immédiatement,4,325 m²,Non,Non,,,,,,,Oui,,308 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,2,,Non,Non,,232 m²,20250306019803,,"oui, attestation non conforme",Non,Non,,Double vitrage,,,Non,Oui,,,,30 m²,,,,,Non,Non,Non,Non,Non,2,Oui,Non,,,,,,,,Non,,,Non,,,37 m²,,19 m²,13 m²,14 m²,,16 m²,15 m²,,,,,,Non,Non,,,,20 m²,,,,,Non,Non,,,,,Non,,"oui, attestation non conforme",,,,,Non,,,,,,Non
