ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Grenier,Véranda,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_constructible,Référence_PEB,Emission_de_CO2,Nombre_détages_de_limmeuble,Garage,Porte_de_garage_motorisée,Clef_électronique,Panneaux_solaires_thermiques,Chauffage_au_sol,Air_conditionné,Domotique,Alarme_antieffraction,HammamSaunaJacuzzi,Feu_ouvert,Raccordé_au_gaz_de_ville,Balcon,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_salle_à_manger,Nombre_de_Garages,Surface_chambre_à_coucher_5,Possibilités_pour_profession_libérale,Nombre_de_place_de_parking_intérieur,Citerne_à_eau_de_pluie,Panneaux_solaires,Surface_du_grenier,Parlophone,Étage_de_lappartement,Surface_du_dressing,Pompe_à_chaleur,Surface_des_caves,Surface_du_garage,Orientation_du_jardin,Porte_daccès_sécurisée,Maison_basse_énergie,Compteur_deau_individuel,Attestation__Installation_électrique__Validité,Surface_totale,Compteur_Bihoraire,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Profondeur_du_terrain,Appartement_de_service
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc81088,VBC81088,Maison à vendre,179000,Rue Champs Morais 17,6880 Bertrix,À rénover,Non,1957,Immédiatement,4,12 m²,11 m²,8 m²,11 m²,115 m²,Non,9 m²,Oui,,,,7 m²,1,,1,4 m²,,Double vitrage,Non,Non,Nord-est,2,6 m,2,Oui,100 m²,Oui,12 m²,Sud-ouest,198 m²,6 m,Oui,Oui,Non,285 kWh/m²/an,35725 kWh/an,23/04/2035,"non, pas d'attestation",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,8,,,,,,,,,,,,,,,,,11 m²,,,,,,,10 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc77402,VBC77402,Appartement à vendre,209900,Rue de Renaumont 19,6880 Bertrix,Nouveau,Non,,Immédiatement,2,14 m²,11 m²,,,86 m²,Non,40 m²,,,Semi-équipée,Kitchenette,6 m²,1,1,1,9 m²,Gaz,Double vitrage,Non,Non,Nord,,,,,,Oui,,,,,Oui,Oui,Non,106 kWh/m²/an,13398 kWh/an,06/06/2034,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,24,2,,,,,,,,,,,Oui,,,,,,,,,,,,,Oui,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc76435,VBC76435,Maison à vendre,119000,Rue des Minières 14,6880 Bertrix,À rénover,Non,,Immédiatement,2,17 m²,20 m²,23 m²,,117 m²,Non,21 m²,Oui,,Semi-équipée,Kitchenette,18 m²,1,,1,5 m²,Mazout,Double vitrage,Non,Non,,2,9 m,,,,,,,117 m²,9 m,Oui,Oui,Non,364 kWh/m²/an,81533 kWh/an,23/09/2030,"oui, attestation non conforme",Non,Non,Non,Information non communiquée,Information non communiquée,,Oui,,,,,,90,,,,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,,,,,,05/12/2025,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbb42555,VBB42555,Appartement à vendre,225000,Rue du Culot 39/201,6880 Bertrix,,,,,2,,,,,115 m²,Non,,,,,,,1,,1,,,,Non,,,,,1,Non,,Oui,14 m²,,,,,Oui,,246 kWh/m²/an,33599 kWh/an,04/05/2027,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,,20170504028906,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc69440,VBC69440,Maison à vendre,89000,Rue de Burhaimont 5 /A,6880 Bertrix,À rénover,Non,1936,Immédiatement,3,15 m²,11 m²,34 m²,,120 m²,Non,23 m²,Oui,,Semi-équipée,Kitchenette,15 m²,1,,1,3 m²,,Double vitrage,Non,Non,Est,2,6 m,,,,Oui,,Ouest,60 m²,6 m,Oui,Oui,Non,288 kWh/m²/an,46348 kWh/an,24/04/2035,"non, pas d'attestation",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,11,,Oui,,,,,,,,,,,,,,,,1,,,1,,,34 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc67388,VBC67388,Appartement à vendre,249900,Rue des Scailtons,6880 Bertrix,,,,A l’acte,2,,,,,96 m²,Non,,,,,,,1,,,,,,,,,,,,Oui,,Oui,20 m²,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc62671,VBC62671,Maison à vendre,259000,Rue de Blézy 31,6880 Bertrix,À rénover,Oui,1956,Immédiatement,3,16 m²,16 m²,7 m²,,120 m²,Non,15 m²,Oui,,Equipée,Américaine,15 m²,2,1,2,4 m²,Mazout,Double vitrage,Non,Non,Sud-est,3,8 m,,Oui,216 m²,Oui,20 m²,Nord-ouest,410 m²,8 m,Oui,Oui,Non,375 kWh/m²/an,55590 kWh/an,28/02/2035,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,93,,,,,,,,,,,,,,,,,16 m²,,,,,,,53 m²,,,,,,,,,,,02/05/2025,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc53912,VBC53912,Maison à vendre,239000,Rue de Renaumont 84,6880 Bertrix,À rénover,Non,1930,A l’acte,3,19 m²,19 m²,19 m²,,285 m²,Non,17 m²,,,,Indépendante,188 m²,1,1,2,,Mazout,Double vitrage,Non,Non,Sud,4,,,Oui,1554 m²,Oui,10 m²,,1554 m²,,,Oui,Non,401 kWh/m²/an,91497 kWh/an,,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,99,3,Oui,,,,,,,,,,,,,,,18 m²,2,,,,,,,,,,,,26 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/jehonville/vbc53352,VBC53352,Maison à vendre,550000,Rue de Burtimpré 8,6880 Jehonville,,,,,5,,,,,286 m²,Non,,,,,,,1,1,2,,,,Non,,Nord-est,4,,,Oui,,Oui,,,7411 m²,,,Oui,,470 kWh/m²/an,96998 kWh/an,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,270 m²,20250319024616,,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vwd12728,VWD12728,Maison à vendre,199000,Bertrix,6880 Bertrix,À rénover,Non,,A l’acte,3,,,,,110 m²,,,Oui,,Non équipée,Indépendante,,1,,,,Mazout,Double vitrage,,,,2,,,Oui,,,,,300 m²,,,Oui,,530 kWh/m²/an,85030 kWh/an,,,,,,Information non communiquée,Information non communiquée,Oui,,,,,,20250114015589,,,Oui,,,,,,,,,,,,pas d'application,,Non,,,,,,,,,,,,,,,Sud-est,,,,,145 m²,Oui,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc49034,VBC49034,Maison à vendre,,Le Terme 25,6880 Bertrix,À rénover,,1910,Immédiatement,4,11 m²,13 m²,16 m²,15 m²,176 m²,Non,16 m²,Oui,,Semi-équipée,Kitchenette,15 m²,3,2,3,4 m²,,Double vitrage,Non,Non,Sud-ouest,3,9 m,1,Oui,180 m²,Oui,40 m²,Ouest,725 m²,9 m,Oui,Oui,Non,466 kWh/m²/an,129489 kWh/an,30/01/2035,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,90,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc35574,VBC35574,Appartement à vendre,49900,Rue de la Jonction 12 /6,6880 Bertrix,À restaurer,Non,1977,Immédiatement,1,14 m²,,,,60 m²,Non,28 m²,,,,Indépendante,9 m²,1,,1,5 m²,,Double vitrage,Non,Non,Nord-est,2,,,,,,,,,,Oui,Oui,Non,,,,"non, pas d'attestation",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc33154,VBC33154,Maison à vendre,249000,Rue du Saupont 8,6880 Bertrix,Normal,,1949,,3,17 m²,14 m²,17 m²,,132 m²,,,Oui,,Equipée,Américaine,,1,1,2,,Mazout,Double vitrage,Non,Non,,4,,,Oui,,Oui,,,799 m²,,Oui,Oui,Non,522 kWh/m²/an,80669 kWh/an,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,129,3,Oui,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,10/08/2022,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc17196,VBC17196,Maison à vendre,159500,Rue de Bohémont 37,6880 Bertrix,À rénover,Non,,Immédiatement,4,17 m²,12 m²,17 m²,17 m²,130 m²,Non,34 m²,Oui,,Equipée,,9 m²,1,,1,,,Double vitrage,Non,Non,,,,1,Oui,,,,,,,,Oui,,574 kWh/m²/an,97027 kWh/an,,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,335 m²,20211110006103,,,Oui,Non,Non,,Non,Non,Non,Non,Non,Oui,Non,Non,pas d'application,Non,Non,,,,,1,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbb03154,VBB03154,Appartement à vendre,225000,Rue de la Gare 57/206,6880 Bertrix,,,2015,,2,,,,,83 m²,Non,,,,,,,1,,1,,Mazout,,Oui,,,2,,,Non,,Oui,,,,,,Oui,,111 kWh/m²/an,10838 kWh/an,24/11/2025,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,,,,20151124501895,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc02591,VBC02591,Maison à vendre,199000,Rue de Thibeauroche 9,6880 Bertrix,,,,,4,,,,,88 m²,Non,,,,,,,,1,2,,,,Non,,Sud-est,2,,,Oui,,Oui,,,2313 m²,,,Oui,,370 kWh/m²/an,54875 kWh/an,18/10/2034,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,,,75 m²,20241018014171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6880/bertrix/vbc02590,VBC02590,Maison à vendre,235000,Rue de Thibeauroche 7,6880 Bertrix,,,,,4,,,,,176 m²,Non,,Oui,,,,,1,1,2,,Mazout,,Non,,Sud-ouest,3,,,Oui,,Oui,17 m²,,516 m²,,,Oui,,333 kWh/m²/an,83064 kWh/an,18/10/2034,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,,,189 m²,20241018012915,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6880/bertrix/vbc00495,VBC00495,Appartement à vendre,109000,Rue de la Jonction 16,6880 Bertrix,Remis à neuf,Non,1977,Immédiatement,1,14 m²,,,,96 m²,Non,19 m²,,,Equipée,Américaine,4 m²,1,1,1,4 m²,Electrique,Double vitrage,Non,Non,Nord-ouest,3,5 m,,,,Oui,12 m²,Sud-est,,5 m,Oui,Oui,Non,334 kWh/m²/an,36613 kWh/an,25/04/2033,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,95,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6880/bertrix/vaz79884,VAZ79884,Villa à vendre,379000,Rue d'Orgéo 30,6880 Bertrix,Normal,Non,,,6,,,,,313 m²,Non,,Non,Non,Semi-équipée,,,2,,2,,Mazout,,Non,,,4,,2,Oui,,Oui,,,2945 m²,,,,,235 kWh/m²/an,,05/04/2029,pas d'application,,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,,20190405005541,,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc87775,VBC87775,Maison à vendre,649000,Chemin du Tram 5,6890 Libin,Normal,Non,2011,Immédiatement,5,10 m²,13 m²,15 m²,14 m²,400 m²,Non,28 m²,,Oui,Super équipée,,19 m²,2,2,3,,,Double vitrage,,Oui,Sud-est,4,16 m,3,Oui,1000 m²,Oui,20 m²,Sud-ouest,1403 m²,16 m,Oui,Oui,Oui,119 kWh/m²/an,45456 kWh/an,23/09/2033,"oui, attestation conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,2,,Oui,,,,,,,,,,,,,,,19 m²,,10 m²,,1,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc87408,VBC87408,Maison à vendre,300000,,6890 Libin,,Non,,,4,,,,,234 m²,Non,25 m²,Non,Non,,,,1,,1,,Mazout,,Non,,,4,,2,Oui,822 m²,Oui,,,822 m²,,,,,315 kWh/m²/an,,30/12/2034,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,,2024123006102,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc62058,VBC62058,Maison à vendre,449000,Rue de la Gare 39,6890 Libin,Excellent,Non,1830,A l’acte,5,16 m²,14 m²,19 m²,12 m²,400 m²,Non,18 m²,Oui,,Equipée,Américaine,28 m²,3,3,3,12 m²,Mazout,Double vitrage,Non,Non,Nord-est,4,22 m,6,Oui,540 m²,Oui,581 m²,Sud-ouest,1387 m²,22 m,Oui,Oui,Non,373 kWh/m²/an,373 kWh/an,08/03/2034,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,92,2,Oui,,,,,,,,,,,,,,,,2,14 m²,,2,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/anloy/vbc84272,VBC84272,Maison à vendre,255000,Rue Burnaumont 78,6890 Anloy,À rénover,,,A convenir,3,,,,,194 m²,,,Oui,Non,,,,2,,,8 m²,Mazout,Simple vitrage,Non,Non,Sud-ouest,,,,Oui,,,,,1902 m²,,,,,493 kWh/m²/an,95554 kWh/an,13/06/2030,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Oui,,,,,,20200613001782,122,,Oui,,,,,,,,,,,,,,Non,,,,,,,,61 m²,,,,,13 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc82558,VBC82558,Maison à vendre,800000,Rue Périgeay 125,6890 Libin,Normal,Non,,A l’acte,15,,,,,669 m²,Non,36 m²,Oui,Non,Super équipée,,,12,,,,Mazout,,Non,,Sud,4,,6,Oui,,Oui,14 m²,,789 m²,,,Oui,,190 kWh/m²/an,,29/05/2035,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,282 m²,20250529003393,22696,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,27 m²,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc70121,VBC70121,Maison à vendre,499000,Fosse-des-Biays 60,6890 Libin,,Non,2001,Immédiatement,5,17 m²,13 m²,15 m²,16 m²,290 m²,Non,38 m²,Oui,,Super équipée,,17 m²,2,,2,8 m²,Mazout,Double vitrage,Non,Non,Ouest,4,13 m,2,Oui,800 m²,Oui,50 m²,Est,1319 m²,13 m,Oui,Oui,Oui,130 kWh/m²/an,30157 kWh/an,30/04/2035,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,32,,Oui,,,,,,,,,,,,,,,,1,,,2,,,30 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc53511,VBC53511,Maison à vendre,325000,Rue du Couvent 26,6890 Libin,À rénover,Non,,Immédiatement,4,16 m²,8 m²,16 m²,15 m²,220 m²,Non,65 m²,Oui,,Equipée,,18 m²,2,,3,,,Double vitrage,Non,Non,,,,1,Oui,,Oui,5 m²,,,,,Oui,,380 kWh/m²/an,129544 kWh/an,,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,2866 m²,20250227015576,94,,,Non,Non,,Non,Non,Non,Oui,Non,Non,Non,Non,pas d'application,Non,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc53311,VBC53311,Maison à vendre,150000,Rue du Moulin 143,6890 Libin,À rénover,,1958,,3,,,,,,Non,,Oui,,Semi-équipée,,,2,,,,Mazout,,Non,,Sud-ouest,4,,,Oui,,Oui,,,1180 m²,,,Oui,,479 kWh/m²/an,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,,,,,,,20250320005364,,2,Oui,,,,,,,,,,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc53310,VBC53310,Maison à vendre,50000,Rue du Moulin 141,6890 Libin,À rénover,Non,,,3,,,,,,Non,,Oui,Non,,,,1,,,,Mazout,,Non,,Sud-est,2,,,,,,,,334 m²,,,Oui,,568 kWh/m²/an,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,,20210106009310,,1,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/libin/vbc39125,VBC39125,Maison à vendre,275000,Rue du Curé 17,6890 Libin,À rénover,Non,,Immédiatement,4,16 m²,16 m²,16 m²,14 m²,,Non,16 m²,Oui,,,Indépendante,16 m²,3,,3,4 m²,Mazout,Double vitrage,Non,Non,Sud,4,16 m,,Oui,655 m²,Oui,25 m²,Nord,799 m²,16 m,Oui,Oui,Non,501 kWh/m²/an,102346 kWh/an,10/10/2031,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,,124,,Oui,,,,,,,,,,,,,,,16 m²,1,,,,,,,,,,,,,,,,,01/05/2021,,,,02/03/2021,,,
https://immovlan.be/fr/detail/maison/a-vendre/6890/ochamps/vba41350,VBA41350,Maison à vendre,450000,Rue Jules Philippe 170,6890 Ochamps,,,1983,,4,,,,,170 m²,Non,,Oui,,,,,,2,2,,Mazout,,Non,,,4,,1,Oui,,Oui,,,2012 m²,,,Oui,,188 kWh/m²/an,44419 kWh/an,19/12/2032,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,,,164 m²,20221219016967,,,Oui,,,,,,,,,,,,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6900/hargimont/vbb94980,VBB94980,Maison à vendre,100000,Rue des Caps 9,6900 Hargimont,À rénover,,1899,A l’acte,2,,,,,131 m²,,,,,,,,1,,2,,Mazout,Double vitrage,,,,3,,,,,,,,341 m²,,,,,470 kWh/m²/an,61653 kWh/an,,"oui, attestation non conforme",Non,,Non,Information non communiquée,Information non communiquée,,,,,,,20241012002896,,1,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6900/marche-en-famenne/vbc90604,VBC90604,Immeuble mixte à vendre,389000,Rue des Carmes 15,6900 Marche-en-Famenne,Normal,,1958,,3,16 m²,13 m²,8 m²,,500 m²,Non,27 m²,,,Equipée,Américaine,18 m²,1,1,1,,Mazout,Double vitrage,Non,Non,,3,,,,,Oui,39 m²,,333 m²,,,,Non,303 kWh/m²/an,56511 kWh/an,23/01/2029,"non, pas d'attestation",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,,Oui,,,,,,75,3,Oui,,,,,,,,,,,,,,,31 m²,1,,,,,,,,,,,,200 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6900/marche-en-famenne/vbc87236,VBC87236,Maison à vendre,285000,Rue Albert Ier 15,6900 Marche-en-Famenne,Normal,Non,1930,A l’acte,4,16 m²,15 m²,13 m²,22 m²,264 m²,Non,15 m²,Oui,,Equipée,Américaine,16 m²,1,1,2,,Mazout,Double vitrage,Non,Non,Nord-ouest,3,10 m,3,Oui,500 m²,Oui,,,773 m²,10 m,Oui,Oui,Non,208 kWh/m²/an,52895 kWh/an,10/10/2034,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Oui,Oui,,,,,51,3,Oui,,,,,,,,,,,,,,,15 m²,1,,,1,,Oui,,,,7 m²,,,22 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6900/marche-en-famenne/vbc87218,VBC87218,Chalet à vendre,230000,Rue de Grusone 70,6900 Marche-en-Famenne,Normal,Non,1970,A l’acte,2,,,,,70 m²,Oui,,,,Semi-équipée,Kitchenette,,1,,1,,Mazout,Double vitrage,Non,Non,,4,,,Oui,,,,,4830 m²,,Non,,Non,245 kWh/m²/an,16416 kWh/an,15/05/2035,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,62,1,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6900/marche-en-famenne/vwd09717,VWD09717,Appartement à vendre,245000,,6900 Marche-en-Famenne,Excellent,,,A l’acte,3,,,,,339 m²,,,,,Super équipée,Américaine,,1,,,,Mazout,Double vitrage,,,,4,,,Oui,,Oui,,,,,,Oui,,392 kWh/m²/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Oui,,,,,,2021110012085,,2,,,,,,,,,,,,,,,Non,,,,Oui,,,,,,0,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6900/marche-en-famenne/vwd09714,VWD09714,Appartement à vendre,185000,,6900 Marche-en-Famenne,Excellent,,,A l’acte,1,,,,,273 m²,,,,,Equipée,,,1,,,,Mazout,Double vitrage,,,,4,,,,,,,,,,Oui,Oui,,436 kWh/m²/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,Oui,,,20211110012248,,2,,,,,,,,,,,,,,,,,,,Oui,,,,,,1,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6900/marche-en-famenne/vwd05777,VWD05777,Immeuble mixte à vendre,400000,,6900 Marche-en-Famenne,Normal,,,A l’acte,4,,,,,618 m²,,,,,Semi-équipée,,,1,,,,Mazout,Double vitrage,,,,4,,12,,,Oui,,,1068 m²,,,Oui,,392 kWh/m²/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,,Oui,,,20211110012085,,,Oui,,,,,,,,,,,,,,Non,,,,,5,,,,,,,,,,,,,,,618 m²,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6900/marche-en-famenne/vbc86887,VBC86887,Appartement à vendre,210000,Place du roi Albert 15 /A,6900 Marche-en-Famenne,Normal,Non,,Immédiatement,3,17 m²,12 m²,13 m²,,129 m²,Non,31 m²,,,Equipée,Américaine,17 m²,1,,,10 m²,Mazout,Double vitrage,Non,Non,,2,,,,,,,,,,Oui,Oui,Non,371 kWh/m²/an,50840 kWh/an,22/05/2035,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6900/aye/vbc86799,VBC86799,Maison à vendre,420000,Clos des castors 4,6900 Aye,Normal,,2019,,3,,,,,183 m²,Non,,Oui,Non,,,,2,,,10 m²,Gaz,Double vitrage,Non,Non,Sud-est,,,,Oui,1078 m²,,,,1078 m²,,,,,97 kWh/m²/an,16722 kWh/an,05/11/2029,"non, pas d'attestation",,Non,,Information non communiquée,Information non communiquée,Non,,,,,,20191105501947,,,Oui,,,,,,,,,,,,,,Non,,1,,,,,,16 m²,,,,,,23 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6900/marche-en-famenne/vbc86460,VBC86460,Maison à vendre,325000,Rue du Luxembourg 48,6900 Marche-en-Famenne,Normal,Non,,Immédiatement,5,8 m²,8 m²,14 m²,15 m²,205 m²,Non,24 m²,Non,Non,Equipée,,13 m²,1,,2,8 m²,,Double vitrage,Non,Non,,,,,Oui,,Oui,35 m²,,,,,Oui,,363 kWh/m²/an,89766 kWh/an,,,Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,140 m²,20250530016498,90,,,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,pas d'application,Non,Non,,,8 m²,,,,Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6900/aye/vbc86297,VBC86297,Maison à vendre,365000,,6900 Aye,,Non,2005,,3,,,,,270 m²,Non,25 m²,Non,Non,,,,1,,1,,Gaz,,Non,,Sud-ouest,4,,,Oui,,Oui,,,,,,Oui,,185 kWh/m²/an,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,159 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/6900/marche-en-famenne/vbc85671,VBC85671,Triplex à vendre,275000,,6900 Marche-en-Famenne,,Non,1988,,1,,,,,102 m²,Non,43 m²,Non,Non,,,,1,1,1,,Mazout,,Non,,,3,,,,,Oui,17 m²,,,,,Oui,,,,03/06/2035,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,,20250603023950,44,4,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
