ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72922,RBT72922,Appartement à vendre,386000,Raymonde de Larochelaan 1,9000 Gand,Non,2025,3,99 m²,Oui,,,,,,,Oui,1,1,2,Oui,Oui,1,3,1,Oui,Sud,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Air pulsé,Double vitrage,,,Non,2,,,10 m,,,,Non,,10 m,Nouveau,23 m²,14 m²,Non,,Super équipée,5 m²,,Nord-ouest,Oui,25 kWh/an,,,Oui,,,,,,10 m²,9 m²,,,,,,,Oui,Oui,,,,5 m²,,Sud-ouest,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72921,RBT72921,Appartement à vendre,395000,Raymonde de Larochelaan 1,9000 Gand,Non,2025,3,96 m²,Oui,,,,,,,Oui,1,2,2,Oui,Oui,0,3,1,Oui,Sud,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,Air pulsé,Double vitrage,,,Non,2,,,10 m,,,,Non,,10 m,Nouveau,26 m²,12 m²,Non,23 m²,Super équipée,5 m²,,Nord-ouest,Oui,25 kWh/an,,,Oui,,,,,,9 m²,9 m²,,,,,,,Oui,Oui,,,,7 m²,,Nord-est,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7712/herseaux/vbc91844,VBC91844,Immeuble mixte à vendre,349000,,7712 Herseaux,Non,,3,187 m²,,Oui,,,,,,Oui,1,2,1,,Non,,,,,,Oui,,,,Non,"non, pas d'attestation",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,Oui,,2,195 m²,,,,250 kWh/m²/an,,Non,,,Normal,60 m²,25 m²,Non,56 m²,Equipée,,2,,,46744 kWh/an,10/03/2035,,Oui,,,,,,18 m²,18 m²,,Américaine,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/evregnies/vbc91843,VBC91843,Maison à vendre,249000,,7730 Évregnies,Non,,3,207 m²,,Oui,,Oui,,,,,,1,1,,Non,,,,Oui,,Oui,,,,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,3,320 m²,,,,237 kWh/m²/an,,Non,,,Normal,30 m²,13 m²,Non,25 m²,Equipée,15 m²,1,,,48872 kWh/an,24/07/2024,,,,,,,,13 m²,9 m²,,Américaine,30 m²,,125 m²,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc91842,VBC91842,Maison à vendre,359000,,7730 Estaimbourg,Non,,3,196 m²,,Oui,,,,,,Oui,1,1,1,,Non,,,2,Oui,,Oui,,,,Non,"non, pas d'attestation",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,4,1334 m²,,,,252 kWh/m²/an,,,,,À rénover,40 m²,12 m²,Non,39 m²,Equipée,18 m²,1,,,49298 kWh/an,16/06/2035,,,,,,,,14 m²,18 m²,,Américaine,,,980 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7321/blaton/vbc91839,VBC91839,Villa à vendre,260000,,7321 Blaton,,,3,200 m²,Oui,Oui,,Oui,,,,Oui,2,1,1,,Non,,,3,Oui,,Oui,,,Oui,,,,Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,,Oui,Non,4,3361 m²,,15 m,,462 kWh/m²/an,,,,15 m,,43 m²,19 m²,Non,21 m²,Equipée,16 m²,1,Nord-est,Oui,77819 kWh/an,23/01/2034,132,,,,,,,16 m²,14 m²,,Américaine,15 m²,,,,,,,,,,,Sud-ouest,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7340/colfontaine/vbc91838,VBC91838,Maison à vendre,100000,,7340 Colfontaine,,,2,90 m²,Oui,,,,,,,,,1,1,,Non,,,1,Oui,,Oui,,Oui,Oui,,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,,,,Non,2,249 m²,,4 m,,507 kWh/m²/an,,,,4 m,À rénover,10 m²,15 m²,Non,32 m²,Semi-équipée,5 m²,1,Est,Oui,56160 kWh/an,26/03/2035,92,,,,,,,10 m²,,,Kitchenette,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc91836,VBC91836,Appartement à vendre,465000,,1060 Saint-Gilles,Non,1929,1,96 m²,,,,,,,,,,1,1,Oui,Oui,,5,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Oui,,,,6 m,,274 kWh/m²/an,,Non,,6 m,Normal,10 m²,25 m²,Non,31 m²,,15 m²,1,Ouest,,,05/06/2028,54,,,,,,,,,,,,,,,,,,,,4 m²,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1081/koekelberg/vbc91835,VBC91835,Rez-de-chaussée à vendre,220000,Chaussee de Jette 266,1081 Koekelberg,,,2,88 m²,,,,,,,,,,1,2,,Non,0,3,,Oui,,Oui,,Oui,Oui,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,2,,,,,,,,,,À rénover,17 m²,14 m²,,24 m²,,,,,Oui,,,,,,,,,,9 m²,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/vbc91833,VBC91833,Maison à vendre,419000,,1600 Sint-Pieters-Leeuw,,,3,150 m²,Oui,,,,,,,Oui,1,1,2,,Non,,2,1,Oui,,Oui,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,A l’acte,Gaz,Double vitrage,,,Non,2,140 m²,,,,306 kWh/m²/an,,,,,À rénover,,13 m²,,25 m²,Super équipée,,1,,Oui,,,7896,Oui,,,,,,13 m²,25 m²,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vwd13938,VWD13938,Villa à vendre,1550000,Avenue Kamerdelle 21,1180 Uccle,,1953,5,335 m²,Oui,Oui,,,,Oui,,Oui,,3,,,,,,,Oui,Sud-ouest,,,Oui,Oui,Oui,,,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,4,1096 m²,,,,358 kWh/m²/an,,,,,Normal,,25 m²,,72 m²,Equipée,20 m²,,,,,,117,,,,,Oui,,25 m²,21 m²,14 m²,,,,800 m²,,,,,,150 m²,,Oui,,2,,,,,,,,,,,100 m²,9 m²,,,19 m²,,,,,585 m²,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc91832,VBC91832,Appartement à vendre,395000,,1200 Woluwe-Saint-Lambert,Non,1960,3,126 m²,Oui,,,,,,,Oui,1,1,1,Oui,Oui,5,7,,,,Oui,,Oui,Oui,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Oui,2,,,,,193 kWh/m²/an,,,,,Normal,6 m²,15 m²,,37 m²,Equipée,10 m²,,Sud,Oui,24303 kWh/an,24/11/2033,48,,,,,,,9 m²,9 m²,,Américaine,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vbc91831,VBC91831,Villa à vendre,950000,,1180 Uccle,Non,1953,3,205 m²,,,,,,,,Oui,,3,3,Oui,Non,,1,1,Oui,,Oui,,Oui,Oui,Non,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,4,850 m²,,,,203 kWh/m²/an,,,,,Remis à neuf,70 m²,28 m²,Non,27 m²,Super équipée,,,,,41638 kWh/an,15/10/2029,39,,,,,,,11 m²,9 m²,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3970/bourg-leopold/rbt72890,RBT72890,Maison à vendre,385000,Asdonckstraat,3970 Bourg-Léopold,,,3,144 m²,,,,,,,,,,1,,,,,,,Oui,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,3,450 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72889,RBT72889,Appartement à vendre,259000,Vliegenstraat 4,2060 Anvers,,,1,62 m²,Oui,,,,,,,,,1,,,,,,,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,,,,,,2,,,,,189 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72886,RBT72886,Maison à vendre,324000,Veldekensdreef 81,9500 Grammont,Oui,1980,3,215 m²,Oui,Oui,Oui,,,,,Oui,1,1,2,,Non,,,2,Oui,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,,4,1364 m²,,11 m,,599 kWh/m²/an,,Non,,11 m,Normal,40 m²,13 m²,Non,32 m²,,9 m²,,Nord-ouest,Oui,,17/04/2035,,,,,,,,10 m²,50 m²,,,,,1200 m²,,Oui,Oui,,Oui,,,,Sud-est,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91824,VBC91824,Appartement à vendre,220000,Avenue des Crocus 9,1070 Anderlecht,Oui,1963,1,89 m²,Oui,,,,,,,Oui,2,1,1,Oui,Non,3,3,,,,,,,,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Non,3,,,,,257 kWh/m²/an,,,,,Normal,,22 m²,Non,34 m²,,10 m²,,Sud-est,,22790 kWh/an,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9968/oosteeklo/rbt72884,RBT72884,Maison à vendre,675000,Muikemstraat 19 a,9968 Oosteeklo,Non,1966,5,265 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,,,,Non,,,6,Oui,,Oui,,,,Non,,Zone agricole,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,Non,Non,Oui,4,10130 m²,,,Non,,,Non,Non,,,25 m²,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9060/zelzate/rbt72883,RBT72883,Maison à vendre,475000,Zonnebloemstraat 37,9060 Zelzate,Non,2013,7,280 m²,Non,Non,Non,Non,Non,Non,Non,Oui,3,,2,,Non,,,4,,,Oui,,,,Oui,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Solaire,Triple vitrage,Non,Non,Non,4,336 m²,,,Non,,,Non,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4041/milmort/vbc91823,VBC91823,Maison à vendre,135000,Rue Masuy 32,4041 Milmort,,,3,243 m²,,,,,,,,,,1,1,,Non,,,1,,,Oui,,,,,,,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,Non,2,,,,,,,,,,,,,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt72881,RBT72881,Appartement à vendre,284900,Lakenmakersstraat 123 1,2800 Malines,Oui,2000,2,89 m²,Oui,,,,,,,Oui,1,1,1,Oui,Non,1,,,,,Oui,,Oui,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,Gaz,Double vitrage,,,,,,,,,123 kWh/m²/an,,Non,,,,12 m²,9 m²,,29 m²,Equipée,5 m²,,,,,,,,,,,,,13 m²,,,Américaine,,,,,Oui,Non,,,,5 m²,,Sud,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2660/hoboken/rbt72879,RBT72879,Maison à vendre,249000,Heidestraat 7,2660 Hoboken,Non,,3,121 m²,Non,Non,Non,Non,Non,Non,Non,,,1,,,Non,,,,Oui,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Non specifié,Double vitrage,Non,Non,Non,2,100 m²,,,Non,420 kWh/m²/an,3599422-RES-1,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72878,RBT72878,Appartement à vendre,274000,Korte Gasthuisstraat 5 301,2000 Anvers,Non,,1,83 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Non,3,,,,,Oui,,,,Non,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Pas de risque d’inondation,Information non communiquée,,Non specifié,,Non,Non,Non,,,,,Non,183 kWh/m²/an,2701225-RES-1,Non,Non,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72877,RBT72877,Appartement à vendre,324500,Vlaamsekaai 79 401,2000 Anvers,Non,,1,57 m²,Non,Non,Non,Non,Non,Non,Non,,,,,,Non,4,4,,,,Oui,,,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,A l’acte,,,,Non,Non,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72875,RBT72875,Appartement à vendre,269000,Olijftakstraat 44,2060 Anvers,Non,,2,70 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Non,3,,,,,,,,,Non,,"Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,Non,Non,Non,,,,,Non,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
