ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Type_de_vitrage,Accessible_aux_moins_valides,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Conso_annuelle_totale_dénergie_primaire,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Disponibilité_du_bien,Surface_salle_à_manger,Nombre_de_places_de_parking_extérieur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Chauffage_au_sol,Pompe_à_chaleur,Appartement_de_service,Surface_totale,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Surface_du_grenier,Citerne_à_eau_de_pluie,Surface_constructible,Attestation__Installation_électrique__Validité,Orientation_du_jardin,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,Attestation__Asbuilt,Surface_des_caves,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Clef_électronique,Adoucisseur_deau,Attestation__Citernes_à_mazout__Validité,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Niveau_S,Surface_de_la_véranda,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/2500/lier/rbt67552,RBT67552,Appartement à vendre,302000,Pettendonk 62,2500 Lier,Non,2023,2,93 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,Oui,Gaz,Oui,Sud,2,,Oui,Oui,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,Super équipée,,,,,,,8 m²,,,,Oui,,,,,Non,Immédiatement,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2500/lier/rbt67551,RBT67551,Appartement à vendre,361200,Pettendonk 62,2500 Lier,Non,2023,2,116 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Oui,Sud,2,,Oui,Oui,,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,Super équipée,,,,,,27 m²,8 m²,,,,Oui,,,,,Non,Immédiatement,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5000/namur/vbc88148,VBC88148,Maison à vendre,275000,Rue Louis Loiseau 5,5000 Namur,Non,,3,150 m²,Non,,,,Oui,,,,Oui,3,1,1,2,,Gaz,Non,,4,,,Oui,147 m²,,402 kWh/m²/an,,19/05/2035,73,"oui, attestation non conforme",Information non communiquée,Information non communiquée,À rénover,10 m²,17 m²,12 m²,,,28 m²,,Indépendante,11 m²,,Double vitrage,Non,,,,,Oui,Oui,Non,78261 kWh/an,Oui,,,A l’acte,13 m²,,,2,,,,,,,1,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6240/farciennes/vbc88142,VBC88142,Maison à vendre,75000,Rue Emile Vandervelde 212,6240 Farciennes,Non,1918,3,179 m²,Non,Oui,Oui,,Oui,,,,,,1,1,1,,Non specifié,Non,Sud-ouest,3,,Oui,Oui,710 m²,,569 kWh/m²/an,,16/01/2030,182,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,21 m²,12 m²,19 m²,,,26 m²,,Indépendante,,,Double vitrage,Oui,,,Sud-est,,Oui,Oui,Non,102198 kWh/an,Non,Non,Non,A l’acte,19 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,05/03/2024,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4500/huy/vbc88007,VBC88007,Appartement à vendre,170000,Quai de compiègne 14 11,4500 Huy,,1962,2,67 m²,,,,,,,,,Oui,,1,1,1,,,Oui,,3,,,Oui,,,304 kWh/m²/an,,10/06/2035,75,"oui, attestation non conforme",Risque moyen,Information non communiquée,Normal,15 m²,9 m²,,,,23 m²,,,6 m²,,,Non,,,,,Oui,,Non,,,,,,,,,8,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8550/zwevegem/rbt67350,RBT67350,Maison à vendre,1079000,Brouwerijstraat 21,8550 Zwevegem,Non,,5,237 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,5,1,,2,,Mazout,Non,,4,,Oui,,6264 m²,,568 kWh/m²/an,20241127-0003458927-RES-1,27/11/2034,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,À rénover,,,,,,,Semi-équipée,,,,,,,,,,,,Oui,,,,,A l’acte,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone d'extension d'habitat,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6850/paliseul/vbc87783,VBC87783,Immeuble mixte à vendre,389000,Place de la Gare 1,6850 Paliseul,Oui,1875,3,260 m²,Non,,Oui,Oui,,,,,,,2,2,5,,Mazout,Non,Sud,3,12 m,Oui,Oui,403 m²,,234 kWh/m²/an,,23/05/2032,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,16 m²,10 m²,9 m²,16 m²,,27 m²,Semi-équipée,Kitchenette,10 m²,11 m²,Double vitrage,Non,200 m²,24 m²,Sud,12 m,Oui,Oui,Non,24635 kWh/an,Oui,Non,Non,Immédiatement,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/glain/vbc87769,VBC87769,Maison à vendre,169000,Rue du Centre 290,4000 Glain,,,2,100 m²,,Oui,Oui,Non,,,,,,,1,,,,Gaz,Non,,,,Oui,,100 m²,,649 kWh/m²/an,20250321003413,21/03/2035,119,pas d'application,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,4 m²,Double vitrage,Non,,,,,,,,49872 kWh/an,,Non,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt67140,RBT67140,Maison à vendre,299000,Stationsstraat 21,8880 Ledegem,Non,,3,166 m²,,Non,Oui,Non,Non,Non,Oui,Non,,,1,,2,Oui,Gaz,,,2,6 m,Oui,Oui,253 m²,,,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,Remis à neuf,,,,,,,Equipée,,,,,,,,,6 m,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1348/louvain-la-neuve/vbc87693,VBC87693,Appartement à vendre,440000,Rue Charles de Loupoigne 13 001,1348 Louvain-la-Neuve,Non,,3,95 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,,Non,,,,,Oui,,,198 kWh/m²/an,20250417011168,17/04/2035,,pas d'application,Information non communiquée,Information non communiquée,,,,,,,,Non équipée,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9270/laarne/rbt67134,RBT67134,Appartement à vendre,349000,Cederdreef 9 31,9270 Laarne,Non,,4,130 m²,,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,,,,Gaz,,,2,,Oui,Oui,,,246 kWh/m²/an,20250509-0003595474-RES-1,09/05/2035,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,Double vitrage,,,10 m²,,,,Oui,Non,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,Sud,Zone de parc,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9240/zele/rbt67003,RBT67003,Maison à vendre,260000,Wezepoelstraat 27,9240 Zele,,,4,,,,,,,,,,Oui,1,1,,1,,,,,2,,Oui,,400 m²,,575 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,À rénover,,,,,,,Equipée,Américaine,,,,Non,,,,,,,,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt66812,RBT66812,Maison à vendre,239000,Prinsessenstraat 12,2300 Turnhout,Non,1973,2,126 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,Nord,2,5 m,Oui,,137 m²,27 m,300 kWh/m²/an,20241221-0003487385-RES-1,21/12/2034,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,15 m²,Semi-équipée,,,,,,39 m²,,,,,Oui,,,,,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,56 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4040/herstal/vbc87639,VBC87639,Maison à vendre,279000,Rue Nadet 45,4040 Herstal,Non,,4,136 m²,Non,Oui,Oui,,Oui,,,,Oui,1,1,1,2,,Gaz,Non,Nord,2,7 m,,Oui,201 m²,,415 kWh/m²/an,,06/06/2035,,"oui, attestation non conforme",Pas de risque d’inondation,Inondable délimitée,Normal,13 m²,11 m²,11 m²,9 m²,,14 m²,Equipée,Américaine,17 m²,,Double vitrage,Non,,8 m²,Ouest,7 m,Oui,Oui,Non,73501 kWh/an,Non,Non,Non,A l’acte,20 m²,,,2,,,,,,,,,,,,,,,,,,,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1340/ottignies-louvain-la-neuve/vbc87590,VBC87590,Maison à vendre,275000,Rue Arthur Masson 24,1340 Ottignies-Louvain-la-Neuve,Non,1977,3,120 m²,Non,,Oui,,Oui,,,,Oui,1,1,,1,,Gaz,Non,Sud-ouest,3,11 m,Oui,Oui,583 m²,,706 kWh/m²/an,,24/04/2035,128,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,À rénover,15 m²,12 m²,7 m²,,,20 m²,Equipée,Américaine,10 m²,,Double vitrage,Non,453 m²,9 m²,Nord-est,11 m,Oui,Oui,Non,84838 kWh/an,Non,Non,Non,,22 m²,1,,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt66893,RBT66893,Maison à vendre,402000,Petrus Mijsstraat 68,9290 Berlare,,,3,156 m²,Non,,,,,,,,Oui,1,1,,2,Oui,Air pulsé,,,3,,Oui,Oui,229 m²,,,,,,,Pas de risque d’inondation,Information non communiquée,Nouveau,14 m²,11 m²,12 m²,,,,Super équipée,,,,Double vitrage,Non,71 m²,,,,Oui,Oui,,,Oui,,,A l’acte,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc87565,VBC87565,Appartement à vendre,234000,Rue Saint-Gilles 504,4000 Liège,Non,,2,75 m²,Non,Oui,,,,,,,Oui,,1,,,,,,,3,,,Oui,,,118 kWh/m²/an,,09/06/2035,,,Information non communiquée,Information non communiquée,Normal,8 m²,17 m²,,,,29 m²,,,7 m²,,,,,7 m²,,,,,,11421 kWh/an,,,,Immédiatement,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/2650/edegem/rbt66872,RBT66872,Rez-de-chaussée à vendre,275000,Laureysstraat 2 001,2650 Edegem,Non,1954,2,71 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,,Non,Nord,,,,,,,250 kWh/m²/an,202103316-0002388160-RES-1,16/03/2031,61030,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2300/turnhout/rbt66859,RBT66859,Appartement à vendre,169000,Kempenlaan 23 4,2300 Turnhout,Non,1972,3,118 m²,Non,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,2,,Gaz,Non,Nord-est,3,,,Oui,,,262 kWh/m²/an,2143350,21/03/2029,,"oui, attestation conforme",Risque élevé,Information non communiquée,À rénover,,,,,,41 m²,,,,,,,,,,,,Oui,,,,,Non,A l’acte,,,4,5,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Non,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt66819,RBT66819,Maison à vendre,275000,Rivierstraat 25,2300 Turnhout,Non,,2,133 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,,,Gaz,Non,Est,2,,Oui,Oui,165 m²,,281 kWh/m²/an,,06/11/2031,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,,,,,,,75 m²,,,,,Oui,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,105 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2300/turnhout/rbt66818,RBT66818,Maison à vendre,239000,Steenweg op Mol 106,2300 Turnhout,Non,1899,3,155 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,Sud,2,5 m,Oui,,313 m²,61 m,251 kWh/m²/an,20230906-0002979054-RES-1,06/09/2033,,pas d'application,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,175 m²,,,,,Oui,,,,,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,89 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2800/malines/rbt66782,RBT66782,Maison à vendre,595000,Battelsesteenweg 468,2800 Malines,Non,,4,201 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,,2,Oui,Gaz,Non,Nord-est,3,,Oui,,565 m²,62 m,171 kWh/m²/an,20250415-0003578629-RES-1,15/04/2035,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Excellent,,,,,,,Super équipée,,,,,,,,,,,Oui,,,,,Non,A l’acte,,4,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,107 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6200/chatelet/vwd13811,VWD13811,Maison à vendre,129000,,6200 Châtelet,,,2,160 m²,,Oui,Oui,,,,,,,,,,,,Gaz,,,,,,,,,750 kWh/m²/an,20181208003899,,,,Information non communiquée,Information non communiquée,À rénover,,,,,,,Non équipée,,,,,,,,,,Oui,,,,,,,Immédiatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4000/liege/vbc87395,VBC87395,Villa à vendre,234000,Rue Saint-Gilles 504,4000 Liège,Non,,2,75 m²,Non,Oui,,,,,,,Oui,,1,,,,,,,3,,,Oui,,,118 kWh/m²/an,,09/06/2035,,,Information non communiquée,Information non communiquée,Normal,8 m²,17 m²,,,,29 m²,,,7 m²,4 m²,,,,7 m²,,,,,,11421 kWh/an,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3080/tervuren/vbc87332,VBC87332,Villa à vendre,995000,,3080 Tervuren,Non,,4,257 m²,Non,Oui,Oui,,Oui,,,,Oui,1,2,1,2,,Mazout,Non,,4,15 m,Oui,Oui,1420 m²,63 m,358 kWh/m²/an,,04/06/2035,22295,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,13 m²,14 m²,15 m²,43 m²,,34 m²,Equipée,Américaine,7 m²,5 m²,Double vitrage,Non,,,,15 m,Oui,Oui,Non,91993 kWh/an,Oui,Non,,A l’acte,14 m²,1,,4,,,,,,,,,,,,,,,,Oui,,,Oui,,Oui,,,16 m²,Oui,,06/02/2025,Sud-ouest,,,,,,,38 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7170/manage/vbc87324,VBC87324,Villa à vendre,750000,Rue du Long Tri 10,7170 Manage,,,8,454 m²,,,,,,,,,,,2,1,4,,Mazout,,,4,12 m,Oui,Oui,1723 m²,77 m,243 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,,16 m²,11 m²,18 m²,11 m²,15 m²,51 m²,Equipée,Américaine,26 m²,5 m²,Double vitrage,,,71 m²,,12 m,Oui,Oui,,59239 kWh/an,,,,A l’acte,,10,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6001/marcinelle/vbc87318,VBC87318,Maison à vendre,139000,Rue des Sarts 32,6001 Marcinelle,Non,,3,193 m²,Non,Oui,Oui,Oui,Oui,,,,,,1,1,1,,,Non,Est,2,,Oui,Oui,564 m²,,461 kWh/m²/an,,10/12/2034,,"non, pas d'attestation",Information non communiquée,Information non communiquée,À rénover,20 m²,17 m²,8 m²,,,32 m²,,Indépendante,5 m²,,,Non,,,Ouest,,,Oui,Non,66013 kWh/an,Non,Non,Non,A l’acte,14 m²,,,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,68 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/6200/chatelineau/vbc87313,VBC87313,Appartement à vendre,220000,,6200 Châtelineau,Non,,3,197 m²,Non,Non,Non,Non,Non,Non,Non,Non,,,1,,1,,Gaz,Non,Est,2,,,Oui,,,417 kWh/m²/an,20241205008495,05/12/2034,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,77 m²,,,,,,,,16 m²,,,,Oui,,,,,,A l’acte,,,,1,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc87245,VBC87245,Maison à vendre,549000,Rue des Fabriques 15,1000 Bruxelles,,1900,6,365 m²,,,Oui,,,,,,,,2,1,2,,Gaz,Non,,2,6 m,,Oui,136 m²,20 m,798 kWh/m²/an,,,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,À rénover,13 m²,17 m²,14 m²,17 m²,21 m²,23 m²,,,7 m²,,Double vitrage,Non,,17 m²,,6 m,Oui,Oui,Non,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,Oui,,,53 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/6800/libramont-chevigny/vbc87224,VBC87224,Immeuble mixte à vendre,349000,Avenue de Bouillon 28,6800 Libramont-Chevigny,Oui,,8,175 m²,Non,Oui,Oui,,,,,,Oui,,3,390,,,Mazout,Non,Sud-est,3,10 m,Oui,Oui,312 m²,,315 kWh/m²/an,,05/06/2029,,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,10 m²,10 m²,15 m²,20 m²,10 m²,Equipée,Américaine,10 m²,10 m²,Double vitrage,Non,131 m²,16 m²,Nord-ouest,10 m,Oui,Oui,Non,9490 kWh/an,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6800/libramont-chevigny/vbc87210,VBC87210,Maison à vendre,449000,Sur le Chene 30,6800 Libramont-Chevigny,Non,1978,5,273 m²,Non,Oui,,,Oui,,,,Oui,2,2,,2,,Mazout,Non,Sud-est,4,16 m,Oui,Oui,1259 m²,,294 kWh/m²/an,,28/05/2035,73,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Normal,12 m²,16 m²,16 m²,26 m²,9 m²,26 m²,Equipée,Américaine,16 m²,9 m²,Double vitrage,Non,780 m²,35 m²,Nord-ouest,16 m,Oui,Oui,,62513 kWh/an,Oui,Oui,Non,Immédiatement,10 m²,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc87207,VBC87207,Appartement à vendre,215000,Rue Julien d'Andrimont 15 012,4000 Liège,,,2,88 m²,,Non,Non,Non,,,,,,,1,,,,Gaz,Oui,,,,,Oui,,,140 kWh/m²/an,20250605014140,05/06/2035,,"non, pas d'attestation",Information non communiquée,Information non communiquée,Remis à neuf,,,,,,,,,,4 m²,,Non,,2 m²,,,,,,12536 kWh/an,,Non,,,,,1,,Non,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt66261,RBT66261,Maison à vendre,575000,Grote Peperstraat 39,9100 Sint-Niklaas,,1850,4,360 m²,,,Oui,,,,,,,,2,,5,,Gaz,Non,Sud,2,,Oui,Oui,320 m²,,236 kWh/m²/an,20191106-0002214176-RES-1,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Equipée,,,,Double vitrage,Non,,,,,,,,,Non,Non,Non,Immédiatement,,,,,Non,,,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3650/dilsen-stokkem/rbt66253,RBT66253,Maison à vendre,389000,Meuffelstraatje 1 A,3650 Dilsen-Stokkem,Non,2025,4,235 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,1,2,Oui,,,,,,,Oui,,,,,,,pas d'application,Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,Equipée,,,,Double vitrage,,,,,,Oui,Oui,Non,,,,Non,,,1,,,,Oui,,,,,,,,,,,,Non,Non,Non,Non,,,,Non,pas d'application,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2830/willebroek/rbt66249,RBT66249,Maison à vendre,299000,Overwinningsstraat 160,2830 Willebroek,Non,,2,99 m²,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,,1,,Gaz,Non,Nord-ouest,2,,Oui,Oui,202 m²,41 m,391 kWh/m²/an,20250520-0003605156-RES-1,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Normal,,,,,,,Semi-équipée,,,,,,103 m²,,,,,,,,,,Non,A convenir,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,72 m²,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2860/sint-katelijne-waver/rbt66214,RBT66214,Maison à vendre,550000,Irisstraat 7,2860 Sint-Katelijne-Waver,Non,1933,6,407 m²,Non,Non,Oui,Non,Non,Non,Non,Non,,,1,,3,,,Non,Nord,3,,Oui,Oui,770 m²,,492 kWh/m²/an,20230622-0002925608-RES-1,22/06/2033,,pas d'application,Pas de risque d’inondation,Information non communiquée,Nouveau,,,,,,,Semi-équipée,,,,,,,,,,,Oui,,,,,Oui,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt66206,RBT66206,Appartement à vendre,239900,,8370 Blankenberge,Non,,1,136 m²,,Non,Non,Non,Non,Non,Oui,Non,Oui,5,1,,1,,,,,,,Oui,Oui,,,338 kWh/m²/an,20230130-0002795258-RES-2,30/01/2033,,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,5,1,2,,,,,,,,,,,,,,,,,,,,,Oui,,,,,86 m²,,Ouest,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,
