ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Bien_actuellement_loué,Meublé,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Disponibilité_du_bien,Type_de_cuisine,Surface_de_la_cuisine,Parlophone,Orientation_de_la_terrasse,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Nombre_de_place_de_parking_intérieur,Porte_daccès_sécurisée,Jardin,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Panneaux_solaires,Surface_salle_à_manger,Surface_totale_du_terrain,Conso_annuelle_totale_dénergie_primaire,Surface_du_jardin,Le_bien_fait_lobjet_dun_droit_de_préemption,Largeur_du_terrain_à_rue,Surface_du_bureau,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Pompe_à_chaleur,Surface_chambre_à_coucher_4,Citerne_à_eau_de_pluie,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_des_caves,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Balcon,Air_conditionné,Possibilités_pour_profession_libérale,Adoucisseur_deau,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout,Maison_basse_énergie,Panneaux_solaires_thermiques,Domotique,Surface_totale,Attestation__Installation_électrique__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Appartement_de_service,Surface_du_garage,Surface_du_grenier,Compteur_Bihoraire,Niveau_E,Espace_ouvert_sensible_à_leau__WORG,Niveau_K,Attestation__Citernes_à_mazout__Validité,Adaptations_pour_les_seniors,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/7061/casteau/vbc92058,VBC92058,Appartement à vendre,229000,Place du Castellois 22,7061 Casteau,,,2,,100 m²,30 m²,Non,,,,1,,,,Gaz,,,,,2,2,,,,101 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20160913007796,,,,,,,,,19,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92057,VBC92057,Maison à vendre,250000,Rue du Nouveau Monde 61,7060 Soignies,,,3,,150 m²,27 m²,Non,,,,2,,,,Gaz,,,,,,2,,,,247 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250306016275,,,,,,,,,48,,,Oui,,,,,,270 m²,,150 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7060/soignies/vbc92055,VBC92055,Villa à vendre,240000,Rue de Cognebeau 205,7060 Soignies,,,3,,130 m²,35 m²,Non,Oui,1,,1,,,,Gaz,,,,,,4,,,,419 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250227021783,,,,,,,,,79,1,,Oui,2,,,,,610 m²,,260 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7070/gottignies/vbc92054,VBC92054,Villa à vendre,485000,Rue des Prêtres 10,7070 Gottignies,,,5,,270 m²,57 m²,Non,Oui,2,,1,,,,Air pulsé,,,,,,4,,Oui,20 m²,141 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250301009224,,,,,,,,,36,2,,Oui,4,,,,,1063 m²,,719 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92053,VBC92053,Maison à vendre,190000,Chaussée d'Enghien 103,7060 Soignies,,,3,,130 m²,14 m²,Non,,,,1,,,,Gaz,,,,,,2,,Oui,15 m²,336 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250228020135,,,,,,,,,60,,,Oui,,,,,,190 m²,,116 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7061/casteau/vbc92051,VBC92051,Villa à vendre,40000,Clos du Vivier 2,7061 Casteau,,,2,,90 m²,38 m²,Non,,,,1,,,,Mazout,,,,,,4,,,,566 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20240525009173,,,,,,,,,140,,,,1,,,,,475 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7060/soignies/vbc92050,VBC92050,Appartement à vendre,200000,Rue des Martyrs De Soltau 6/11,7060 Soignies,,,2,,78 m²,31 m²,Non,,,,1,,,,Gaz,,,,,1,2,,Oui,10 m²,114 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,2017039012737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7070/le-roeulx/vbc92049,VBC92049,Maison à vendre,105000,Rue Courte 8,7070 Le Roeulx,,,2,,100 m²,29 m²,Non,,,,,1,,,Gaz,,,,,,3,,Oui,19 m²,381 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20241007018486,,,,,,,,,69,,,Oui,,,,,,150 m²,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7060/soignies/vbc92048,VBC92048,Appartement à vendre,225000,Rempart du Vieux Cimetière 36/2,7060 Soignies,,,2,,118 m²,44 m²,Non,,,,1,,,,Gaz,,,,,,3,,Oui,8 m²,186 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250215000164,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7060/soignies/vbc92047,VBC92047,Appartement à vendre,195000,Rempart du Vieux Cimetière 36/1,7060 Soignies,,,2,,91 m²,44 m²,Non,,,,1,,,,Gaz,,,,,,3,,Oui,7 m²,216 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,2025021500243,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7060/soignies/vbc92046,VBC92046,Appartement à vendre,399000,Rempart du Vieux Cimetière 36,7060 Soignies,,,3,,210 m²,88 m²,Non,,,,2,,,,Gaz,,,,,,3,,Oui,15 m²,186 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250215000164,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92045,VBC92045,Maison à vendre,129000,Chaussée du Roeulx 231,7060 Soignies,,,2,,101 m²,31 m²,Non,,,,1,,,,Gaz,,,,,,2,,Oui,10 m²,684 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,Est,,,,,,20250122032423,,,,,,,,,334,,,,,,,,,135 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/6150/anderlues/vbc92044,VBC92044,Villa à vendre,175000,Rue de Limage 2 A,6150 Anderlues,,,2,,113 m²,24 m²,Non,,,,1,,,,Mazout,,,,,,4,,,,568 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20190407001113,,,,,,,,,,,,Oui,2,,,,,400 m²,,286 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/7060/horrues/vbc92043,VBC92043,Fermette à vendre,399000,Rue de l'Aire 114,7060 Horrues,,,3,,190 m²,,Non,Oui,2,,1,,,,Mazout,,,,,,4,,Oui,15 m²,339 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20241206005957,,,,,,,,,84,2,,,4,,,,,1360 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7190/ecaussinnes/vbc92042,VBC92042,Maison à vendre,395000,Grand Place 5,7190 Ecaussinnes,,,4,,350 m²,36 m²,Non,,,,2,,,,Mazout,,,,,,4,,Oui,20 m²,,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,Oui,,,,,,250 m²,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2400/mol/rwc39956,RWC39956,Maison à vendre,247000,Colburnlei 46,2400 Mol,À rénover,1931,4,,142 m²,,Oui,Oui,,,1,,,,Bois,,,,,,,,Oui,100 m²,731 kWh/m²/an,pas d'application,Information non communiquée,Information non communiquée,,,,,Oui,,,,,,,,,,,,,,,,,,Sud,,,,1,,Oui,2,,,,,,,620 m²,,,,,,Non,,,,Non,16 m²,,Sud,,Non,,,,,,,,,pas d'application,Non,,,,,,,,,,,,16 m²,50 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc92040,VBC92040,Appartement à vendre,199000,,1090 Jette,,,1,,190 m²,30 m²,Non,,,,,,,,Gaz,,,,,0,2,,,,,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2870/puurs/rbt73285,RBT73285,Maison à vendre,349000,Palingstraat 91,2870 Puurs,,1959,4,,201 m²,30 m²,Non,,,,2,,2,,,,,Non,,,2,2,Oui,25 m²,229 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,,Non,Non,Non,Non,Non,Nord-ouest,6 m,69 m²,20 m,,,20240903-0003357448-RES-1,,,,,,,,,,,,Oui,,,,,,120 m²,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc92039,VBC92039,Appartement à vendre,269000,Av. Carton de Wiart 95,1090 Jette,Normal,1995,2,13 m²,90 m²,28 m²,Oui,,,Equipée,1,,1,6 m²,,Double vitrage,,Oui,Non,2,2,5,,,124 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,11 m²,,Non,Non,,,,,Oui,,,,,,Oui,,,,A l’acte,Américaine,10 m²,,,,,24,,,,,,,,,,11145 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1790/affligem/rbt73284,RBT73284,Maison à vendre,325000,Langestraat 75,1790 Affligem,À rénover,1900,3,18 m²,124 m²,18 m²,,,,Equipée,1,,1,5 m²,Gaz,Double vitrage,,,,,3,,Oui,14 m²,386 kWh/m²/an,"oui, attestation non conforme",Risque élevé,Information non communiquée,16 m²,12 m²,,Non,,,Oui,,,,,10 m,,,Oui,Oui,,12/06/2035,A l’acte,Américaine,5 m²,,,Oui,,,,,Oui,,Oui,Non,,14 m²,370 m²,,295 m²,Non,10 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1540/herne/rbt73283,RBT73283,Appartement à vendre,225000,Patriotsesteenweg 124D,1540 Herne,À rénover,1949,2,9 m²,80 m²,22 m²,,Oui,1,Semi-équipée,1,1,1,7 m²,,Double vitrage,,Non,,1,,1,Oui,17 m²,351 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,,Non,Non,,,Oui,,,,Est,7 m,,,Oui,Oui,,24/09/2032,A l’acte,Kitchenette,10 m²,Oui,,Oui,,6250,1,,,1,,,,18 m²,,,,Non,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1160/auderghem/vbc92036,VBC92036,Studio à vendre,188000,Avenue Thomas Frissen 2,1160 Auderghem,Excellent,1962,0,,34 m²,20 m²,,,,,1,1,1,,Gaz,Double vitrage,,Oui,Oui,0,2,7,Oui,8 m²,527 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,Non,,,,,,,,,,,Oui,Oui,,,Immédiatement,,,Oui,,Oui,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/2230/herselt/rbt73282,RBT73282,Chalet à vendre,159000,Langdonkenstraat 26,2230 Herselt,Remis à neuf,1984,1,,65 m²,,Oui,Oui,1,Super équipée,1,,,,Gaz,Double vitrage,,,Oui,,4,,Oui,,288 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,,Oui,Oui,,14/04/2035,Immédiatement,,,,,Oui,,,,,Oui,1,Oui,Non,,,732 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1300/wavre/vbc92032,VBC92032,Appartement à vendre,260000,rue de l'Hotel 6,1300 Wavre,Normal,,2,15 m²,74 m²,33 m²,,Oui,,Super équipée,1,,1,6 m²,Gaz,Double vitrage,,Non,Non,1,,3,,,312 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,10 m²,,Oui,Non,,,,,,,,,,,Oui,Oui,,04/08/2032,,,,,,,,58,1,,,,,,,,,25961 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6440/vergnies/vbc92030,VBC92030,Maison à vendre,55000,Parc Résidentiel Le Cul de Cheval 44,6440 Vergnies,À rénover,,2,,,,Non,,,,,1,2,,Bois,,,,,,4,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,,Non,Non,Non,Non,Non,,,,,,,,,A l’acte,,,,,Non,,,,,,2,,,,,295 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1340/ottignies/vbc92029,VBC92029,Maison à vendre,450000,,1340 Ottignies,Normal,2006,4,,150 m²,33 m²,Non,Oui,1,,1,,2,,Gaz,,,Non,,,3,2,Oui,24 m²,176 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,,Non,Non,Non,Non,Non,Sud,,,,,,20210617006215,17/06/2031,A l’acte,,,,,,,,,,Oui,,,,,,516 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc92028,VBC92028,Appartement à vendre,295000,,1200 Woluwe-Saint-Lambert,Excellent,1965,1,19 m²,73 m²,22 m²,Oui,,,Super équipée,1,1,1,,Gaz,Double vitrage,,Oui,Non,2,2,7,Oui,3 m²,149 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,8 m,,,,Oui,,15/06/2035,A l’acte,,10 m²,Oui,Sud-est,Oui,,29,,,,,,,,,,10912 kWh/an,,,8 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1030/schaerbeek/vbc92027,VBC92027,Maison à vendre,425000,Rue Verboeckhaven 115,1030 Schaerbeek,,,5,,242 m²,40 m²,Non,,,,3,,3,,,,,Non,,,,3,,,,pas d'application,Information non communiquée,Information non communiquée,,,Non,Non,,Non,Non,Non,Non,Non,,,75 m²,,,,,,,,,,,,,,,,Oui,,,,,,120 m²,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2310/rijkevorsel/rbt73280,RBT73280,Maison à vendre,359000,Sint-Jozef 34,2310 Rijkevorsel,À rénover,,3,27 m²,226 m²,,,,,Equipée,1,,2,,Gaz,Double vitrage,,,,,3,,Oui,,514 kWh/m²/an,,Information non communiquée,Information non communiquée,16 m²,13 m²,,,,,,,,,,10 m,,,Oui,Oui,,,A l’acte,Américaine,,,,Oui,,,,,Oui,,Oui,,,,420 m²,,,Non,10 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9550/herzele/rbt73279,RBT73279,Maison à vendre,349000,Holmanstraat 36,9550 Herzele,Normal,1957,3,,153 m²,,Oui,Oui,1,Equipée,1,,1,,Gaz,Double vitrage,,Non,,,3,,Oui,,361 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,Oui,,,,,,Nord-est,13 m,,,Oui,Oui,,20/11/2032,A l’acte,Américaine,,,Sud-ouest,Oui,,,,,Oui,3,,,,,1324 m²,,970 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7120/estinnes-au-val/vbc92026,VBC92026,Maison à vendre,80000,Rue Mouligneaux 15,7120 Estinnes-au-Val,À rénover,,2,,,,Non,,,,1,,1,,Gaz,,,,,,3,,,,578 kWh/m²/an,,Information non communiquée,Information non communiquée,,,Non,,,Non,Non,Non,Non,Non,,,,,,,20250609015645,,A l’acte,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc92025,VBC92025,Appartement à vendre,295000,Rue Emile Lecomte 41,1180 Uccle,Excellent,1966,1,13 m²,84 m²,32 m²,Oui,,,Super équipée,1,1,1,,Mazout,Double vitrage,,Oui,Oui,0,2,4,,,286 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,Non,,,,,,,,,,,,,,,20/02/2034,A l’acte,,14 m²,Oui,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc92024,VBC92024,Maison à vendre,549000,Rue de la Poste 76,1210 Saint-Josse-ten-Noode,À rénover,1900,6,30 m²,268 m²,23 m²,Oui,,,,2,2,2,,,Double vitrage,,Non,Non,,2,4,Oui,30 m²,410 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,22 m²,22 m²,Non,,,,Oui,,,,,6 m,,,,,,14/09/2033,A l’acte,,9 m²,Oui,,,,107,,,Oui,,,,,22 m²,100 m²,113725 kWh/an,75 m²,,6 m,,,,,15 m²,,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4000/liege/vbc92022,VBC92022,Maison de maître à vendre,499000,Rue Publémont 43,4000 Liège,Normal,,6,6 m²,355 m²,,,,,,3,,,9 m²,,Double vitrage,,Non,Non,,2,3,Oui,,151 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,16 m²,18 m²,,Non,,,,,,,,,,,,,,,,,13 m²,,,,,87,,,Oui,,,,,,193 m²,,,,,,,,,6 m²,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73278,RBT73278,Maison à vendre,,Kolkstraat 2A,3450 Geetbets,Nouveau,2023,5,17 m²,225 m²,33 m²,,Oui,1,,2,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,Oui,26 m²,30 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,13 m²,11 m²,,Non,Oui,,,,,,,9 m,,,,Oui,,,,,8 m²,,Sud-ouest,Oui,,,,,Oui,1,Oui,Oui,Oui,,316 m²,,226 m²,Non,9 m,,,,Oui,16 m²,Oui,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3450/geetbets/rbt73277,RBT73277,Maison à vendre,,Kolkstraat 2B,3450 Geetbets,,2023,4,21 m²,195 m²,36 m²,,,,,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,Oui,21 m²,30 kWh/m²/an,"oui, attestation conforme",Risque moyen,Information non communiquée,17 m²,10 m²,,Non,Oui,,,,,,,8 m,,,,Oui,,,,Indépendante,8 m²,,Sud-ouest,Oui,,,,,Oui,2,Oui,Oui,Oui,,214 m²,,183 m²,Non,8 m,,,,Oui,20 m²,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7850/enghien/vbc92021,VBC92021,Maison à vendre,586220,,7850 Enghien,Nouveau,,4,,233 m²,,,Oui,1,,2,,2,,,,,,,,4,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,15 m,,,,,,,,,,,,,,,2,,,,,,,,1200 m²,,,,15 m,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7860/lessines/vbc92020,VBC92020,Maison à vendre,382061,,7860 Lessines,Nouveau,,3,,158 m²,,,Oui,1,,1,,2,,,,,,,,4,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,11 m,,,,,,,,,,,,,,,,,,,,,,,1290 m²,,,,11 m,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7822/ghislenghien/vbc92019,VBC92019,Maison à vendre,432084,,7822 Ghislenghien,Nouveau,,3,,184 m²,,,Oui,1,,1,,2,,,,,,,,4,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,12 m,,,,,,,,,,,,,,,,,,,,,,,1077 m²,,,,12 m,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3530/houthalen-helchteren/rbt73276,RBT73276,Maison à vendre,248000,De Standaard 26,3530 Houthalen-Helchteren,À rénover,1977,3,,109 m²,,,,,,1,,,,Gaz,Double vitrage,,Non,,,3,,Oui,,440 kWh/m²/an,,Information non communiquée,Information non communiquée,,,,Non,,,,,,,,,,,Oui,,,,A l’acte,,,,,Oui,,,,,Oui,1,,Non,,,217 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5100/wepion/vbc92015,VBC92015,Maison à vendre,795000,Chaussée de Dinant 780,5100 Wépion,Normal,1899,2,25 m²,210 m²,,Oui,,,,1,1,2,,Mazout,Double vitrage,,Non,Non,,2,3,Oui,45 m²,439 kWh/m²/an,"oui, attestation non conforme",Information non communiquée,Information non communiquée,23 m²,,Non,Non,Oui,,,,,,Nord-est,,,,Oui,Oui,,18/06/2035,A l’acte,,,,,,,109,,,Oui,,,,,,1699 m²,72420 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
