ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Référence_PEB,Affectation_urbanistique_la_plus_récente,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Air_conditionné,Garage,Nombre_de_Garages,Étage_de_lappartement,Parlophone,Orientation_du_jardin,Surface_constructible,Surface_du_séjour,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Niveau_K,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt72881,RBT72881,Appartement à vendre,284900,Lakenmakersstraat 123 1,2800 Malines,,Oui,2000,,2,9 m²,13 m²,,89 m²,,Oui,Equipée,Américaine,1,,1,Gaz,Double vitrage,Non,,,,,,,,,Oui,12 m²,,,,Oui,Oui,,123 kWh/m²/an,,,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,Oui,1,1,Oui,,,29 m²,5 m²,,,,,,,,,,,,,5 m²,,Sud,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2660/hoboken/rbt72879,RBT72879,Maison à vendre,249000,Heidestraat 7,2660 Hoboken,,Non,,A l’acte,3,,,,121 m²,,Non,,,1,,,Non specifié,Double vitrage,Non,Non,,2,,,,Oui,,,,100 m²,,,,,Non,420 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,3599422-RES-1,"Zone, info non disponible",Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72878,RBT72878,Appartement à vendre,274000,Korte Gasthuisstraat 5 301,2000 Anvers,,Non,,,1,,,,83 m²,,Non,,,,,,Non specifié,,Non,Non,,,,,,,,Oui,,,,,,,Non,183 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,Non,,Non,2701225-RES-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Non,Non,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72877,RBT72877,Appartement à vendre,324500,Vlaamsekaai 79 401,2000 Anvers,,Non,,A l’acte,1,,,,57 m²,,Non,,,,,,,,Non,Non,,,,4,,,,Oui,,,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72875,RBT72875,Appartement à vendre,269000,Olijftakstraat 44,2060 Anvers,,Non,,A l’acte,2,,,,70 m²,,Non,,,1,,1,Gaz,Double vitrage,Non,Non,,,,,,,,,,,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,,"Zone, info non disponible",Non,Non,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91821,VBC91821,Maison à vendre,179000,Rue Renaud Strivay 69,4100 Seraing,Normal,Non,1918,A l’acte,4,18 m²,12 m²,12 m²,140 m²,Non,Oui,Equipée,Américaine,1,4,,Gaz,Double vitrage,Non,Non,Nord-ouest,2,5 m,2,,Oui,43 m²,Oui,,130 m²,5 m,Oui,Oui,Oui,Non,197 kWh/m²/an,32892 kWh/an,17/06/2035,33,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,Oui,,,,,,,,,,,,,,,,,,13 m²,13 m²,,,,,,18 m²,13 m²,,,,,,,,Sud-est,,,,,,,,,,06/06/2025,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6531/biesme-sous-thuin/vwd13937,VWD13937,Maison à vendre,119000,,6531 Biesme-sous-Thuin,Normal,,,A l’acte,2,,,,115 m²,,,Semi-équipée,,1,,,Mazout,Double vitrage,,,,2,,,,,,,,,,Non,,,,596 kWh/m²/an,,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,20250114003674,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt72860,RBT72860,Maison à vendre,349000,Breestraat 23,8820 Torhout,,Non,,A l’acte,4,,,,165 m²,,Non,,,1,,1,Gaz,Double vitrage,Non,Non,,4,,,,Oui,,Oui,,558 m²,,,,,Non,238 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,Oui,Non,,Non,20250605-0003618441-RES-1,"Zone, info non disponible",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc91818,VBC91818,Maison à vendre,400000,,1210 Saint-Josse-ten-Noode,,Non,,A l’acte,5,,,,150 m²,Non,Non,,,,2,2,,,Non,,,,,2,,,,,,,,,Oui,Oui,,397 kWh/m²/an,,24/01/2038,78,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20180124-0000520253-01-2,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72859,RBT72859,Maison à vendre,319000,Gelukstede 25,9700 Audenarde,,Non,1965,,3,,,,208 m²,,Non,,,,,2,Non specifié,Double vitrage,Non,Non,,2,,,,Oui,,Oui,,407 m²,,,,,Non,263 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,Oui,Non,,Non,2903877-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1210/saint-josse-ten-noode/vbc91817,VBC91817,Maison de maître à vendre,895000,,1210 Saint-Josse-ten-Noode,Excellent,,1850,A l’acte,6,29 m²,20 m²,19 m²,404 m²,,Oui,Super équipée,,3,3,4,Gaz,Double vitrage,Non,Non,Ouest,2,7 m,3,,Oui,110 m²,Oui,8 m²,220 m²,7 m,Oui,Oui,Oui,Non,342 kWh/m²/an,,,67,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,Oui,,,,,Oui,Oui,,,,,,,Oui,,,Oui,Sud-est,,50 m²,20 m²,,,,,,18 m²,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,24 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2440/geel/rbt72856,RBT72856,Appartement à vendre,179000,Diestseweg 170 L,2440 Geel,,Non,1989,,2,,,,102 m²,,Non,,,1,,1,Gaz,Double vitrage,Non,Non,Est,,,,,,,Oui,30 m²,,,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2450/meerhout/rbt72855,RBT72855,Maison à vendre,279000,Kiezel 188,2450 Meerhout,,Non,1950,A l’acte,3,,,,211 m²,,Non,,,2,,2,Mazout,Double vitrage,Non,Non,Ouest,2,,,5,Oui,,,,936 m²,32 m,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,38 m,Non,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91816,VBC91816,Appartement à vendre,640000,Rue du Trône 20,1000 Bruxelles,Excellent,Non,1935,,3,18 m²,14 m²,12 m²,150 m²,Non,Oui,,,1,1,2,Gaz,Double vitrage,Oui,Oui,,2,,6,,,,Oui,5 m²,,,Oui,Oui,Oui,Non,273 kWh/m²/an,41492 kWh/an,22/03/2034,54,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,,,,,,,,,3,Oui,,,35 m²,10 m²,,,,Oui,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91815,VBC91815,Appartement à vendre,640000,Rue du Trône 20,1050 Ixelles,Excellent,Non,1935,,3,18 m²,14 m²,12 m²,150 m²,Non,Oui,,,1,1,2,Gaz,Double vitrage,Oui,Oui,,2,,6,,,,Oui,5 m²,,,Oui,Oui,Oui,Non,273 kWh/m²/an,41492 kWh/an,22/03/2034,54,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,,,,,,,,,3,Oui,,,35 m²,10 m²,,,,Oui,,,,,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc91812,VBC91812,Maison à vendre,524999,,1000 Bruxelles,,Non,,,3,,,,122 m²,,Non,,,2,,,Gaz,,,,Est,2,,,,,,Oui,2 m²,,,,,,,207 kWh/m²/an,,,41,,,,,Information non communiquée,Information non communiquée,Oui,Non,Non,Non,Non,Non,,,,,D- 20190301-0000544815-01-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt72854,RBT72854,Maison à vendre,235000,Nijverheidsstraat 40,3583 Paal,,Non,1955,,3,,,,145 m²,,Non,,,1,,1,Mazout,Double vitrage,Non,Non,Ouest,2,9 m,3,,Oui,,,,855 m²,28 m,,,,Non,597 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,49 m,Non,20250612-0003623573-RES-1,"Zone, info non disponible",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3582/koersel/rbt72853,RBT72853,Maison à vendre,439000,Pastoor Raeymakersstraat 37,3582 Koersel,,Non,1962,A l’acte,3,,,,190 m²,,Non,,,1,,2,Gaz,,Non,Non,Nord,2,12 m,2,4,Oui,,,,1953 m²,22 m,,,,Non,257 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,95 m,Non,20250613-0003624145-RES-1,"Zone, info non disponible",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3550/heusden-zolder/rbt72852,RBT72852,Maison à vendre,365000,Vrunstraat 43,3550 Heusden-Zolder,,Non,1979,,3,,,,235 m²,,Non,,,1,,2,Gaz,Double vitrage,Non,Non,Sud-est,2,7 m,4,,Oui,,Oui,,1010 m²,18 m,,,,Non,285 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,Oui,Non,57 m,Non,20250403-0003569517-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Oui,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3500/hasselt/rbt72851,RBT72851,Appartement à vendre,269000,Sint-Katarinaplein 15 42,3500 Hasselt,,Non,1974,A l’acte,3,,,,95 m²,,Non,,,1,,1,Gaz,Double vitrage,Oui,Non,Ouest,,,,,,,Oui,20 m²,,,,,,Non,159 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,20240627-0003295316-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1000/bruxelles/vbc91810,VBC91810,Maison à vendre,524999,,1000 Bruxelles,,Non,,,3,,,,122 m²,,Non,,,2,,,Gaz,,,,Est,2,,,,,,Oui,2 m²,,,,,,,207 kWh/m²/an,,,41,,,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,D- 20190301-0000544815-01-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1083/ganshoren/vbc91809,VBC91809,Appartement à vendre,225000,,1083 Ganshoren,À rénover,Non,1970,A l’acte,2,15 m²,15 m²,,88 m²,Non,Oui,Equipée,Américaine,1,,1,Mazout,,Oui,Oui,Est,2,,3,,,,Oui,3 m²,,,Oui,Oui,Oui,Non,291 kWh/m²/an,23697 kWh/an,14/11/2026,62,"non, pas d'attestation",,,,Risque moyen,Inondable délimitée,,,,,,,,,,,,,,,,,3,Oui,,,30 m²,7 m²,,,,,,,,,,,,,4 m²,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91808,VBC91808,Appartement à vendre,650000,,1000 Bruxelles,,Non,,,3,,,,174 m²,,Non,,,1,2,,Electrique,,,,Sud,2,,,2,,,Oui,,,,,,,,263 kWh/m²/an,,,42,,,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,E- 20250517-0000714764-01-4,,,,Oui,,2,,,,31 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91807,VBC91807,Appartement à vendre,390000,Avenue Everard 20,1190 Forest,Nouveau,,,Immédiatement,2,,,,87 m²,Non,Oui,Super équipée,,2,1,,Gaz,,Non,Non,,2,,3,,,,Oui,6 m²,,,,,,Non,142 kWh/m²/an,,,28,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbc91806,VBC91806,Immeuble mixte à vendre,440000,Rue de la Carpe 37,1080 Molenbeek-Saint-Jean,Normal,Oui,1859,,5,13 m²,13 m²,20 m²,240 m²,Non,,Equipée,Américaine,4,1,3,Gaz,Double vitrage,Non,Non,,2,5 m,3,,,,Oui,,80 m²,5 m,Oui,Oui,Oui,Non,192 kWh/m²/an,19989 kWh/an,,38,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc91805,VBC91805,Appartement à vendre,149000,Rue Fik guidon 3,1080 Molenbeek-Saint-Jean,À rénover,Oui,1938,,2,12 m²,7 m²,,62 m²,Non,Oui,Semi-équipée,Kitchenette,1,1,1,Gaz,Double vitrage,Non,Non,,2,7 m,2,,,,,,,7 m,Oui,Oui,Oui,Non,703 kWh/m²/an,,06/11/2032,141,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,2,,,,17 m²,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91804,VBC91804,Appartement à vendre,269000,Avenue du Domaine 25,1190 Forest,À rénover,Oui,,,2,16 m²,13 m²,,100 m²,Non,Oui,Equipée,Américaine,1,1,1,Mazout,Double vitrage,Oui,Oui,Sud,3,,5,,,,Oui,9 m²,,,Oui,Oui,Oui,Non,368 kWh/m²/an,,,96,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,5,Oui,,,30 m²,8 m²,,,,,,,,,,,,,5 m²,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8930/menen/vbc91802,VBC91802,Maison à vendre,335000,,8930 Menen,Normal,Non,,A l’acte,4,17 m²,12 m²,17 m²,,Non,Oui,Semi-équipée,Kitchenette,1,1,2,Air pulsé,Double vitrage,Non,Oui,,2,5 m,,,,,,,160 m²,5 m,Oui,,Oui,Non,353 kWh/m²/an,,15/11/2034,7130,"oui, attestation conforme",Non,Non,Non,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1030/schaerbeek/vbc91801,VBC91801,Maison de maître à vendre,1350000,,1030 Schaerbeek,Normal,,1929,Immédiatement,6,20 m²,15 m²,13 m²,236 m²,Non,Oui,Super équipée,,3,3,3,Gaz,,Non,Non,Nord-est,2,10 m,3,1,Oui,245 m²,Oui,40 m²,360 m²,10 m,Oui,Oui,Oui,Non,238 kWh/m²/an,64736 kWh/an,16/05/2033,47,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,,,,,,,,,,Oui,1,,,,,70 m²,13 m²,,,,,,12 m²,23 m²,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1200/woluwe-saint-lambert/vbc91800,VBC91800,Maison de maître à vendre,1350000,,1200 Woluwe-Saint-Lambert,Normal,,1929,Immédiatement,6,20 m²,15 m²,13 m²,236 m²,Non,Oui,Super équipée,,3,3,3,Gaz,,Non,Non,Nord-est,2,10 m,3,1,Oui,245 m²,Oui,40 m²,360 m²,10 m,Oui,Oui,Oui,Non,238 kWh/m²/an,64736 kWh/an,16/05/2033,47,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,,,,,,,,,,Oui,1,,,,,70 m²,13 m²,,,,,,12 m²,23 m²,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,10 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91799,VBC91799,Appartement à vendre,295000,Avenue Brugmann 328 2F,1180 Uccle,Normal,,1974,A l’acte,2,14 m²,11 m²,,72 m²,Non,Oui,Equipée,Américaine,1,1,1,Gaz,,Oui,Oui,Sud-ouest,3,,10,,,,Oui,,,,Oui,,Oui,Non,104 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,Oui,1,2,,,,27 m²,7 m²,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6830/bouillon/vbc91798,VBC91798,Maison à vendre,199000,Rue des Ferronniers 16,6830 Bouillon,Normal,,,A l’acte,4,10 m²,8 m²,9 m²,119 m²,Non,Oui,Equipée,Américaine,1,2,3,,Double vitrage,Non,Non,Ouest,3,8 m,4,,Oui,45 m²,Oui,15 m²,130 m²,8 m,Oui,,Oui,Non,295 kWh/m²/an,37662 kWh/an,17/06/2035,10,"non, pas d'attestation",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,Oui,,,,,,,,,,,Oui,,,,,,30 m²,7 m²,,,,,,15 m²,,,,,,20 m²,,,,,,,,,,,,,,,24 m²,,,,,,6 m²,,,,,,,,,,,4 m²,
https://immovlan.be/fr/detail/maison/a-vendre/6150/anderlues/vbc91797,VBC91797,Maison à vendre,99000,Rue Paul Janson 45,6150 Anderlues,À rénover,,,,2,23 m²,18 m²,,164 m²,,Oui,,Indépendante,1,1,1,,Double vitrage,,,,2,,,,Oui,,,,310 m²,,Oui,,,,386 kWh/m²/an,63508 kWh/an,,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Oui,,Oui,,,,,,,,,,,,Oui,,,,,,17 m²,14 m²,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8310/sint-kruis/rbt72848,RBT72848,Maison à vendre,348800,Maalse Steenweg 120,8310 Sint-Kruis,Normal,,1930,,5,22 m²,17 m²,14 m²,214 m²,Non,Oui,Equipée,Américaine,1,1,3,Gaz,Double vitrage,Non,Non,,3,6 m,3,,Oui,,Oui,25 m²,128 m²,6 m,Oui,Oui,Oui,Non,365 kWh/m²/an,,30/05/2035,15433,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,,,,,,,,,,,37 m²,26 m²,,,,,,13 m²,,,,,Oui,,,,Nord-ouest,,,,,,,,,,,,,,,,12 m²,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1770/liedekerke/rbt72847,RBT72847,Maison à vendre,325000,Stationsstraat 209,1770 Liedekerke,Normal,,1935,,5,13 m²,16 m²,10 m²,312 m²,Non,Oui,,,2,,2,Gaz,Double vitrage,Oui,Oui,,3,,,,,,,,350 m²,,Oui,Oui,Oui,Non,740 kWh/m²/an,,,,"non, pas d'attestation",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,,,,,,,,,,,,Oui,1,,,,,42 m²,40 m²,,,,,,14 m²,32 m²,,,,Oui,,,,,2,,,,,,,,,,,,,,,15 m²,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9300/alost/rbt72846,RBT72846,Maison à vendre,320000,Moorselbaan 93,9300 Alost,Excellent,,,,3,,,,131 m²,Non,,Super équipée,,1,1,2,,Double vitrage,Non,,,2,5 m,,,Oui,90 m²,Oui,,158 m²,5 m,Oui,Oui,Oui,Non,,,,,,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4100/seraing/vbc91792,VBC91792,Appartement à vendre,159000,Rue Goffart,4100 Seraing,À rénover,,,A l’acte,2,11 m²,,,75 m²,Non,,,,1,1,1,Non specifié,,Non,Non,,,,2,,,,,,,,,,,Non,,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4101/jemeppe/vbc91791,VBC91791,Maison à vendre,115000,Rue de Hollogne 165,4101 Jemeppe,Normal,,,A l’acte,4,6 m²,12 m²,9 m²,140 m²,Non,,Equipée,Américaine,1,1,2,,Double vitrage,Non,Non,,2,,2,,,,,,50 m²,,,,Oui,Non,388 kWh/m²/an,54194 kWh/an,15/08/2026,71,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,Oui,,,,,,,,,,,,,23 m²,10 m²,,,,,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
