ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Nombre_de_salles_de_bain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Surface_du_bureau,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Largeur_de_la_façade,Raccordé_à_leau_courante,Panneaux_solaires,Conso_annuelle_totale_dénergie_primaire,Largeur_du_terrain_à_rue,Accessible_aux_moins_valides,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_détages_de_limmeuble,Type_de_cuisine,Surface_de_lades_salles_de_bain,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Surface_salle_à_manger,Alarme_antieffraction,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Orientation_de_la_terrasse,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Surface_du_dressing,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Surface_de_la_véranda,Affectation_urbanistique_la_plus_récente,Étage_de_lappartement,Surface_totale,Attestation__Installation_électrique__Validité,Clef_électronique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Niveau_S
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc91920,VBC91920,Maison à vendre,200000,Rue des Ardennes 24,6870 Saint-Hubert,Normal,Non,,,3,,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,2,Mazout,Non,Sud-ouest,4,,,,Oui,331 m²,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,2,,234 kWh/m²/an,20240826025711,,,,,,,,,,,,,,,,,,Oui,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1970/wezembeek-oppem/vbc91919,VBC91919,Penthouse à vendre,1790000,Grensstraat 166 64,1970 Wezembeek-Oppem,Excellent,Non,2017,A l’acte,3,370 m²,Non,65 m²,Oui,,,Oui,,,,Oui,,2,4,,Oui,,3,,,,Oui,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,3,,93 kWh/m²/an,,,18,,129 m²,37 m²,14 m²,14 m²,,,,,3,,Super équipée,15 m²,Double vitrage,,,,,,Non,,,5,,,,Non,,50 m²,Oui,,,,,,,,Oui,,,,,Oui,Oui,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73002,RBT73002,Maison à vendre,499000,Sportlaan 87,2490 Balen,Nouveau,Non,2021,A l’acte,3,238 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,,Gaz,Non,Sud,4,,Oui,,,513 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,32 kWh/m²/an,13003-G-OMV_2019134840/EP17197/A001/D01/SD001,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91918,VBC91918,Maison à vendre,115000,,7370 Dour,À rénover,Non,,A l’acte,2,155 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,Sud,3,,Oui,,,625 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,311 kWh/m²/an,20250617018328,17/06/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91915,VBC91915,Appartement à vendre,845000,,1000 Bruxelles,,Non,1896,A l’acte,3,315 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,Gaz,Oui,,2,,,,Oui,,,pas d'application,,Information non communiquée,Information non communiquée,1,,249 kWh/m²/an,,,49,,30 m²,,,,,,,,,,,,,,Oui,,,,,,,5,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91913,VBC91913,Appartement à vendre,125000,,1190 Forest,À rénover,Non,1972,,1,40 m²,Non,21 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,Gaz,Non,Nord-ouest,4,,,,Oui,,40 m²,pas d'application,,Pas de risque d’inondation,Information non communiquée,1,165 m,205 kWh/m²/an,20230804-0000652242-01-2,04/08/2033,,,8 m²,,,,,,,,,,,,,69 m,Oui,,,,,,,12,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91912,VBC91912,Maison à vendre,645000,Clos du Manoir 1,6940 Durbuy,,Non,1971,,4,177 m²,Non,26 m²,Non,Non,Non,Non,Non,Non,Non,Oui,2,,3,Mazout,Non,Nord-ouest,4,4,Oui,2023 m²,Oui,2168 m²,145 m²,pas d'application,,Pas de risque d’inondation,Information non communiquée,2,57 m,245 kWh/m²/an,20250604031540,04/06/2035,,,25 m²,,,,,,,,,,,,,15 m,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3090/overijse/rbt72995,RBT72995,Maison à vendre,581600,,3090 Overijse,Nouveau,Non,2025,A l’acte,3,148 m²,Non,45 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,,,,Non,Sud,3,1,Oui,100 m²,Oui,261 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3090/overijse/rbt72994,RBT72994,Villa à vendre,950000,Gemslaan 61,3090 Overijse,Normal,Non,1981,,4,300 m²,Non,68 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,,2,,Non,Nord,4,,Oui,1500 m²,Oui,1500 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,2,,458 kWh/m²/an,,,,10 m²,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3040/huldenberg/rbt72993,RBT72993,Maison à vendre,985000,,3040 Huldenberg,Normal,Non,1979,,6,390 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,2,1,3,,Non,Sud-est,4,,Oui,2117 m²,Oui,2117 m²,,pas d'application,Oui,Pas de risque d’inondation,Information non communiquée,2,,198 kWh/m²/an,20250404-0003570342-RES-1,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc91910,VBC91910,Appartement à vendre,285000,Rue Ferdinand Lenoir 113,1090 Jette,Normal,Non,1920,,2,75 m²,Non,20 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,,2,,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,186 kWh/m²/an,,,37,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91909,VBC91909,Maison à vendre,245000,Rue Pasteur 7,1070 Anderlecht,À rénover,Non,1910,,4,145 m²,Non,30 m²,Non,Oui,Non,Non,Non,Non,Non,,,,1,Gaz,Non,Nord-est,2,,Oui,35 m²,,90 m²,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1,,391 kWh/m²/an,,,76,,,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91908,VBC91908,Maison à vendre,285000,Rue Pasteur 3,1070 Anderlecht,À rénover,Non,1910,,4,135 m²,Non,25 m²,Non,Oui,Non,Non,Non,Non,Non,,,,1,Gaz,Non,Nord-est,2,,Oui,25 m²,,60 m²,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1,,362 kWh/m²/an,,,70,,,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/grembergen/rbt72991,RBT72991,Maison à vendre,695000,Hamsesteenweg 30,9200 Grembergen,Normal,Non,1965,A convenir,6,323 m²,Non,65 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,2,Mazout,Non,,,,Oui,700 m²,Oui,1216 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,2,,237 kWh/m²/an,,,,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91905,VBC91905,Maison à vendre,149000,rue du moulin 4,7370 Dour,Normal,,1970,A l’acte,3,134 m²,Non,,Oui,Oui,,,,,,,,1,,,Non,,4,,Oui,66 m²,Oui,200 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,255 kWh/m²/an,,17/06/2025,7324,,12 m²,15 m²,15 m²,15 m²,,,,,,,Semi-équipée,10 m²,Double vitrage,8 m,,,34192 kWh/an,8 m,Non,,,1,Kitchenette,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3665/as/rbt72988,RBT72988,Maison à vendre,449000,Breeërweg 44,3665 As,À rénover,,1958,,6,274 m²,Non,,Oui,,,,,,,Oui,,,,,,,4,,Oui,,Oui,676 m²,,,,Information non communiquée,Information non communiquée,2,,521 kWh/m²/an,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4170/comblain-au-pont/vbc91904,VBC91904,Maison à vendre,279000,Halleux 32,4170 Comblain-au-Pont,Normal,,1911,A l’acte,3,113 m²,,,,Oui,,,Oui,,,Oui,3,1,2,Mazout,,Ouest,4,3,Oui,245 m²,Oui,416 m²,,,,Information non communiquée,Information non communiquée,2,,392 kWh/m²/an,,23/10/2034,,,100 m²,16 m²,16 m²,15 m²,,,,27 m²,,18 m²,,16 m²,Double vitrage,15 m,,Oui,,15 m,,,,2,,8 m²,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2820/bonheiden/rbt72987,RBT72987,Villa à vendre,598900,Bleukstraat 12,2820 Bonheiden,À rénover,Non,1996,,6,341 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,4,Gaz,Non,Sud,4,,Oui,,,2711 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,3,,165 kWh/m²/an,20240625-0003293899-RES-1,25/06/2034,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1170/watermael-boitsfort/vbc91903,VBC91903,Appartement à vendre,345000,,1170 Watermael-Boitsfort,Excellent,Non,1966,,3,95 m²,Non,,Oui,,,,,,,,,1,1,Mazout,Oui,,3,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,126 kWh/m²/an,,11/06/2025,35,10 m²,10 m²,13 m²,9 m²,15 m²,,,2 m²,,,,,,Double vitrage,,Oui,,,,Oui,Non,,2,,,Oui,Non,Non,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72986,RBT72986,Maison à vendre,218000,Schijfwerpersstraat 68,2020 Anvers,Normal,Non,,A l’acte,2,95 m²,Non,25 m²,Non,Non,Non,Non,Non,Non,Non,,,,2,Gaz,Non,Nord-est,2,,,,,75 m²,60 m²,"oui, attestation conforme",Oui,Pas de risque d’inondation,Information non communiquée,1,15 m,526 kWh/m²/an,20240225-0003154993-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2600/berchem/rbt72984,RBT72984,Appartement à vendre,265000,Robijnstraat 1,2600 Berchem,Normal,Non,,,2,87 m²,Non,32 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,,,,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,231 kWh/m²/an,0002201345,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2020/anvers/rbt72983,RBT72983,Maison à vendre,289000,Schijfstraat 50 8,2020 Anvers,Normal,Non,,A l’acte,4,131 m²,Non,26 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,2,Gaz,Non,Nord,,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,2,,241 kWh/m²/an,20250313-0003552092-RES-1,,,,14 m²,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2930/brasschaat/rbt72982,RBT72982,Maison à vendre,329000,Lage Kaart 214,2930 Brasschaat,Normal,Non,,,2,96 m²,Non,30 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,1,Gaz,Non,Sud-ouest,,,Oui,25 m²,Oui,132 m²,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,380 kWh/m²/an,0003622580,11/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/2230/herselt/rbt72981,RBT72981,Bungalow à vendre,264000,Broekstraat 24,2230 Herselt,Normal,,1986,Immédiatement,2,86 m²,,,,,,,,,,Oui,1,,1,,,,4,3,Oui,,Oui,944 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,,641 kWh/m²/an,,21/02/2035,,,,,,,,,,,1,,Super équipée,,,,Oui,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91900,VBC91900,Appartement à vendre,219000,Rue de l'Agrément 16,1070 Anderlecht,Normal,Non,1958,A l’acte,2,86 m²,Non,30 m²,Oui,,,,,,,Oui,2,1,1,Gaz,Non,Nord-ouest,2,,,,Oui,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1,,175 kWh/m²/an,,,35,,8 m²,15 m²,10 m²,,,,,,2,,Super équipée,14 m²,,6 m,Oui,,15084 kWh/an,6 m,Non,,,3,,,Oui,Non,,,,,Oui,,,,,,,,,,,Oui,,,,,,Sud-est,,,,,,,,,2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91899,VBC91899,Appartement à vendre,259000,Rue de l'Agrément 16 1,1070 Anderlecht,Excellent,Oui,1958,,2,86 m²,Non,30 m²,,,,,,,,Oui,2,1,1,Gaz,Non,Nord-ouest,2,,Oui,75 m²,Oui,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,229 kWh/m²/an,,,49,,10 m²,16 m²,10 m²,,,,,,2,,Super équipée,14 m²,,6 m,Oui,,19379 kWh/an,6 m,Non,,,3,,,Oui,Non,,,,,Oui,,,,,,,,,,,Oui,,,,,,Sud-est,,,,,,,,,1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7170/bois-d-haine/vbc91898,VBC91898,Maison à vendre,119000,Rue Emile Vandervelde 61,7170 Bois-d'Haine,Normal,,,,3,126 m²,Non,,,Oui,,,,,,Oui,1,,1,Gaz,Non,,4,,Oui,420 m²,Oui,525 m²,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,252 kWh/m²/an,,10/06/2035,43,,36 m²,15 m²,12 m²,10 m²,,,,,,26 m²,Equipée,,Double vitrage,,Oui,Oui,31738 kWh/an,,Non,,,1,Américaine,,Non,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72980,RBT72980,Maison à vendre,367000,Dorre Wei 23,9700 Audenarde,Normal,Oui,1995,A l’acte,3,141 m²,Non,30 m²,,,,,,,,Oui,1,1,1,Gaz,Non,Nord,4,5,Oui,315 m²,Oui,636 m²,,,Non,Pas de risque d’inondation,Information non communiquée,1,,267 kWh/m²/an,,14/06/2035,6145,,31 m²,16 m²,13 m²,12 m²,,,,,,,Super équipée,7 m²,Double vitrage,8 m,Oui,,,8 m,Non,Non,,2,,,Oui,Non,Oui,,,Sud,Oui,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/flenu/vbc91897,VBC91897,Maison à vendre,90000,,7012 Flénu,À rénover,,,A l’acte,3,115 m²,Non,21 m²,Oui,Oui,,Oui,,,,,,1,1,Gaz,Non,Ouest,3,1,Oui,,,210 m²,,,,Pas de risque d’inondation,Information non communiquée,1,,404 kWh/m²/an,,02/05/2034,74,,,21 m²,13 m²,13 m²,,,,,,,Semi-équipée,13 m²,Double vitrage,5 m,Oui,,65276 kWh/an,5 m,Non,,,,Kitchenette,,Oui,,,17 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91895,VBC91895,Appartement à vendre,450000,Square de la Résidence 6 4,1050 Ixelles,Normal,,1937,,2,83 m²,Non,,,Non,,,,,,,,,1,Gaz,Oui,,,,,,Oui,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,320 kWh/m²/an,,,62,,2 m²,,,,,,,,,,Super équipée,,Double vitrage,,Oui,,26682 kWh/an,,,,,5,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91893,VBC91893,Appartement à vendre,420000,,1050 Ixelles,Excellent,Oui,2018,A l’acte,1,72 m²,Oui,,Oui,,,,,,,Oui,,,2,Gaz,Oui,Nord,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,93 kWh/m²/an,,01/02/2019,16,,14 m²,15 m²,,,,,,,1,,Super équipée,,Double vitrage,10 m,Oui,,,10 m,Oui,,,9,,,Oui,Non,,,,,Oui,,,,,,,,,,,Oui,Oui,,,,,Sud,,,,,,,,,5,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1933/sterrebeek/vbc91891,VBC91891,Maison à vendre,1075000,Willem van Oranjehof 27,1933 Sterrebeek,Excellent,Non,2005,A l’acte,6,250 m²,Non,,,Oui,,Oui,,,,Oui,1,4,4,Gaz,Non,,4,3,Oui,,Oui,440 m²,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,4,,143 kWh/m²/an,,23/05/2035,28,9 m²,,10 m²,16 m²,18 m²,15 m²,15 m²,,,1,,Super équipée,,Double vitrage,,,,,,Non,,,2,,,,Non,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4342/hognoul/vbc91889,VBC91889,Villa à vendre,375000,Rue Armand Rorif 27,4342 Hognoul,À rénover,Non,1988,A l’acte,4,187 m²,,,Non,Non,Non,Non,Non,Non,Non,Oui,,,2,Mazout,,,4,,Oui,,,1932 m²,,"oui, attestation non conforme",Non,Information non communiquée,Information non communiquée,1,,360 kWh/m²/an,20250603011689,,,,,16 m²,17 m²,19 m²,21 m²,,,,,,,,Double vitrage,,,Non,,,,,,2,,,Non,,,,Oui,,,,,,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1853/strombeek-bever/vbc91888,VBC91888,Appartement à vendre,285000,Kloosterstraat 12,1853 Strombeek-Bever,Normal,,1978,A l’acte,2,96 m²,Non,,,,,,,,,Oui,1,1,,Gaz,Oui,,2,,,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,113 kWh/m²/an,,16/06/2035,2237,,8 m²,12 m²,15 m²,,,,,,,,Equipée,,Double vitrage,,Oui,,,,Non,,,5,Américaine,,,Non,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3080/tervuren/vbc91887,VBC91887,Maison à vendre,499000,Hulststraat 39,3080 Tervuren,À rénover,,1930,A l’acte,4,210 m²,Non,26 m²,,,,Oui,,,,,,2,2,Gaz,Non,,4,,Oui,627 m²,Oui,627 m²,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,3,,507 kWh/m²/an,,,25889,,20 m²,14 m²,16 m²,22 m²,11 m²,,,,,,,9 m²,,,,,507 kWh/an,,Non,,,2,,,,Non,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/6940/durbuy/vbc91885,VBC91885,Chalet à vendre,45000,Tier de Rinze 37 8,6940 Durbuy,Normal,,1979,,1,35 m²,Non,,Non,Non,Non,,,,,,,,,Non specifié,Non,Sud-est,,,Oui,,Oui,321 m²,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1,,,,,,,,,,,,,,,,,,,Double vitrage,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt72968,RBT72968,Maison à vendre,375323,Jan van Heelustraat 18,3920 Lommel,Normal,,2024,,3,186 m²,,,Non,Non,Non,,,,,,,,,Electrique,Non,Sud,,,Oui,,Oui,263 m²,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,2,,,,,,,52 m²,,,,,,,,,,,,Double vitrage,9 m,,,,9 m,Non,Non,Non,1,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4630/micheroux/vbc91884,VBC91884,Maison à vendre,299000,"Rue de Heuseux, 17",4630 Micheroux,,Non,,,3,166 m²,,21 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,,Mazout,,,2,,Oui,,Oui,147 m²,,,,Information non communiquée,Information non communiquée,1,,165 kWh/m²/an,20250616009613,,41,,16 m²,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rbt72967,RBT72967,Maison à vendre,399000,Vrombautstraat 92,9900 Eeklo,Remis à neuf,,1940,,4,240 m²,Non,,Non,Non,Non,,,,,Oui,1,,,Gaz,Non,,,1,Oui,,,452 m²,128 m²,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1,,10 kWh/m²/an,20250410-0003575423-RES-1,10/04/2035,,,,,,,,,,,,,,,Double vitrage,,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8000/bruges/rwc39952,RWC39952,Maison à vendre,295000,Vuldersstraat 5A,8000 Bruges,Normal,,,A l’acte,2,176 m²,,23 m²,,,,,,,,Oui,,,,Gaz,,,,,,,,,,,,Information non communiquée,Information non communiquée,1,,444 kWh/m²/an,3615153,11/06/2035,,,,16 m²,16 m²,,,,,,,,Equipée,,Double vitrage,,Oui,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
