ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Garage,Nombre_de_place_de_parking_intérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Grenier,Surface_du_grenier,Largeur_de_la_façade,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_du_bureau,Surface_des_caves,Porte_daccès_sécurisée,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Référence_PEB,Nombre_de_places_de_parking_extérieur,Jardin,Station_de_charge_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_du_jardin,Type_de_cuisine,Adoucisseur_deau,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Nombre_de_Garages,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Affectation_urbanistique_la_plus_récente,Surface_totale,Orientation_du_jardin,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Balcon,Panneaux_solaires_thermiques,Surface_salle_à_manger,Appartement_de_service,Porte_de_garage_motorisée,Clef_électronique,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_du_dressing,Espace_ouvert_sensible_à_leau__WORG,Surface_du_garage,Niveau_E,Niveau_K,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc58681,VBC58681,Appartement à vendre,875000,,1040 Etterbeek,Remis à neuf,1961,A l’acte,2,18 m²,155 m²,Non,40 m²,Oui,Super équipée,25 m²,2,2,3,Gaz,Double vitrage,Oui,Oui,Oui,3,,2,8,Oui,Oui,Oui,Non,114 kWh/m²/an,,09/02/2035,22,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,17 m²,,Oui,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc57953,VBC57953,Appartement à vendre,265000,Rue Commandant Ponthier 78,1040 Etterbeek,,1960,,1,,75 m²,,,,Equipée,,1,,1,,,,Non,Non,0,,,,,,,,247 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,Non,20250415-0000711331-01-2,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,Réserve naturelle,,,,,,,Non,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1040/etterbeek/vbc57345,VBC57345,Penthouse à vendre,995000,Avenue de Tervueren 13A,1040 Etterbeek,Nouveau,1910,,3,21 m²,198 m²,Non,,,,,3,,,,,,,,4,,2,4,,,,,90 kWh/m²/an,,,21,,Information non communiquée,Information non communiquée,,17 m²,16 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1040/etterbeek/vbc57344,VBC57344,Duplex à vendre,795000,Avenue de Tervueren 13A,1040 Etterbeek,Nouveau,1910,A l’acte,3,18 m²,187 m²,Non,,,,,3,,,,,Oui,Oui,,4,,2,4,,,,,109 kWh/m²/an,,,21,,Information non communiquée,Information non communiquée,,17 m²,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1040/etterbeek/vbc57157,VBC57157,Duplex à vendre,995000,Avenue de Tervueren 13,1040 Etterbeek,Nouveau,2023,A l’acte,3,20 m²,198 m²,Non,,Oui,Super équipée,,1,2,3,Gaz,Double vitrage,,Oui,Non,,,,5,Oui,Oui,Oui,Non,90 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,15 m²,15 m²,Oui,1,Oui,42 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc56992,VBC56992,Appartement à vendre,795000,Avenue de Tervuren 13,1040 Etterbeek,Nouveau,,A l’acte,2,30 m²,187 m²,,45 m²,Oui,Non équipée,,2,,3,Gaz,Double vitrage,Oui,Oui,,4,,2,5,Oui,Oui,Oui,,150 kWh/m²/an,30 kWh/an,,30,"oui, attestation conforme",Information non communiquée,Information non communiquée,,14 m²,,Oui,1,Oui,25 m²,,,,,,,,,,,Oui,Non,Oui,,10 m²,,Non,,Non,20230327­0000638728­01­1,,,,Non,Non,Non,,,,Non,Non,,,Non,Non,Non,Non,,,"non, pas d'attestation",,,,Non,,,,,Réserve naturelle,,,Non,,Oui,,,Non,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc56990,VBC56990,Appartement à vendre,995000,Avenue de Tervuren 13,1040 Etterbeek,Nouveau,1912,A l’acte,3,15 m²,198 m²,,45 m²,Oui,Non équipée,,2,1,3,Gaz,Double vitrage,Oui,Oui,,4,,2,4,Oui,Oui,Oui,,90 kWh/m²/an,18 kWh/an,,17,"oui, attestation conforme",Information non communiquée,Information non communiquée,,15 m²,20 m²,Oui,1,Oui,45 m²,,,,,,,,,,,Oui,Non,Oui,,,,Non,,Non,20230327-­0000638736-01-4­,,,,Non,Non,Non,,,,Non,Non,,,Non,Non,Non,Non,,,"non, pas d'attestation",,,,Non,,,,,Réserve naturelle,,,Non,,Oui,,,Non,25 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1040/etterbeek/vbc57039,VBC57039,Duplex à vendre,995000,Avenue de Tervueren 13,1040 Etterbeek,Nouveau,2023,A l’acte,3,20 m²,198 m²,Non,,Oui,Super équipée,,1,2,3,Gaz,Double vitrage,,Oui,Non,,,,5,Oui,Oui,Oui,Non,90 kWh/m²/an,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,15 m²,15 m²,Oui,1,Oui,42 m²,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1040/etterbeek/vbc55490,VBC55490,Maison de maître à vendre,549000,Rue des Moissonneurs 15,1040 Etterbeek,À rénover,1899,A l’acte,3,20 m²,178 m²,Non,20 m²,Oui,Semi-équipée,13 m²,1,,2,Gaz,Double vitrage,,Non,Non,,,2,3,,Oui,Oui,Non,226 kWh/m²/an,40183 kWh/an,10/07/2033,45,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,13 m²,11 m²,,,Oui,10 m²,,,,Oui,,5 m,70 m²,,5 m,,,,,,,,,,,,,,,Oui,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1040/etterbeek/vbc48615,VBC48615,Immeuble mixte à vendre,850000,,1040 Etterbeek,À restaurer,,A l’acte,4,,367 m²,,,,,,4,,,,,,Non,Non,,,2,3,,,,Non,672 kWh/m²/an,13000 kWh/an,,87,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,90 m²,,,,,,,,,,,,,,,Oui,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc53798,VBC53798,Appartement à vendre,445000,Square Charles-Maurice Wiser 13,1040 Etterbeek,,1942,A l’acte,2,,105 m²,,,,Equipée,,1,,2,,,,Non,Non,0,,,,,,,,198 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,Non,20250320000070884010,6,,,,,,,,,,,,,,,,,,,,6,,Non,,,,,,Réserve naturelle,,,,,,,Non,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/1040/etterbeek/vbc52746,VBC52746,Triplex à vendre,695000,,1040 Etterbeek,Excellent,1912,A l’acte,5,25 m²,300 m²,Non,50 m²,Oui,Equipée,,3,,3,Gaz,Double vitrage,Oui,Non,Non,1,,2,3,,,,Non,303 kWh/m²/an,,,60,"non, pas d'attestation",Information non communiquée,Information non communiquée,,18 m²,16 m²,,,,,,15 m²,12 m²,,,,,,,,,,,,,,,,,,,Oui,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc47458,VBC47458,Maison à vendre,499000,,1040 Etterbeek,Excellent,2015,A l’acte,3,16 m²,189 m²,Non,58 m²,,,10 m²,1,1,2,,Double vitrage,,Non,,,Est,2,,Oui,Oui,Oui,,215 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,,11 m²,11 m²,,,Oui,30 m²,Sud-ouest,,,,,7 m,110 m²,,7 m,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc51930,VBC51930,Appartement à vendre,275000,Place Wappers 10,1040 Etterbeek,Remis à neuf,1920,,1,9 m²,50 m²,Non,22 m²,Oui,Super équipée,5 m²,1,,1,Gaz,Double vitrage,Oui,Non,,2,,3,4,,Oui,Oui,,239 kWh/m²/an,,,48,"oui, attestation conforme",Information non communiquée,Information non communiquée,Oui,,,,,Oui,1 m²,,,,,,,,,,,,,,,,5 m²,,5 m²,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc49791,VBC49791,Maison à vendre,895000,Avenue Nestor Plissart 82,1040 Etterbeek,Normal,,,6,15 m²,280 m²,Non,48 m²,Oui,Super équipée,11 m²,3,2,3,Gaz,Double vitrage,Oui,Non,Non,,Sud,2,3,Oui,Oui,Oui,Non,198 kWh/m²/an,60739 kWh/an,06/09/2034,38,"non, pas d'attestation",Information non communiquée,Information non communiquée,,14 m²,15 m²,Oui,,Oui,,Nord,15 m²,,,,7 m,175 m²,,7 m,,Oui,,,,,,,,,,1,Oui,,,,,60 m²,,,,,,,,,,,,,,1,,,,,,,,,,Nord,,,,,,,1 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc49518,VBC49518,Studio à vendre,175000,,1040 Etterbeek,À rénover,1966,Immédiatement,,,38 m²,Non,24 m²,,,,,1,1,Non specifié,,,Oui,,4,,,4,,,,,717 kWh/m²/an,26622 kWh/an,15/10/2031,189,pas d'application,Information non communiquée,Information non communiquée,,,,,,Non,,,,,,,,,,,,,,,,,,,,,20211015-0000597582-01-5,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc46797,VBC46797,Studio à vendre,180000,Chaussée Saint-Pierre 332,1040 Etterbeek,Normal,,,,,51 m²,,28 m²,,,5 m²,1,,,,,Oui,Oui,,2,,2,5,,,,,254 kWh/m²/an,12860 kWh/an,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc45874,VBC45874,Appartement à vendre,325000,Avenue d'Auderghem 169,1040 Etterbeek,Normal,1998,,2,16 m²,72 m²,Non,20 m²,Oui,Super équipée,4 m²,1,1,1,Gaz,Double vitrage,Oui,Oui,Non,4,Est,,4,Oui,Oui,Oui,Non,192 kWh/m²/an,13880 kWh/an,22/02/2034,38,"oui, attestation conforme",Information non communiquée,Information non communiquée,,7 m²,,Oui,,Oui,,Sud,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc43814,VBC43814,Studio à vendre,290000,Rue du Reigersvliet 28 L1.3,1040 Etterbeek,Nouveau,2023,,0,,37 m²,Non,27 m²,Oui,Super équipée,,1,1,1,,Double vitrage,Oui,Oui,Non,1,,2,3,,,,Non,37 kWh/m²/an,,,5,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,,,Oui,,Oui,3 m²,Nord-ouest,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1040/etterbeek/vbc38336,VBC38336,Rez-de-chaussée à vendre,350000,Rue de la Tourelle 46,1040 Etterbeek,Normal,1994,,2,15 m²,106 m²,Non,31 m²,,Super équipée,9 m²,1,1,1,Gaz,Double vitrage,Oui,Oui,Non,0,,,3,Oui,Oui,Oui,Non,209 kWh/m²/an,22120 kWh/an,18/02/2035,42,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,12 m²,,,,Oui,37 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc38293,VBC38293,Studio à vendre,125000,,1040 Etterbeek,Normal,,A l’acte,0,,30 m²,Non,14 m²,,,5 m²,1,,1,,Double vitrage,Oui,Non,Oui,0,Nord-ouest,2,,,,,Non,488 kWh/m²/an,14 kWh/an,16/05/2034,98,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,,,Oui,6 m²,Sud-est,,,,,,,,,,,,,,,,,2 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc37377,VBC37377,Studio à vendre,165000,,1040 Etterbeek,Normal,,A l’acte,0,,30 m²,Non,14 m²,,,5 m²,1,,1,,Double vitrage,Oui,Non,Oui,0,Nord-ouest,2,3,,,,Non,488 kWh/m²/an,14 kWh/an,16/05/2034,98,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,,,Oui,,Oui,6 m²,Sud-est,,,,,,,,,,,,,,,,,2 m²,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc33994,VBC33994,Appartement à vendre,290000,,1040 Etterbeek,À rénover,1953,A l’acte,2,14 m²,75 m²,,22 m²,Oui,,6 m²,1,,1,Gaz,Double vitrage,Oui,Oui,Non,3,Est,2,8,Oui,Oui,Oui,,,165 kWh/an,,,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,9 m²,,,,Oui,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc33128,VBC33128,Appartement à vendre,299000,,1040 Etterbeek,Normal,,A partir du : 01/09/2025,2,10 m²,65 m²,Non,20 m²,Oui,Equipée,3 m²,1,,1,,Double vitrage,,Oui,Non,0,,,,,Non,Oui,,282 kWh/m²/an,,,45,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Oui,10 m²,,Oui,,Oui,5 m²,,,,,,,,,,,,,,,,,,,Non,20250117-TEST,,,,Non,Non,Non,,,,Non,Non,,,Non,Non,Non,Non,,,,1,65 m²,Non,Non,,,,,Réserve naturelle,,,,,,,Non,,,,Non,Non,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc30485,VBC30485,Maison à vendre,549000,,1040 Etterbeek,À rénover,,A l’acte,4,11 m²,238 m²,Non,20 m²,,,9 m²,2,,2,Gaz,Double vitrage,,,,,Est,2,,,,,Non,284 kWh/m²/an,67 kWh/an,,56,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,20 m²,20 m²,,,Oui,20 m²,Ouest,20 m²,,,,7 m,296 m²,,7 m,,Oui,,,,,,,11 m²,,,,Oui,,,,,200 m²,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,9 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc10350,VBC10350,Maison à vendre,499000,Rue Général Henry 8,1040 Etterbeek,Normal,,A l’acte,3,,157 m²,,,,Super équipée,,1,,2,,Double vitrage,,,,,,2,2,,,,,417 kWh/m²/an,,14/10/2033,82,"oui, attestation non conforme",Information non communiquée,Information non communiquée,,,,Oui,,Oui,,,,,Oui,,,95 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc28448,VBC28448,Maison à vendre,1165000,Rue Champ du Roi,1040 Etterbeek,Normal,1912,Immédiatement,8,30 m²,450 m²,,,Oui,Non équipée,13 m²,5,,7,Mazout,Double vitrage,Oui,,,,,3,4,Oui,,Oui,Non,228 kWh/m²/an,,,45,"non, pas d'attestation",Information non communiquée,Information non communiquée,Non,21 m²,12 m²,Oui,,Oui,45 m²,,,,Non,,7 m,,,,Non,Oui,Oui,Oui,Non,,79 m²,Non,,Non,,,,,,,Non,,,,Non,Non,,,Non,Non,Non,Oui,,,"non, pas d'attestation",1,,,Non,,,,,,,,Non,,Oui,,,Non,,,,,,,,,35 m²,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbc22219,VBC22219,Appartement à vendre,395000,Boulevard Louis Schmidt 22,1040 Etterbeek,À rénover,1933,,2,16 m²,115 m²,Non,20 m²,Oui,Super équipée,10 m²,2,2,2,Gaz,Double vitrage,Oui,Oui,Oui,1,,3,7,,Oui,,Non,124 kWh/m²/an,,21/03/2028,24,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,15 m²,,,,Oui,5 m²,,,,,,,,,,,Oui,,,,1 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbb80824,VBB80824,Appartement à vendre,415000,,1040 Etterbeek,Normal,1944,A l’acte,3,17 m²,120 m²,,,Oui,Equipée,8 m²,1,,2,Gaz,Double vitrage,Oui,Oui,Non,6,Sud-ouest,2,8,Oui,Oui,Oui,Non,189 kWh/m²/an,23047 kWh/an,24/07/2034,37,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,11 m²,9 m²,,,Oui,4 m²,Sud-ouest,,,,,,,,,,,,,,,,Oui,4 m²,,,,,,,,Non,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1040/etterbeek/vbc16771,VBC16771,Immeuble mixte à vendre,849000,,1040 Etterbeek,Excellent,1900,A l’acte,4,14 m²,221 m²,Non,35 m²,Oui,Super équipée,10 m²,2,,2,,Double vitrage,,Non,Non,,,2,4,Oui,Oui,,Non,203 kWh/m²/an,,,40,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Oui,14 m²,14 m²,Oui,1,Oui,12 m²,Est,10 m²,,,,,65 m²,,,,Oui,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,45 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbc11476,VBC11476,Maison à vendre,490000,,1040 Etterbeek,Remis à neuf,,A l’acte,2,15 m²,100 m²,Non,15 m²,,Super équipée,14 m²,1,,2,Gaz,,Oui,Non,Non,,Nord,2,3,,,,Non,189 kWh/m²/an,20011 kWh/an,,37,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,14 m²,,,,Oui,4 m²,Sud,,,,,,,,,,Oui,,,,,,,,,,,Oui,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,Sud,,,,,,,12 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/1040/etterbeek/vbc11475,VBC11475,Triplex à vendre,490000,,1040 Etterbeek,Remis à neuf,,A l’acte,2,15 m²,100 m²,Non,15 m²,,Super équipée,14 m²,1,,2,Gaz,,Oui,Non,Non,,Nord,2,3,,,,Non,189 kWh/m²/an,20011 kWh/an,,37,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,14 m²,,,,Oui,4 m²,Sud,,,,,,,,,,,,,,,,,,,,,Oui,,,,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vwd09908,VWD09908,Appartement à vendre,295000,Avenue des Nerviens 135-137,1040 Etterbeek,Excellent,1965,A l’acte,1,12 m²,54 m²,,25 m²,Oui,Equipée,,1,,,Gaz,Double vitrage,Oui,Oui,,4,Ouest,,4,Oui,,Oui,Non,242 kWh/m²/an,13138 kWh/an,16/06/2034,48,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,,,,Non,,,Oui,Oui,,,Oui,,Non,202406160000682381018-8,,,,,,,,Indépendante,,,Non,Non,,,,Non,Non,,,pas d'application,,,,,,,,,,60 m²,,Non,Oui,Non,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/1040/etterbeek/vbc01468,VBC01468,Studio à vendre,180000,Rue Père de Deken 11-12,1040 Etterbeek,Excellent,1966,Immédiatement,0,,33 m²,Non,,,,,1,1,1,Mazout,,,Non,Oui,1,,2,5,,,,Non,167 kWh/m²/an,5437 kWh/an,21/10/2034,43,"non, pas d'attestation",Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1040/etterbeek/vwd11437,VWD11437,Penthouse à vendre,540000,,1040 Etterbeek,Excellent,2009,A l’acte,3,16 m²,125 m²,,35 m²,Oui,Equipée,,2,,,Gaz,Double vitrage,Oui,Oui,,5,,2,5,Oui,Oui,Oui,,148 kWh/m²/an,,,,,Pas de risque d’inondation,Information non communiquée,Non,14 m²,9 m²,Oui,1,Oui,,Sud,,,,,,,,,,,,Oui,Oui,,,Oui,,,,,,,,,,,,,,,,,,,,,,,pas d'application,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1040/etterbeek/vbb43795,VBB43795,Appartement à vendre,830000,Avenue de Tervueren 26,1040 Etterbeek,,,A l’acte,3,,217 m²,,,Oui,,,2,,,,,Oui,Oui,,5,,2,6,,,,,226 kWh/m²/an,55333 kWh/an,05/07/2034,44,,Information non communiquée,Information non communiquée,,,,Oui,,,,,,,Oui,,,,,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1040/etterbeek/vbb88054,VBB88054,Maison de maître à vendre,1795000,,1040 Etterbeek,Excellent,1926,A l’acte,7,23 m²,500 m²,Non,24 m²,Oui,Super équipée,,3,3,5,Gaz,,,Non,Non,,,2,3,Oui,Oui,Oui,Non,281 kWh/m²/an,143748 kWh/an,10/05/2034,56,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,32 m²,11 m²,Oui,1,Oui,12 m²,Sud-ouest,14 m²,23 m²,Oui,,8 m,326 m²,,8 m,,Oui,,,,,,,,,,2,Oui,,,,Non,200 m²,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,33 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1040/etterbeek/vbb20796,VBB20796,Maison à vendre,709000,,1040 Etterbeek,À rénover,1900,,6,,225 m²,Non,,,Super équipée,,,4,4,Gaz,,,Non,,,,2,3,,,,,,,,,pas d'application,Information non communiquée,Information non communiquée,,,,,,Non,,,,,Oui,,,160 m²,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,
