ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Jardin,Attestation__Installation_électrique,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Station_de_charge_électrique,Type_de_cuisine,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Attestation__Citernes_à_mazout,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Orientation_du_jardin,Date_de_validité_PEB,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Nombre_de_douches,Surface_constructible,Étage_de_lappartement,Niveau_E,Surface_du_garage,Surface_du_bureau,Surface_du_grenier,Panneaux_solaires_thermiques,Appartement_de_service,Attestation__Installation_électrique__Validité,Surface_de_la_véranda,Niveau_K,Surface_des_caves,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt62952,RBT62952,Appartement à vendre,290000,Koklenberghof 9 103,9100 Sint-Niklaas,Non,2019,2,89 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,,,,Oui,,,2,,2,,Oui,,,,,,78 kWh/m²/an,46021-G-2015_884/EP09097/A001/D16/SD008,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,Immédiatement,Non,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2029,,,,,,,,,,,,,,,,,,8 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt62951,RBT62951,Appartement à vendre,285000,Koklenberghof 9 101,9100 Sint-Niklaas,Non,2019,2,91 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,,,,Oui,,,2,,2,,Oui,,,,,,66 kWh/m²/an,46021-G-2015_884/EP09097/A001/D16/SD006,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,Immédiatement,Non,Super équipée,Non,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2029,Oui,,,,,,Oui,,,,,,,,,,,8 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt62950,RBT62950,Appartement à vendre,290000,Koklenberghof 10 001,9100 Sint-Niklaas,Non,2019,2,89 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,,,,Oui,,,2,,3,1,Oui,,,,,,89 kWh/m²/an,EP09097/A001/D16/SD003,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,Immédiatement,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2029,Oui,,,,,,Oui,,,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt15509,RBT15509,Appartement à vendre,285000,Koklenberghof 8 301,9100 Sint-Niklaas,Non,2019,2,89 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,1,Gaz,,,,Oui,,,3,,3,,Oui,,,,,,93 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,Immédiatement,Non,Super équipée,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt26544,RBT26544,Maison à vendre,465000,Heistraat 166,9100 Sint-Niklaas,Non,1998,4,,Non,Oui,Non,Non,Non,Non,Non,Oui,,1,2,Gaz,,,,,,,,,,1,Oui,515 m²,,,,,141 kWh/m²/an,20250310-0003548925-RES-1,Non,,Pas de risque d’inondation,Information non communiquée,,Normal,A convenir,,,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt47970,RBT47970,Appartement à vendre,275000,Schoolstraat 239 2,9100 Sint-Niklaas,Non,2021,3,100 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,Non,,,2,,2,,Oui,,,,,,58 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,15 m²,,,,,1,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt47969,RBT47969,Maison à vendre,310000,Rolliersstraat 19,9100 Sint-Niklaas,Non,,3,125 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,,,,Non,,,2,,,,Oui,82 m²,,,,,134 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,30 m²,,,,,,60 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt39412,RBT39412,Maison à vendre,325000,Vijfstraten 128,9100 Sint-Niklaas,Non,1950,2,160 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,,,,Non,,,4,,,2,Oui,522 m²,,,,,496 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A convenir,Non,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt47505,RBT47505,Appartement à vendre,239000,Knaptandstraat 204 006,9100 Sint-Niklaas,Non,1977,1,81 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,Gaz,,,,Non,,Sud,,,,1,Oui,,,,,,225 kWh/m²/an,20250224-0003527282-RES-1,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 m²,,,,,25 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt47458,RBT47458,Maison à vendre,175000,Gasmeterstraat 55,9100 Sint-Niklaas,,,2,,,Oui,,,,Oui,,,,,1,,Simple vitrage,,,,,,,,,,Oui,121 m²,,,,,789 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt47171,RBT47171,Maison à vendre,475000,Passtraat 396F,9100 Sint-Niklaas,Non,2018,3,215 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,,2,2,Electrique,,,,Non,,Nord-ouest,,,,,Oui,130 m²,,,,,37 kWh/m²/an,46021-G-2015_846/EP13247/A001/D02/SD003,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,A l’acte,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,30 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rwc39777,RWC39777,Appartement à vendre,159000,Koningin fabiolapark 819,9100 Sint-Niklaas,Non,1976,1,72 m²,Oui,Non,Non,,,Non,Oui,,,1,,Gaz,Simple vitrage,Non,Non,Oui,Non,Sud,,,,,Oui,,,,,Non,198 kWh/m²/an,20250526-0003603613-RES-1,,,Pas de risque d’inondation,Information non communiquée,,Normal,,,Equipée,,pas d'application,,Non,,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,,Oui,,pas d'application,,,,26/05/2035,,,,,,,,,,,,,,,,,,,Sud,198 kWh/an,,,,,3,,,,,,Non,,,,,Oui,Non,Oui
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt46879,RBT46879,Appartement à vendre,210000,Ankerstraat 71 1,9100 Sint-Niklaas,Non,2009,1,,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Double vitrage,,,,,,2,,,,Oui,,,,,,147 kWh/m²/an,20250524-0003609385-RES-1,Non,,Pas de risque d’inondation,Information non communiquée,,Excellent,A l’acte,,Equipée,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,0,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt46833,RBT46833,Maison à vendre,315000,Tabakstraat 83,9100 Sint-Niklaas,Non,,3,110 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,,,,Non,,Est,,,,,Oui,100 m²,23 m,,,,163 kWh/m²/an,20250429-0003589588-RES-2,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 m²,,,,30 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt45901,RBT45901,Appartement à vendre,595000,VIJFSTRATEN 90,9100 Sint-Niklaas,Non,,6,403 m²,Non,Non,Non,Non,Oui,Oui,Non,,,2,2,,,,,,,,4,,2,5,Oui,,,,,,520 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,,Remis à neuf,,,,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt44128,RBT44128,Appartement à vendre,149000,Koningin Fabiolapark 540,9100 Sint-Niklaas,Non,1972,2,76 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,,,,Oui,,,2,,15,,Oui,,,,,,124 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,5,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt44127,RBT44127,Appartement à vendre,250000,Mercatorstraat 106 2,9100 Sint-Niklaas,Non,1974,4,160 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,,Oui,,,2,,4,,Oui,,,,,,356 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 m²,,,,,10 m²,,,,,1,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt43392,RBT43392,Appartement à vendre,319500,Knaptandstraat 120 102,9100 Sint-Niklaas,Non,2025,2,100 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,,Non,,,,,2,,Oui,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,A l’acte,Non,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43 m²,,,,,11 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/9100/sint-niklaas/rbt43363,RBT43363,Duplex à vendre,249000,Ernest Claeslaan 44 4,9100 Sint-Niklaas,,,3,140 m²,Non,Non,Non,,,,,Oui,,1,,Gaz,Double vitrage,,,Oui,Non,Sud,,,3,,Oui,,,,,,397 kWh/m²/an,20240213-0003338260-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,13/08/2034,Oui,,,,,,,,,,,,,,,5 m²,,18 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt43361,RBT43361,Appartement à vendre,645000,Mercatorstraat 4 402,9100 Sint-Niklaas,,2015,3,150 m²,Non,Non,Non,,,,,Oui,,2,,Gaz,Double vitrage,Oui,,Oui,Non,Sud-ouest,,,,,Oui,,,,,,167 kWh/m²/an,20211122-0002495100-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,Oui,,,,Oui,,,,,,,,,,,,22/11/2031,Non,,,,,,,,,,,,,,,7 m²,,150 m²,,,,,,,4,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt40990,RBT40990,Appartement à vendre,375000,Madridstraat 6,9100 Sint-Niklaas,Oui,2019,3,131 m²,,,,,,,,,,1,2,Gaz,Double vitrage,,,Non,Non,,2,12 m,1,1,Oui,,,12 m,,Non,82 kWh/m²/an,,Oui,,Pas de risque d’inondation,Information non communiquée,,Excellent,A l’acte,,Equipée,Oui,"oui, attestation conforme",,,,,Américaine,,,,,,,,,,,,,Oui,Oui,Oui,,,,,19/02/2029,Oui,,,,,,Oui,14 m²,15 m²,10 m²,,,34 m²,,13 m²,,55 m²,,Est,38 kWh/an,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt38873,RBT38873,Maison à vendre,490000,Grote Heimelinkstraat 114,9100 Sint-Niklaas,,,3,112 m²,,,,,,,,Oui,,2,,,Double vitrage,,,,,,3,,,,Oui,552 m²,,,,,164 kWh/m²/an,20220320-00025674180-RES-1,Non,,Pas de risque d’inondation,Information non communiquée,,,A l’acte,,Equipée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt38199,RBT38199,Appartement à vendre,229000,Antwerpsesteenweg 32,9100 Sint-Niklaas,Non,2024,3,110 m²,,,,,,,,,,1,1,Gaz,Double vitrage,,,Oui,Oui,,2,9 m,1,,Oui,,,9 m,,Non,63 kWh/m²/an,,Non,,Information non communiquée,Information non communiquée,,Nouveau,A l’acte,Non,,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,Oui,Oui,Oui,,,,,,Oui,,,,,,Oui,14 m²,10 m²,10 m²,,,,,,,40 m²,40 m²,Nord-ouest,40 kWh/an,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt38164,RBT38164,Maison à vendre,339000,Brugsken 83,9100 Sint-Niklaas,,,3,111 m²,Non,Oui,Non,,,,,,,1,,Gaz,Double vitrage,,,Non,Non,Nord-est,,,,,Oui,161 m²,,,,,148 kWh/m²/an,20240830-0003347887-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,30/08/2034,Non,,,,,,,,,,,,,,,5 m²,,8 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt38163,RBT38163,Maison à vendre,339000,Brugsken 83,9100 Sint-Niklaas,,,3,111 m²,Non,Non,Non,,,,,,,1,,Gaz,Double vitrage,,,Non,Non,Nord-est,,,,,Oui,161 m²,,,,,148 kWh/m²/an,20240830-0003347887-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,30/08/2034,Non,,,,,,,,,,,,,,,5 m²,,8 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt37674,RBT37674,Maison à vendre,435000,Lepelhoekstraat 20A,9100 Sint-Niklaas,,1968,3,,,,,,,,,Oui,,2,2,Gaz,,,,,,,,,,,Oui,229 m²,,,,,181 kWh/m²/an,20250429-0003587671-RES-1,Non,,Pas de risque d’inondation,Information non communiquée,,Excellent,A convenir,,Equipée,Oui,,,,,,,,,,,,,,,,,,,Oui,,,,5,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt36867,RBT36867,Maison à vendre,375000,Madridstraat 6,9100 Sint-Niklaas,Oui,2019,3,131 m²,,,,,,,,,,1,2,Gaz,Double vitrage,,,Non,Non,,2,12 m,1,1,Oui,258 m²,,12 m,,Non,82 kWh/m²/an,,Oui,,Pas de risque d’inondation,Information non communiquée,,Excellent,A l’acte,,Equipée,Oui,"oui, attestation conforme",,,,,Américaine,,,,,,,,,,,,,Oui,Oui,Oui,,,,,19/02/2029,Oui,,,,,,Oui,14 m²,15 m²,10 m²,,,34 m²,,13 m²,,55 m²,,Est,38 kWh/an,,,1,,,,,,,,,01/04/2019,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt36768,RBT36768,Appartement à vendre,315000,Kongostraat 117,9100 Sint-Niklaas,,,2,127 m²,Non,Oui,Non,,,,,,,2,,Gaz,Double vitrage,,,Non,Non,Sud,,,2,,Oui,,,,,,206 kWh/m²/an,20240312-0003170081-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,Non,,,"non, pas d'attestation",,,,,,,,,,Oui,,,,,,,,,,,,,,,12/03/2034,Non,,,,,,,,,,,,,,,,,17 m²,,,,,,,,,,,15 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt36449,RBT36449,Maison à vendre,659000,,9100 Sint-Niklaas,Non,1997,2,178 m²,Non,Non,Non,Non,Oui,Oui,Non,Oui,1,1,2,Mazout,Double vitrage,,Oui,,,,4,,,1,Oui,929 m²,,,,Non,208 kWh/m²/an,20250507-0003247721-RES-5,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,,,,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt36404,RBT36404,Maison à vendre,299000,Landbouwersstraat 109,9100 Sint-Niklaas,Non,,4,150 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,1,,,,,Non,,Sud-est,2,,,1,Oui,150 m²,,,,,245 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt36347,RBT36347,Maison à vendre,325000,Brugsken 85,9100 Sint-Niklaas,,,3,111 m²,Non,Non,Non,,,,,,,1,,Gaz,Double vitrage,,,Non,Non,Nord-est,,,,,Oui,130 m²,,,,,146 kWh/m²/an,20240830-0003347840-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,30/08/2034,Non,,,,,,,,,,,,,,,5 m²,,8 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt35196,RBT35196,Appartement à vendre,170000,Schoolstraat 252,9100 Sint-Niklaas,,1972,2,67 m²,,,,,,,,,,1,,Gaz,Double vitrage,,,,,,2,,,,Oui,,,,,,331 kWh/m²/an,20240821-0003346914-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,,,Equipée,Oui,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,Sud-est,21/08/2034,,,,,,,Oui,,,,,,,,,,,15 m²,,,,,,,0,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt31767,RBT31767,Appartement à vendre,195000,Parklaan 12 2,9100 Sint-Niklaas,Non,1952,2,94 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,,,,Non,,,2,,3,,Oui,,,,,,191 kWh/m²/an,20250105-0003461560-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,À rénover,A l’acte,Non,Semi-équipée,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,05/01/2035,,,,,,,,,,,,,25 m²,,,,,,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9100/sint-niklaas/rbt32036,RBT32036,Villa à vendre,1100000,Beeldstraat 79,9100 Sint-Niklaas,,1998,4,483 m²,,,,,,,,Oui,,2,,,Double vitrage,,,Non,,,3,,1,,Oui,2600 m²,,,,Oui,197 kWh/m²/an,,Non,,Pas de risque d’inondation,Information non communiquée,,Excellent,,,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,,,,,2185 m²,,,,19016,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rwc39501,RWC39501,Maison à vendre,350000,Burrelstraat 11,9100 Sint-Niklaas,,1970,3,206 m²,,,,,,,,Oui,,1,,Mazout,,Non,,,,,3,,,,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,À rénover,,,,Oui,pas d'application,,,,Non,,,Non,Non,,Non,,,,,,,,,,,pas d'application,2,,,,,,,,,,,,,,,,,,,,400 m²,10 m²,,,,,,,,,50 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9100/sint-niklaas/rbt31400,RBT31400,Maison à vendre,349000,Watermolendreef 35,9100 Sint-Niklaas,Non,,4,150 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,,,,Non,,Sud,2,,,,Oui,200 m²,,,,,159 kWh/m²/an,,,,Information non communiquée,Information non communiquée,,Normal,,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 m²,,,,,30 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt31397,RBT31397,Appartement à vendre,499000,Smisstraat 144a 101,9100 Sint-Niklaas,Non,2012,3,207 m²,Non,Non,Non,Non,Non,Non,Non,,,2,1,,,,,Non,,Sud,2,,2,1,Oui,,,,,,75 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62 m²,,,,,28 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9100/sint-niklaas/rbt31093,RBT31093,Appartement à vendre,168000,Koningin Fabiolapark 239 6C,9100 Sint-Niklaas,,,2,86 m²,,,,,,,,,,1,1,Gaz,,,,Oui,,Ouest,,,,,Oui,,,,,,140 kWh/m²/an,Certificaat-20231018-0003017520-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Non,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,18/10/2033,Non,,,,,,Oui,,,,,,27 m²,,,,,10 m²,,,,,,,6,,,,,,,,,,,,,
