ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Type_de_chauffage,Pompe_à_chaleur,Ascenseur,Nombre_de_places_de_parking_extérieur,Jardin,Surface_totale_du_terrain,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Panneaux_solaires,Air_conditionné,Alarme_antieffraction,Balcon,Référence_PEB,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_constructible,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_chambre_à_coucher_4,Feu_ouvert,Citerne_à_eau_de_pluie,Conso_annuelle_totale_dénergie_primaire,Espace_ouvert_sensible_à_leau__WORG,Surface_totale,Porte_de_garage_motorisée,Station_de_charge_électrique,Chauffage_au_sol,Domotique,Parlophone,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Attestation__Citernes_à_mazout,Niveau_E,Surface_de_lades_salles_de_bain,Maison_basse_énergie,Compteur_Bihoraire,Profondeur_du_terrain,Attestation__Asbuilt,Surface_du_bureau,Possibilités_pour_profession_libérale,Adoucisseur_deau,Panneaux_solaires_thermiques,Surface_du_grenier,Niveau_K,Surface_de_la_véranda,Surface_du_garage,Surface_des_caves,Porte_daccès_sécurisée,Surface_salle_à_manger,Clef_électronique,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout__Validité,Surface_chambre_à_coucher_5,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72936,RBT72936,Maison à vendre,381000,Brunshaag 5,9800 Deinze,Nouveau,Non,3,179 m²,Non,,,,,,,,Air pulsé,Oui,Non,1,Oui,276 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2025,,14 m²,12 m²,15 m²,38 m²,Oui,1,Equipée,9 m²,1,,2,Double vitrage,Non,Nord-est,3,8 m,2,,Sud-ouest,,,,8 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72935,RBT72935,Maison à vendre,376000,Brunshaag 16,9800 Deinze,Nouveau,Non,3,179 m²,Non,,,,,,,,Air pulsé,Oui,Non,,Oui,280 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2025,,12 m²,11 m²,15 m²,34 m²,Oui,1,Equipée,9 m²,1,,2,Double vitrage,Non,Ouest,3,7 m,2,,Est,,,,7 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72934,RBT72934,Maison à vendre,405000,Brunshaag 4,9800 Deinze,Nouveau,Non,3,179 m²,Non,,,,Oui,,,,Air pulsé,Oui,Non,1,Oui,390 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2025,,12 m²,11 m²,15 m²,16 m²,Oui,1,Equipée,13 m²,1,,2,Double vitrage,Non,Nord,3,7 m,2,,Sud,,,,7 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72933,RBT72933,Maison à vendre,363000,Brunshaag 3,9800 Deinze,Nouveau,Non,3,179 m²,Non,,,,Oui,,,,Air pulsé,Oui,Non,1,Oui,284 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2025,,13 m²,12 m²,15 m²,17 m²,Oui,1,Equipée,13 m²,1,,2,Double vitrage,Non,Nord,2,8 m,2,,Sud,,,,8 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72932,RBT72932,Maison à vendre,383011,Bremkouter 20-28,9800 Deinze,Nouveau,Non,3,148 m²,Non,,,,Oui,,,,Air pulsé,Oui,Non,,Oui,313 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Information non communiquée,Information non communiquée,2023,,16 m²,10 m²,13 m²,26 m²,Oui,1,Equipée,9 m²,1,,2,Double vitrage,Non,Ouest,3,6 m,2,,Est,,,,6 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72931,RBT72931,Maison à vendre,378001,Bremkouter 20-28,9800 Deinze,Nouveau,Non,3,156 m²,Non,,,,,,,,Air pulsé,Oui,Non,,Oui,303 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2023,,16 m²,10 m²,13 m²,41 m²,Oui,1,Equipée,9 m²,1,,2,Double vitrage,Non,Est,3,6 m,2,,Sud-ouest,,,,6 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72930,RBT72930,Maison à vendre,374001,Bremkouter 20-28,9800 Deinze,Nouveau,Non,3,183 m²,Non,,,,,,,,Air pulsé,Oui,Non,,Oui,304 m²,"oui, attestation conforme",Non,Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2023,,10 m²,13 m²,16 m²,41 m²,Oui,1,Equipée,9 m²,1,,2,Double vitrage,Non,Sud-ouest,2,6 m,2,,Nord-est,,,,6 m,Oui,,Oui,Non,,,,Oui,Oui,,,,,Oui,,,,,,,,,Américaine,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9800/deinze/rbt71475,RBT71475,Appartement à vendre,254000,Peter Benoitlaan 11 5,9800 Deinze,,Non,2,85 m²,Non,Non,Non,Non,Non,Non,Non,Non,Gaz,,Non,,,,"oui, attestation conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1971,A l’acte,,,,,Oui,1,,,1,,1,,,,,,,,,Oui,4 m²,,,,,,,126 kWh/m²/an,,,,,,,,,Oui,,,,20250214-0003514598-RES-3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9800/deinze/rbt70660,RBT70660,Appartement à vendre,794800,Kortrijkstraat 33 7,9800 Deinze,Excellent,,3,218 m²,Non,Oui,,,,,,,Gaz,,Oui,2,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,2002,,20 m²,16 m²,15 m²,54 m²,Oui,,Super équipée,41 m²,2,,3,Double vitrage,Non,,2,15 m,4,,,Oui,15 m²,Nord-ouest,15 m,Oui,Oui,Oui,Non,94 kWh/m²/an,22/01/2035,4010,Oui,Non,,,,,,Oui,,,,,3,,,,,,,,,,,,,,Oui,,,,,,,15 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9800/deinze/rbt70048,RBT70048,Appartement à vendre,295000,Markt 132 12,9800 Deinze,Excellent,,2,73 m²,Non,Oui,,,,,,,Gaz,,Oui,,,,"oui, attestation conforme",Non,,Pas de risque d’inondation,Information non communiquée,1964,A l’acte,12 m²,5 m²,,16 m²,,,Equipée,10 m²,1,,1,Double vitrage,Non,Nord-est,2,9 m,5,,,Oui,7 m²,Sud-ouest,9 m,,Oui,Oui,Non,150 kWh/m²/an,09/03/2032,,,Non,,,,,,,,,,,5,,,Américaine,,,,,Non,,,,,,Oui,,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/9800/deinze/rbt69880,RBT69880,Rez-de-chaussée à vendre,340000,Oudenaardse Steenweg 23 2,9800 Deinze,Excellent,,1,68 m²,,,,,,,,,,,,,,,"oui, attestation conforme",,,Pas de risque d’inondation,Information non communiquée,2011,,,,,,Oui,1,,,1,,,,,,3,,,,,Oui,16 m²,Est,,Oui,Oui,Oui,,94 kWh/m²/an,30/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt69844,RBT69844,Maison à vendre,399000,Guido Gezellelaan 9,9800 Deinze,À rénover,Non,3,187 m²,Non,Non,Non,Non,Non,Non,Non,Non,Gaz,,,,Oui,160 m²,"oui, attestation non conforme",Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1931,A l’acte,,,,,,,,,2,,2,Double vitrage,,,,,,57 m²,,,,,,Oui,Oui,Oui,Non,503 kWh/m²/an,,,,,,,,,Non,,Non,,20240628-0003297215-RES-1,,,,,,,,,,,,,,Non,Non,Non,,,,,pas d'application,,,,,,,,,,Non,,,,,,Non,,,,,,,,,,,
