ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Grenier,Garage,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Maison_basse_énergie,Panneaux_solaires,Type_de_chauffage,Chauffage_au_sol,Pompe_à_chaleur,Type_de_vitrage,Compteur_Bihoraire,Parlophone,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Niveau_E,Attestation__Installation_électrique,Permis_durbanisation_accordé,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Caves,Salle_à_manger,Surface_salle_à_manger,Nombre_de_Garages,Surface_de_la_cuisine,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Meublé,Surface_du_séjour,Surface_du_bureau,Surface_des_caves,Surface_du_grenier,Véranda,Alarme_antieffraction,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Orientation_du_jardin,Piscine_extérieure,Date_de_validité_PEB,Emission_de_CO2,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,Orientation_de_la_terrasse,Air_conditionné,Dressing,Buanderie,Local_vélo,Étage_de_lappartement,Référence_PEB,Panneaux_solaires_thermiques,Compteur_deau_individuel,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Attestation__Citernes_à_mazout,Attestation__Asbuilt,Surface_du_dressing,Surface_du_garage,Adoucisseur_deau,Possibilités_pour_profession_libérale,Surface_constructible,Surface_totale,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Porte_de_garage_motorisée,Balcon,Attestation__Installation_électrique__Validité,Station_de_charge_électrique,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Appartement_de_service
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1380/lasne/vbc72728,VBC72728,Immeuble mixte à vendre,745000,Avenue Bois de Chapelle 2,1380 Lasne,À rénover,Non,1985,A l’acte,5,255 m²,Oui,,,Semi-équipée,Kitchenette,1,,,Gaz,,,Double vitrage,,,4,7,Oui,1518 m²,Oui,Oui,Oui,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,,,,,Oui,,,,9 m²,1,3,,,,1,1000 m²,Oui,,,,236 kWh/m²/an,32188 kWh/an,Non,43 m²,,,,,Oui,Non,,Non,,Non,13/05/2035,43,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc72615,VBC72615,Villa à vendre,525000,Rue des Fiefs 21B,1380 Lasne,À rénover,Oui,1970,,3,199 m²,,Oui,,,,2,,,Gaz,,,,,,4,3,Oui,,Oui,Oui,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,13 m²,9 m²,44 m²,,,Oui,Oui,15 m²,1,17 m²,1,2,,Nord-est,15 m,,2011 m²,Oui,44 m²,,15 m,660 kWh/m²/an,136681 kWh/an,Non,33 m²,,,,,Oui,Non,,Non,,Non,28/04/2035,137,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1380/lasne/vbc71687,VBC71687,Appartement à vendre,200000,Ruelle des Béguines 1 E,1380 Lasne,Normal,Oui,1995,,1,45 m²,,,,,,1,,,Gaz,,,Double vitrage,,Oui,2,,,,Oui,,Oui,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,11 m²,,,,,,,,,,1,1,,,,2,,,,,,195 kWh/m²/an,8516 kWh/an,Non,,,,,,,Non,,Non,,Non,01/11/2025,1564,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1380/lasne/vbc71087,VBC71087,Appartement à vendre,950000,,1380 Lasne,Normal,Oui,2006,,4,312 m²,,Oui,2,Super équipée,,4,,,Mazout,,,Double vitrage,,Oui,2,4,,,,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,38 m²,15 m²,15 m²,15 m²,,Oui,Oui,23 m²,2,20 m²,3,4,,,,2,,Oui,11 m²,,,140 kWh/m²/an,,Non,55 m²,13 m²,,,,Oui,Oui,,Non,,Non,07/04/2033,35,,,Sud,,,,,1,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc69181,VBC69181,Maison à vendre,1250000,,1380 Lasne,Excellent,,1970,A l’acte,5,320 m²,,Oui,,,,5,,Oui,Mazout,,,Double vitrage,,,4,8,Oui,1579 m²,Oui,,Oui,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,40 m²,40 m²,27 m²,21 m²,24 m²,Oui,,,2,13 m²,,6,,,,1,1200 m²,Oui,100 m²,,,252 kWh/m²/an,7279 kWh/an,Non,95 m²,,,,,Oui,Non,Oui,Oui,Sud-ouest,Oui,,62,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vwd13189,VWD13189,Villa à vendre,1495000,,1380 Lasne,Normal,,,A l’acte,5,600 m²,,Oui,2,Super équipée,,4,,Oui,Mazout,,,Double vitrage,,,4,5,Oui,3420 m²,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,Nord-est,,,2700 m²,Oui,40 m²,,,,,,,,,,,Oui,,Oui,,,Oui,,61,,,,,,,,,,,,,,,,,,,,,,680 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc66740,VBC66740,Villa à vendre,1795000,,1380 Lasne,Excellent,,1969,A l’acte,5,600 m²,Oui,,,Super équipée,,5,,,Mazout,,,,,,4,,Oui,7257 m²,,Oui,Oui,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,15 m²,15 m²,15 m²,12 m²,10 m²,Oui,Oui,50 m²,,,5,5,,,,2,7000 m²,Oui,75 m²,,,220 kWh/m²/an,131925 kWh/an,Non,100 m²,,,,,,Non,,Non,,Oui,23/09/2034,55,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc65480,VBC65480,Maison à vendre,1185000,,1380 Lasne,Excellent,,1973,A l’acte,4,300 m²,,Oui,1,Super équipée,,2,,Oui,Mazout,,,Double vitrage,,Oui,4,6,Oui,2189 m²,Oui,,Oui,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,50 m²,32 m²,16 m²,,,Oui,Oui,16 m²,,29 m²,,,,,,2,1500 m²,Oui,45 m²,,,166 kWh/m²/an,57232 kWh/an,Non,,,,,,Oui,Non,Oui,Non,Sud,Non,,41,,,Sud,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1380/lasne/vbc62249,VBC62249,Appartement à vendre,695000,,1380 Lasne,Excellent,,2015,A partir du : 01/05/2025,2,125 m²,,Oui,1,Non équipée,,2,Non,Non,Gaz,Non,,Double vitrage,,Non,,,,,Oui,,Oui,,,"oui, attestation conforme",Oui,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,Oui,,,,,2,,Sud,,2,,Oui,14 m²,,,54 kWh/m²/an,6782 kWh/an,,,,,,,Non,Oui,Non,Oui,,,,11,Oui,Oui,,Non,Oui,Oui,,1,20160215505396,Non,Oui,Non,Oui,Non,pas d'application,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc62115,VBC62115,Maison à vendre,1350000,,1380 Lasne,,,1977,A l’acte,5,300 m²,Oui,Oui,,,,4,,,Mazout,,,,,,4,3,Oui,2600 m²,Oui,,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,60 m²,45 m²,15 m²,11 m²,,Oui,,,2,16 m²,,4,,,,1,2000 m²,Oui,100 m²,,,455 kWh/m²/an,167924 kWh/an,Non,60 m²,,,,,Oui,Non,Oui,Non,Sud,Non,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vwd13018,VWD13018,Villa à vendre,1650000,,1380 Lasne,,,,,5,350 m²,Oui,Oui,4,Super équipée,,4,,Oui,Gaz,,,,,,,2,Oui,2352 m²,Oui,Oui,Oui,,,,,Information non communiquée,Information non communiquée,22 m²,20 m²,18 m²,15 m²,7 m²,Oui,,,,16 m²,,,,,15 m,,,Oui,,,,254 kWh/m²/an,,,65 m²,16 m²,,,,Oui,,,,Sud-est,,,63,,,Sud-est,,,,,,20220316001502,,,,Oui,,,,,,,,,455 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc60459,VBC60459,Villa à vendre,2990000,Rue du Bois Impérial 61,1380 Lasne,Excellent,,2016,A l’acte,3,425 m²,,Oui,,Super équipée,,3,,,Non specifié,,,,,,4,7,Oui,4250 m²,,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,14,,3,4,,,,2,,Oui,120 m²,,,158 kWh/m²/an,81356 kWh/an,Non,148 m²,,,,,,Non,,,,,,,,,,,,,,,20230130015817,,,,,,,,,,,,1015 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc58714,VBC58714,Villa à vendre,995000,,1380 Lasne,À rénover,Non,1850,A l’acte,5,295 m²,,Oui,,Super équipée,,2,,,Mazout,,,,,,4,4,Oui,3172 m²,Oui,,Oui,,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,18 m²,14 m²,11 m²,18 m²,12 m²,Oui,Oui,33 m²,1,13 m²,,3,,Est,,,,Oui,,,,384 kWh/m²/an,113304 kWh/an,Non,22 m²,,,,,,Non,,Non,,Non,12/08/2034,,Oui,Non,Ouest,,,,,,,,,,,,,,,,,,,,,,,08/12/2024,,09/02/2024,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc58706,VBC58706,Villa à vendre,995000,,1380 Lasne,Normal,Non,1800,A l’acte,5,253 m²,,Oui,,Equipée,Américaine,2,,,Mazout,,,,,,4,4,Oui,3172 m²,Oui,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,18 m²,18 m²,13 m²,20 m²,,,Oui,,1,,1,3,,,,1,3172 m²,Oui,,,,384 kWh/m²/an,113304 kWh/an,Non,,18 m²,,,,,Non,,Non,,Non,12/08/2034,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc55964,VBC55964,Maison à vendre,2450000,,1380 Lasne,Normal,,1993,Immédiatement,6,420 m²,Oui,,,Non équipée,,4,Non,Non,Mazout,Non,,Double vitrage,,Non,4,,Oui,23810 m²,Non,,Oui,,,"oui, attestation non conforme",Oui,Pas de risque d’inondation,Information non communiquée,,,,,,,Non,,,,,,,,40 m,2,,,,,,233 kWh/m²/an,67081 kWh/an,,,27 m²,,,,Non,,Oui,,,Oui,,58,Oui,Oui,,Non,Non,,,,20250203007508,Non,Oui,Non,Non,Non,"oui, attestation conforme",Oui,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc55985,VBC55985,Villa à vendre,775000,,1380 Lasne,Normal,Non,1860,A l’acte,5,300 m²,Oui,Oui,,Equipée,Américaine,4,,Oui,Mazout,,,Double vitrage,,,4,4,Oui,2359 m²,Non,Oui,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,17 m²,17 m²,15 m²,14 m²,8 m²,Oui,Oui,,1,13 m²,3,4,,,,1,2359 m²,Oui,,,,283 kWh/m²/an,85489 kWh/an,Non,50 m²,19 m²,,,,,Non,,Non,,Non,20/10/2024,70,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc55418,VBC55418,Maison à vendre,1800000,,1380 Lasne,,,1918,Immédiatement,,,,,,Non équipée,,,Non,Non,Non specifié,Non,,Double vitrage,,Non,4,,,9796 m²,Non,Oui,Oui,,,"oui, attestation non conforme",Oui,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,,,,,,,,,1,,,,,,255 kWh/m²/an,53128 kWh/an,,,,,,,Non,,Non,,,,,64,Oui,Non,,Non,Oui,,,,20211001017839,Non,,Non,Non,Non,pas d'application,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc54061,VBC54061,Maison à vendre,1095000,,1380 Lasne,Excellent,,1976,A l’acte,5,310 m²,,Oui,2,,,3,,,Mazout,,,Double vitrage,,,4,4,Oui,3646 m²,Oui,,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,45 m²,35 m²,12 m²,12 m²,10 m²,Oui,,,,25 m²,,4,,,,2,2000 m²,Oui,100 m²,,,280 kWh/m²/an,87028 kWh/an,Non,70 m²,,,,,Oui,,Oui,Non,Sud,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1380/lasne/vbc48866,VBC48866,Appartement à vendre,295000,,1380 Lasne,Excellent,Oui,2017,A l’acte,1,60 m²,,Oui,1,Super équipée,,1,,,Gaz,,,Double vitrage,,Oui,,1,,,,,,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,12 m²,,,,,Oui,Oui,,1,,1,1,,,,2,,Oui,15 m²,,,207 kWh/m²/an,,,,1 m²,,,,,Oui,,Oui,,Non,26/01/2032,4387,,,Sud-ouest,,,,,0,,,,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc46007,VBC46007,Villa à vendre,995000,,1380 Lasne,À rénover,,1850,Immédiatement,5,280 m²,Oui,Oui,,Non équipée,,2,Non,Non,Mazout,Non,,,,Non,4,,,8950 m²,Non,,,,,"oui, attestation non conforme",Non,Information non communiquée,Information non communiquée,,,,,,Oui,Oui,,,,,1,,,,1,,,,,,586 kWh/m²/an,163352 kWh/an,,,,,,,Oui,,Oui,,,,,146,Non,Non,,Non,Non,,,,20230728004985,Non,,Non,Non,Non,"oui, attestation non conforme",Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc45956,VBC45956,Villa à vendre,995000,Chemin des Ornois 28,1380 Lasne,À rénover,Non,1920,A l’acte,6,280 m²,Oui,Oui,1,Super équipée,,2,,,Mazout,,,,,,4,1,Oui,8950 m²,Non,,Oui,,,"oui, attestation non conforme",Non,Risque moyen,Information non communiquée,18 m²,12 m²,18 m²,12 m²,11 m²,Oui,Oui,18 m²,1,18 m²,1,4,,,18 m,2,8700 m²,Oui,20 m²,,,586 kWh/m²/an,163352 kWh/an,Non,40 m²,,,,,,Non,,Non,,Non,28/07/2033,40,Non,Non,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc43195,VBC43195,Maison à vendre,1580000,Chemin du Gros Tienne 132,1380 Lasne,Excellent,Non,1930,Immédiatement,4,355 m²,Oui,,,Super équipée,,2,,,Gaz,,,Double vitrage,,,4,2,Oui,4900 m²,,Oui,Oui,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,20 m²,12 m²,20 m²,25 m²,,Oui,,,,,2,3,,,,1,4700 m²,Oui,20 m²,,,315 kWh/m²/an,111887 kWh/an,Non,,,,,,,Non,,Non,,Oui,27/09/2032,58,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc36517,VBC36517,Maison à vendre,725000,,1380 Lasne,Remis à neuf,Non,1920,A l’acte,4,480 m²,Oui,Oui,,Equipée,Américaine,4,,,Mazout,,,Double vitrage,,,3,2,Oui,649 m²,,,,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,18 m²,21 m²,27 m²,26 m²,,,Oui,,2,21 m²,1,5,,,,4,649 m²,Oui,,,,468 kWh/m²/an,164175 kWh/an,Non,55 m²,1 m²,,,,,Non,,Non,,Non,29/04/2025,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/triplex/a-vendre/1380/lasne/vbc34387,VBC34387,Triplex à vendre,265000,,1380 Lasne,Excellent,Non,,A l’acte,2,85 m²,Oui,,,Super équipée,,1,,,,,,,,,2,,Oui,,Oui,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,13 m²,13 m²,,,,Oui,,,,,,1,,,,2,,Oui,3 m²,,,357 kWh/m²/an,28467 kWh/an,Non,27 m²,,,,,,Non,,Non,Sud,Non,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc31337,VBC31337,Maison à vendre,325000,,1380 Lasne,À rénover,Non,1850,A l’acte,3,207 m²,Oui,Oui,,Super équipée,,1,,,Mazout,,,,,Oui,4,1,Oui,674 m²,Oui,,Oui,,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,15 m²,16 m²,19 m²,,,Oui,Oui,16 m²,1,12 m²,1,2,7 m²,Nord-ouest,11 m,3,523 m²,,,,11 m,530 kWh/m²/an,122886 kWh/an,Non,,,29 m²,43 m²,Oui,,Non,,Non,,Non,,131,Oui,Non,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc31330,VBC31330,Maison à vendre,265000,,1380 Lasne,Excellent,Non,,A l’acte,2,85 m²,Oui,,,Super équipée,,1,,,,,,,,,2,,Oui,48 m²,Oui,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,13 m²,13 m²,,,,Oui,,,,,,1,,,,2,,Oui,3 m²,,,357 kWh/m²/an,28467 kWh/an,Non,27 m²,,,,,,Non,,Non,Sud,Non,,,,,Sud,,Oui,,,,,,,,,,,,65 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc29600,VBC29600,Maison à vendre,549000,Avenue du Champ del Croix 4,1380 Lasne,À rénover,,1984,,4,279 m²,Oui,Oui,,Super équipée,,1,,,Mazout,,,,,,4,2,Oui,1475 m²,,,Oui,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,,,,,,,,1,,1,2,,Nord-est,,,1340 m²,Oui,38 m²,,,,54132 kWh/an,Non,38 m²,,,,,,Non,,,,,23/05/2034,49,,,,,,,,,20240523003225,,,,,,,,,,,,279 m²,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc28197,VBC28197,Maison à vendre,650000,,1380 Lasne,Nouveau,,1974,A l’acte,4,189 m²,Oui,Oui,1,Super équipée,,2,,Oui,,,,Double vitrage,,Oui,4,4,Oui,1659 m²,Oui,Oui,Oui,Oui,,,,Information non communiquée,Information non communiquée,14 m²,10 m²,9 m²,12 m²,9 m²,Oui,,,1,9 m²,,,,,,1,1659 m²,Oui,25 m²,,,64 kWh/m²/an,11642 kWh/an,Non,38 m²,,,,Oui,,Non,,Non,,Non,26/05/2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1380/lasne/vbc21604,VBC21604,Villa à vendre,1850000,,1380 Lasne,Excellent,Non,2016,A l’acte,4,400 m²,Oui,Oui,2,Super équipée,,2,,Oui,,,,Double vitrage,,,4,4,Oui,4195 m²,Oui,,,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,26 m²,16 m²,16 m²,21 m²,,Oui,Oui,30 m²,2,34 m²,1,4,,,22 m,1,3500 m²,Oui,100 m²,,22 m,57 kWh/m²/an,28974 kWh/an,,34 m²,40 m²,,,,Oui,Non,,Oui,,Oui,25/04/2026,13,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc17946,VBC17946,Maison à vendre,2590000,,1380 Lasne,,Non,,,,,Non,,,,,,,,Non specifié,Non,,,,Non,,,,19409 m²,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Non,,,,,,,,,,,,,,,,0 kWh/m²/an,,,,,,,Non,Non,Non,Non,,,Non,,,,,,Non,,Non,Non,,,,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc08029,VBC08029,Maison à vendre,500000,,1380 Lasne,À rénover,,,A l’acte,2,150 m²,,Oui,,,,1,,,Mazout,,,Double vitrage,,,4,7,Oui,1754 m²,Oui,,Oui,,,,,Pas de risque d’inondation,Information non communiquée,11 m²,13 m²,,,,,,,1,9 m²,,1,3 m²,Sud-ouest,10 m,,1541 m²,Oui,,49 m,10 m,610 kWh/m²/an,55618 kWh/an,Non,32 m²,,,,Oui,,Non,,Oui,Nord-est,Non,06/12/2034,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbb83127,VBB83127,Maison à vendre,595000,,1380 Lasne,Remis à neuf,,1910,A l’acte,3,175 m²,,,,Super équipée,,2,,,,,,Double vitrage,,,4,2,Oui,900 m²,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,12 m²,13 m²,13 m²,,,Oui,,,,16 m²,,2,,Sud-est,,2,900 m²,Oui,30 m²,,,214 kWh/m²/an,37893 kWh/an,Non,40 m²,,,,,,Non,Oui,Oui,Nord-ouest,Non,,26,,,Nord-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/1380/lasne/vbb67949,VBB67949,Fermette à vendre,675000,,1380 Lasne,À rénover,,1820,A l’acte,4,230 m²,,Oui,,,,3,,,Mazout,,,,,,4,4,Oui,1890 m²,Oui,,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,28 m²,20 m²,16 m²,13 m²,,,,,1,14 m²,,3,,,,1,1500 m²,Oui,20 m²,,,466 kWh/m²/an,116486 kWh/an,Non,40 m²,,,,,,,,Non,Ouest,Non,,115,,,Ouest,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbb20475,VBB20475,Maison à vendre,1150000,,1380 Lasne,À rénover,Non,1976,A l’acte,5,275 m²,Oui,Oui,2,Super équipée,,4,,,Mazout,,,Double vitrage,,,4,4,Oui,2646 m²,Oui,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,42 m²,23 m²,14 m²,13 m²,10 m²,Oui,Oui,21 m²,,16 m²,3,5,,,,2,2646 m²,Oui,,,,251 kWh/m²/an,108469 kWh/an,Non,60 m²,,,,,Oui,Non,,Non,,Non,23/02/2034,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1390/archennes/vbb01866,VBB01866,Maison à vendre,275000,Rue de Florival 45,1390 Archennes,,,,,2,120 m²,Oui,Oui,,Non équipée,,1,,,,,,,,,,1,Oui,370 m²,,,,,,pas d'application,,Information non communiquée,Information non communiquée,,,,,,,,,1,,1,2,,,,,,Oui,,,,297 kWh/m²/an,49405 kWh/an,Non,40 m²,,,,,,Non,,,,,18/08/2033,73,,,,,,,,,20230818024069,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1390/grez-doiceau/vbc91736,VBC91736,Villa à vendre,665000,,1390 Grez-Doiceau,Normal,Non,1983,A l’acte,5,365 m²,,Oui,,Super équipée,,2,,,Mazout,,,Double vitrage,,,4,,Oui,1612 m²,Oui,,Oui,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,63 m²,18 m²,12 m²,,,Oui,,,4,,2,,,,,1,,Oui,,,,302 kWh/m²/an,110262 kWh/an,Non,,,,,,,Non,,Non,,Non,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1390/grez-doiceau/vbc90027,VBC90027,Villa à vendre,520000,,1390 Grez-Doiceau,Normal,,1953,A l’acte,3,131 m²,Oui,Oui,,Super équipée,,1,,,Mazout,,,Double vitrage,,,4,,Oui,813 m²,Oui,,Oui,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,Oui,,,1,,,2,,,,1,,Oui,,,,372 kWh/m²/an,48842 kWh/an,Non,,,,,,,Non,,Non,,Non,06/06/2035,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1390/grez-doiceau/vbc89332,VBC89332,Maison à vendre,375000,Rue du Pisselet 12,1390 Grez-Doiceau,À rénover,Non,1982,A l’acte,4,135 m²,Non,Oui,,Super équipée,,2,,,Bois,,,,,,4,1,Oui,650 m²,,,Oui,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,,,,,,Non,Non,,1,,,2,,Nord,,,,Oui,,,,636 kWh/m²/an,,Non,33 m²,,,,Non,,Non,,,,,06/12/2032,9,,,,,Non,Non,Non,,20221206013320,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1390/grez-doiceau/vwd13872,VWD13872,Villa à vendre,1795000,,1390 Grez-Doiceau,Excellent,,2001,A l’acte,5,405 m²,Oui,Oui,2,Equipée,Indépendante,3,,Oui,Gaz,,,,,,4,6,Oui,5500 m²,,Oui,Oui,,,,,Information non communiquée,Information non communiquée,,,,,,Oui,,,,,,,,,,,5500 m²,Oui,60 m²,,,133 kWh/m²/an,133 kWh/an,,,,,,,Oui,,Oui,,,,,25,,,,,,Oui,,,20210127006429,,,,,,,,,,,Oui,,630 m²,,,,,,,,,,,,
