ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Référence_PEB,Surface_de_la_terrasse,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Alarme_antieffraction,Nombre_détages_de_limmeuble,Air_conditionné,Largeur_du_terrain_à_rue,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Adoucisseur_deau,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,Surface_des_caves,Surface_du_grenier,Station_de_charge_électrique,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_salle_à_manger,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/5550/bohan/vbc91983,VBC91983,Maison à vendre,265000,Rue du Vicinal 222,5550 Bohan,Normal,1966,,3,,,,165 m²,,Oui,2,,,1,,,,Bois,,Double vitrage,,Non,,Non,,,,,,1213 m²,,,,,407 kWh/m²/an,56846 kWh/an,20/05/2035,101,pas d'application,,Non,,Information non communiquée,Information non communiquée,,,Oui,Oui,Non,,,,,Nord-est,8 m,55 m²,,20250520013510,,24 m²,,9 m²,,,,,,,,,,,7 m²,53 m²,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91981,VBC91981,Appartement à vendre,225000,Rue Eugène Smits 80 3,1030 Schaerbeek,Normal,,,1,,,,62 m²,,,,,,1,,,,Gaz,,,,Non,,Non,,,,,,,,,,,345 kWh/m²/an,21 kWh/an,,69,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1030/schaerbeek/vbc91980,VBC91980,Appartement à vendre,325000,Rue Eugène Smits 80 0,1030 Schaerbeek,Normal,,,1,,,,96 m²,,,,,,1,,,,Gaz,,,,Non,,Non,,,,,,,,,,,267 kWh/m²/an,25 kWh/an,,53,pas d'application,,Non,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,,,,,,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/3920/lommel/rbt73257,RBT73257,Rez-de-chaussée à vendre,335000,Leuken 53 A,3920 Lommel,Normal,,A convenir,2,,,,143 m²,Non,Oui,1,,,1,,1,,,,,,Non,,,3,,Oui,266 m²,,,,Oui,,,171 kWh/m²/an,,21/08/2031,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Oui,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73256,RBT73256,Maison à vendre,658000,Gestelstraat 12,3583 Paal,À rénover,1965,A l’acte,4,,,,204 m²,Non,,,,,1,,1,,Mazout,,,,Non,,,4,,Oui,,,2309 m²,,,,,850 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73255,RBT73255,Maison à vendre,549000,Venberg 16,3971 Heppen,Excellent,1999,A l’acte,5,,,,256 m²,Non,Oui,1,,,2,,3,,Mazout,,,,Non,,,4,,Oui,,Oui,948 m²,,,,,237 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73254,RBT73254,Maison à vendre,379000,Deliestraat 20,2490 Balen,Normal,2022,A l’acte,3,,,,174 m²,Non,Oui,1,,,1,,2,,,,,,Non,,,3,1,Oui,,Oui,385 m²,,Oui,,,,,01/07/2032,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-est,11 m,80 m²,,13003-G-OMV_2021006471/EP02120/A001/D01/SD001,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3971/heppen/rbt73252,RBT73252,Maison à vendre,349000,Leopoldsburgsesteenweg 115,3971 Heppen,Normal,1952,A convenir,3,,,,170 m²,Non,Oui,1,,,1,,2,,Gaz,,,,Non,,,3,,Oui,,Oui,1080 m²,,,,,329 kWh/m²/an,,03/03/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-ouest,,,58 m,20250303-0003543877-RES-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73251,RBT73251,Maison à vendre,449000,Savel 45,2490 Balen,À rénover,1931,A l’acte,4,,,,204 m²,Non,Oui,1,,,1,,,,Mazout,,,,Non,,,4,,Oui,,Oui,3720 m²,,Oui,,,569 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud,,222 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73250,RBT73250,Maison à vendre,385000,Enneven 49,3920 Lommel,Normal,1958,A convenir,3,,,,184 m²,Non,,,,,2,,2,,Non specifié,,,,Non,,,4,,Oui,,Oui,846 m²,,Oui,,,679 kWh/m²/an,,13/03/2035,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-ouest,,,,20250313-000355182-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73249,RBT73249,Maison à vendre,685000,Grensstraat 11,3945 Ham,Excellent,1981,A l’acte,5,,,,333 m²,Non,Oui,2,,,1,,3,,Gaz,,,,Non,,,4,,Oui,,Oui,1708 m²,,,,,153 kWh/m²/an,,10/01/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud-est,16 m,,60 m,3501036-res-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73248,RBT73248,Maison à vendre,525000,Koningsbeemdstraat 13,3920 Lommel,Normal,2001,A l’acte,4,,,,246 m²,Non,,,,,2,,3,,Gaz,,,,Non,,,4,2,Oui,,Oui,695 m²,,Oui,,,160 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Ouest,13 m,160 m²,35 m,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2400/mol/rbt73246,RBT73246,Villa à vendre,1200000,Hovenierstraat 46A,2400 Mol,Nouveau,,Immédiatement,3,,,,,Non,,,,,3,,4,,,,,,Oui,,,4,2,Oui,,Oui,900 m²,,,,,,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3945/ham/rbt73245,RBT73245,Maison à vendre,749000,Genebosstraat 46A,3945 Ham,Excellent,2012,A l’acte,5,,,,322 m²,Non,,,,,2,,3,,Gaz,,,,Non,,,4,,Oui,,Oui,708 m²,,,,,100 kWh/m²/an,,05/11/2034,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Ouest,,,32 m,20241105-0003436692-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3900/pelt/rbt73244,RBT73244,Maison à vendre,675000,Over 't Waterstraat 104,3900 Pelt,Excellent,1997,A l’acte,4,,,,256 m²,Non,Oui,2,,,1,,2,,Mazout,,,,Non,,,4,,Oui,,Oui,3042 m²,,,,,192 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Ouest,17 m,,96 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3580/beringen/rbt73243,RBT73243,Maison à vendre,1250000,Kroonstraat 247,3580 Beringen,Excellent,1935,,15,,,,422 m²,Non,Oui,2,,,9,,12,,Gaz,,,,Non,,,4,15,Oui,,Oui,11954 m²,,,,,,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud,21 m,,115 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3583/paal/rbt73242,RBT73242,Maison à vendre,335000,Gestelstraat 12,3583 Paal,À rénover,1965,A l’acte,4,,,,204 m²,Non,,,,,1,,1,,Mazout,,,,Non,,,4,,Oui,,,906 m²,,,,,850 kWh/m²/an,,13/03/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,3552293-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73241,RBT73241,Maison à vendre,779000,Leliestraat 30,3920 Lommel,Normal,2006,A l’acte,5,,,,348 m²,Non,Oui,1,,,2,,3,,Gaz,,,,Non,,,4,2,Oui,,Oui,1221 m²,,Oui,,,,,30/09/2034,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-ouest,,229 m²,,20240930-0003393202-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3920/lommel/rbt73238,RBT73238,Maison à vendre,,Luikersteenweg 639,3920 Lommel,Normal,1948,A l’acte,3,,,,206 m²,Non,,,,,1,,1,,Gaz,,,,Non,,,4,,Oui,,Oui,24472 m²,,Oui,,,362 kWh/m²/an,,03/02/2034,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-ouest,,,,20240203-0003131332-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3910/neerpelt/rbt73236,RBT73236,Maison à vendre,570000,Peerderbaan 127,3910 Neerpelt,Normal,2008,A l’acte,5,,,,558 m²,Non,Oui,1,,,3,,,,Gaz,,,,Non,,,4,2,,,,1059 m²,,,,,108 kWh/m²/an,,21/05/2034,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Est,,,,20240521-0003253626-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7300/boussu/vbc91976,VBC91976,Maison à vendre,170000,rue de Dour 406,7300 Boussu,Normal,,,,,,,196 m²,,Oui,1,,,,,,,Gaz,,,Non,Non,Non,,,,Oui,100 m²,Oui,200 m²,Oui,,,,402 kWh/m²/an,,,77,,,,,Information non communiquée,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,20230204004008,15 m²,,,,,Non,,Non,,,,,,,,,,,Non,,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7012/jemappes/vbc91967,VBC91967,Maison à vendre,50000,,7012 Jemappes,À rénover,,Immédiatement,2,,,,70 m²,Non,,,,,1,,1,,Non specifié,,,,Non,,,2,,,,Oui,75 m²,,,,,483 kWh/m²/an,,12/06/2035,,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-ouest,,,,20250612010240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3581/beverlo/rbt73232,RBT73232,Maison à vendre,395000,Molenaarstraat 7,3581 Beverlo,,,,2,,,,217 m²,,,,,,2,,2,,Gaz,,Double vitrage,,Non,,Non,4,,,,,1090 m²,,,,,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,,,,,,,Oui,,Non,24 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8370/blankenberge/rbt73227,RBT73227,Appartement à vendre,249000,Artanhelling 3 0602,8370 Blankenberge,,2021,Immédiatement,1,,,,55 m²,,,,,,1,,1,,Gaz,,Double vitrage,,Non,,Non,,,,,,,,,,,50 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,,,,31004-G-2016_251/EP06313/A001/D01/SD016,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8480/eernegem/rbt73226,RBT73226,Maison à vendre,169000,Emiel Coolslaan 5,8480 Eernegem,,1954,A l’acte,3,,,,160 m²,,,,,,,,1,,Gaz,,Simple vitrage,,Non,,Non,3,,,,Oui,273 m²,,,,,461 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud-ouest,8 m,,41 m,20250309-0003548419-RES-1,10 m²,,,,,Non,2,Non,8 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73225,RBT73225,Maison à vendre,167000,,8530 Harelbeke,,1930,A l’acte,3,,,,154 m²,,Oui,1,,,1,,1,,Mazout,,,,Non,,Non,2,1,,,Oui,277 m²,,,,,624 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Est,5 m,,55 m,20240229-0003159910-RES-1,23 m²,,,,,Non,4,Non,5 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73224,RBT73224,Maison à vendre,190000,,8500 Courtrai,,,A l’acte,3,,,,151 m²,,,,,,1,,1,,Gaz,,Double vitrage,,Non,,Non,2,,,,,200 m²,,,,,330 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-est,5 m,,40 m,3575389,,,,,,Non,2,Non,5 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9170/sint-gillis-waas/rbt73223,RBT73223,Maison à vendre,490000,Stroperstraat 1A,9170 Sint-Gillis-Waas,Normal,1999,A l’acte,3,,,,215 m²,Non,Oui,1,,,1,,2,,,,,,Non,,,3,2,Oui,,Oui,534 m²,,,,,139 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,Non,50 m²,Non,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/8430/middelkerke/rbt73221,RBT73221,Penthouse à vendre,329000,Koning Ridderdijk 19 10,8430 Middelkerke,,1970,A l’acte,1,,,,47 m²,Oui,,,,,1,,,,,,,,Oui,,Non,,,,,Oui,,,,,,197 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud,6 m,,25 m,20250310-0003045507-RES-3,40 m²,,,,,Non,10,,6 m,,,,,,,,,,,,,,,,,,Non,10,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8570/anzegem/rbt73220,RBT73220,Bungalow à vendre,215000,Weggevoerdenlaan 33,8570 Anzegem,,1971,,3,,,,80 m²,,Oui,1,,,1,,1,,,,,,Non,,Non,4,2,,,,540 m²,,,,,473 kWh/m²/an,,,,,,,,Risque moyen,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,,10 m,,28 m,20250321-0003559287-RES-1,,,,,,Non,1,,16 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8200/sint-michiels/rbt73219,RBT73219,Maison à vendre,695000,Spoorwegstraat 36,8200 Sint-Michiels,,1949,,3,,,,144 m²,,,,,,1,,,,Gaz,,Double vitrage,,Non,,Non,4,1,,,,362 m²,,,,,339 kWh/m²/an,,,,,,,Oui,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud-ouest,6 m,,32 m,20200221-0002241486-RES-3,,,,,,Oui,2,Non,10 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3120/tremelo/rbt73218,RBT73218,Maison à vendre,365000,Louisastraat 8,3120 Tremelo,,1987,,3,,,,132 m²,,,,,,1,,1,,Electrique,,,,Non,,Non,4,4,,,,990 m²,,,,,449 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Sud-ouest,8 m,,49 m,20250616-0003626378-RES-1,,,,,,Non,1,Non,18 m,,,,,,,,,,,,,,,,,,Non,,,,Parc résidentiel,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3191/hever/rbt73215,RBT73215,Maison à vendre,195000,Ravesteinstraat 40,3191 Hever,,,A l’acte,2,,,,170 m²,,,,,,1,,1,,Electrique,,Double vitrage,,Non,,Non,4,1,,,,290 m²,,,,,1078 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,Non,Non,Non,Non,Nord-est,,,,3625405-RES-1,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1210/saint-josse-ten-noode/vbc91961,VBC91961,Appartement à vendre,165000,Rue des Secours 1,1210 Saint-Josse-ten-Noode,Normal,1920,Immédiatement,1,13 m²,,,38 m²,,,,,,1,,,Non,Gaz,,Double vitrage,Oui,,Non,,2,,,,,,Oui,Oui,,Non,284 kWh/m²/an,,,,"non, pas d'attestation",,,Non,Information non communiquée,Information non communiquée,Non,11 m²,Non,Non,Non,Oui,Oui,Non,Non,Sud,,,,F,,,6 m²,4 m²,,Non,3,Non,,,,,,,,,,Non,Non,,Non,Oui,Non,,,"non, pas d'attestation",,3,,Non,,,Non,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1020/laeken/vbc91960,VBC91960,Appartement à vendre,199000,,1020 Laeken,Normal,,Immédiatement,2,15 m²,8 m²,,80 m²,,,,,,1,,1,Non,Gaz,,Double vitrage,Oui,,Non,,,,,,Oui,,Oui,Oui,,Non,120 kWh/m²/an,,,46,"non, pas d'attestation",,,Non,Information non communiquée,Information non communiquée,Non,,Non,Non,Non,Oui,Oui,Non,Non,Ouest,,,,C,4 m²,,7 m²,3 m²,,Oui,16,Non,,,,,,,,,,Non,Non,,Non,Oui,Non,,,"non, pas d'attestation",,11,,Non,,,Non,,,,,,,,,,,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91958,VBC91958,Appartement à vendre,895000,,1180 Uccle,,,,3,,,,162 m²,,,,,,1,1,2,,Non specifié,,Triple vitrage,Oui,Oui,Non,,,,Oui,,Oui,,Non,,,,,,,,"non, pas d'attestation",,,Non,Information non communiquée,Information non communiquée,Non,,Non,,Non,Oui,Oui,Non,Non,,,,,,,,,,,Non,,Non,,,,,,,,,,Non,Non,,Non,Non,Non,,,"non, pas d'attestation",,0,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91957,VBC91957,Appartement à vendre,835000,,1180 Uccle,,,,3,,,,145 m²,,,,,,1,1,2,,Non specifié,,Triple vitrage,Oui,Oui,Non,,,,,,Oui,,Non,,,,,,,,"non, pas d'attestation",,,Non,Information non communiquée,Information non communiquée,Non,,Non,,Non,Oui,Oui,Non,Non,,,,,,,,,,,Non,,Non,,,,,,,,,,Non,Non,,Non,Non,Non,,,"non, pas d'attestation",,2,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1180/uccle/vbc91956,VBC91956,Appartement à vendre,795000,,1180 Uccle,,,,3,,,,141 m²,,,,,,1,1,2,,Non specifié,,Triple vitrage,Oui,Oui,Non,,,,,,Oui,,Non,,,,,,,,"non, pas d'attestation",,,Non,Information non communiquée,Information non communiquée,Non,,Non,,Non,Oui,Oui,Non,Non,,,,,,,,,,,Non,,Non,,,,,,,,,,Non,Non,,Non,Non,Non,,,"non, pas d'attestation",,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,
